time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.5245	-0.1591	-1.8038	0.0103	-0.0093	0.0116	35.8083	3.7212	12.7366	0.6134	0.2034	0.7420	-0.1778
0.01	-9.5178	-0.1496	-1.8157	0.0076	-0.0136	0.0155	35.9373	3.5829	12.7694	0.6135	0.2035	0.7421	-0.1778
0.02	-9.5084	-0.1396	-1.8118	0.0130	-0.0131	0.0179	35.8562	3.6392	12.6871	0.6135	0.2035	0.7420	-0.1778
0.03	-9.5150	-0.1440	-1.8094	0.0083	-0.0116	0.0165	35.7414	3.6043	12.6477	0.6135	0.2035	0.7420	-0.1778
0.04	-9.5289	-0.1505	-1.7980	0.0027	-0.0124	0.0153	35.7399	3.5370	12.6578	0.6136	0.2036	0.7421	-0.1778
0.05	-9.5294	-0.1448	-1.8035	0.0026	-0.0100	0.0110	35.8910	3.6451	12.6786	0.6135	0.2035	0.7420	-0.1778
0.06	-9.5253	-0.1496	-1.7984	-0.0027	-0.0141	0.0158	35.8765	3.5926	12.5908	0.6136	0.2035	0.7420	-0.1778
0.07	-9.5225	-0.1461	-1.7978	0.0051	-0.0136	0.0160	35.6965	3.7161	12.5561	0.6135	0.2035	0.7419	-0.1777
0.08	-9.5181	-0.1623	-1.7997	0.0049	-0.0115	0.0204	36.1047	3.5817	12.6879	0.6136	0.2035	0.7420	-0.1777
0.09	-9.5269	-0.1641	-1.7931	0.0026	-0.0137	0.0154	35.9549	3.6894	12.6529	0.6136	0.2035	0.7419	-0.1777
0.1	-9.5231	-0.1464	-1.7832	0.0016	-0.0126	0.0174	35.9197	3.6559	12.6641	0.6136	0.2035	0.7419	-0.1777
0.11	-9.5276	-0.1456	-1.7848	0.0048	-0.0170	0.0150	36.2173	3.5040	12.5880	0.6137	0.2036	0.7419	-0.1777
0.12	-9.5288	-0.1458	-1.7862	0.0080	-0.0148	0.0182	35.9519	3.5854	12.5425	0.6137	0.2036	0.7419	-0.1777
0.13	-9.5235	-0.1299	-1.7878	-0.0004	-0.0182	0.0155	35.9098	3.6307	12.6860	0.6137	0.2036	0.7419	-0.1777
0.14	-9.5277	-0.1295	-1.7651	0.0082	-0.0141	0.0180	35.8104	3.6065	12.8753	0.6137	0.2036	0.7418	-0.1777
0.15	-9.5344	-0.1274	-1.7560	0.0068	-0.0194	0.0147	35.8444	3.7240	12.4869	0.6138	0.2036	0.7418	-0.1777
0.16	-9.5295	-0.1314	-1.7578	0.0080	-0.0149	0.0170	35.9266	3.5302	12.6527	0.6138	0.2036	0.7418	-0.1777
0.17	-9.5317	-0.1255	-1.7479	0.0130	-0.0161	0.0198	35.9022	3.5923	12.6650	0.6138	0.2037	0.7418	-0.1777
0.18	-9.5318	-0.1181	-1.7552	0.0058	-0.0118	0.0203	35.8232	3.7261	12.6509	0.6138	0.2037	0.7417	-0.1777
0.19	-9.5273	-0.1254	-1.7650	0.0064	-0.0110	0.0124	35.8167	3.5591	12.7905	0.6138	0.2037	0.7417	-0.1777
0.2	-9.5301	-0.1258	-1.7544	-0.0006	-0.0160	0.0149	35.8267	3.7126	12.6706	0.6139	0.2037	0.7417	-0.1777
0.21	-9.5261	-0.1443	-1.7580	-0.0047	-0.0137	0.0152	35.8258	3.6099	12.6600	0.6138	0.2036	0.7416	-0.1777
0.22	-9.5216	-0.1517	-1.7558	0.0079	-0.0096	0.0168	35.7322	3.6353	12.5471	0.6139	0.2037	0.7417	-0.1777
