onset	duration	trial_type
0	15.18	x0
15.18	2.32	x1
17.5	0.52	x2
18.02	0.1	x1
18.12	0.2	x2
18.32	0.68	x1
19	0.08	x2
19.08	0.06	x1
19.14	0.1	x2
19.24	0.28	x1
19.52	0.02	x2
19.54	0.24	x1
19.78	0.06	x2
19.84	0.84	x1
20.68	0.02	x2
20.7	1.04	x1
21.74	0.12	x2
21.86	0.04	x1
21.9	0.14	x2
22.04	0.52	x1
22.56	0.4	x2
22.96	0.1	x1
23.06	0.26	x2
23.32	1.62	x1
24.94	0.08	x2
25.02	1.8	x1
26.82	0.14	x2
26.96	0.14	x1
27.1	0.04	x2
27.14	1.16	x1
28.3	0.08	x2
28.38	1.18	x1
29.56	0.08	x2
29.64	0.16	x1
29.8	0.08	x2
29.88	0.6	x1
30.48	0.06	x2
30.54	0.2	x1
30.74	0.14	x2
30.88	0.24	x1
31.12	0.1	x2
31.22	0.44	x1
31.66	0.08	x2
31.74	0.42	x1
32.16	0.74	x2
32.9	0.24	x1
33.14	0.04	x2
33.18	1.94	x1
35.12	0.04	x2
35.16	0.16	x1
35.32	0.08	x2
35.4	0.04	x1
35.44	1.6	x2
37.04	0.32	x1
37.36	3.22	x2
40.58	0.12	x1
40.7	1.42	x2
42.12	0.12	x1
42.24	0.08	x2
42.32	0.26	x1
42.58	0.16	x2
42.74	0.12	x1
42.86	1.74	x2
44.6	0.08	x1
44.68	0.16	x2
44.84	0.02	x1
44.86	0.14	x2
45	0.2	x1
45.2	0.02	x2
45.22	0.02	x1
45.24	0.52	x2
45.76	0.18	x1
45.94	0.4	x2
46.34	0.22	x1
46.56	0.26	x2
46.82	0.58	x1
47.4	2.16	x2
49.56	0.36	x1
49.92	0.28	x2
50.2	0.28	x1
50.48	0.1	x2
50.58	0.1	x1
50.68	0.24	x2
50.92	0.72	x1
51.64	1.02	x2
52.66	0.1	x1
52.76	0.48	x2
53.24	0.12	x1
53.36	1.24	x2
54.6	0.78	x1
55.38	0.18	x2
55.56	0.24	x1
55.8	0.18	x2
55.98	0.18	x1
56.16	0.1	x2
56.26	0.22	x1
56.48	0.12	x2
56.6	0.82	x1
57.42	1.78	x2
59.2	0.46	x1
59.66	0.46	x2
60.12	0.16	x1
60.28	1.24	x2
61.52	0.12	x1
61.64	0.28	x2
61.92	1.48	x1
63.4	0.34	x2
63.74	1.56	x1
65.3	0.1	x2
65.4	0.3	x1
65.7	0.22	x2
65.92	0.02	x1
65.94	0.26	x2
66.2	0.52	x1
66.72	0.14	x2
66.86	0.06	x1
66.92	0.1	x2
67.02	0.04	x1
67.06	0.12	x2
67.18	0.1	x1
67.28	4.5	x2
71.78	0.14	x1
71.92	1.46	x2
73.38	0.36	x1
73.74	1.88	x2
75.62	0.76	x1
76.38	1.54	x2
77.92	0.28	x1
78.2	0.18	x2
78.38	0.42	x1
78.8	0.82	x2
79.62	0.22	x1
79.84	0.06	x2
79.9	0.06	x1
79.96	0.06	x2
80.02	0.06	x1
80.08	0.16	x2
80.24	0.26	x1
80.5	0.12	x2
80.62	0.2	x1
80.82	4.16	x2
84.98	0.1	x1
85.08	1.24	x2
86.32	0.02	x1
86.34	0.02	x2
86.36	0.04	x1
86.4	3.2	x2
89.6	0.18	x1
89.78	2.56	x2
92.34	0.64	x1
92.98	4.3	x2
97.28	0.16	x1
97.44	0.1	x2
97.54	0.1	x1
97.64	0.14	x2
97.78	0.14	x1
