onset	duration	trial_type
0	15.18	x0
15.18	2.38	x1
17.56	1.26	x2
18.82	2.22	x1
21.04	0.04	x2
21.08	0.16	x1
21.24	0.14	x2
21.38	0.92	x1
22.3	0.16	x2
22.46	1.24	x1
23.7	0.16	x2
23.86	0.24	x1
24.1	0.28	x2
24.38	0.1	x1
24.48	0.18	x2
24.66	0.24	x1
24.9	0.1	x2
25	0.62	x1
25.62	0.5	x2
26.12	1.34	x1
27.46	0.18	x2
27.64	2.02	x1
29.66	0.14	x2
29.8	0.2	x1
30	0.04	x2
30.04	0.44	x1
30.48	0.02	x2
30.5	0.32	x1
30.82	0.04	x2
30.86	0.5	x1
31.36	0.2	x2
31.56	0.06	x1
31.62	0.42	x2
32.04	0.06	x1
32.1	0.24	x2
32.34	0.52	x1
32.86	0.24	x2
33.1	0.12	x1
33.22	0.04	x2
33.26	0.28	x1
33.54	0.12	x2
33.66	0.7	x1
34.36	0.16	x2
34.52	3.2	x1
37.72	0.42	x2
38.14	0.08	x1
38.22	1.52	x2
39.74	0.48	x1
40.22	0.16	x2
40.38	0.16	x1
40.54	0.66	x2
41.2	0.06	x1
41.26	0.1	x2
41.36	0.48	x1
41.84	0.04	x2
41.88	0.08	x1
41.96	1.42	x2
43.38	1.52	x1
44.9	0.66	x2
45.56	0.14	x1
45.7	0.04	x2
45.74	3.96	x1
49.7	0.42	x2
50.12	1.14	x1
51.26	0.04	x2
51.3	0.14	x1
51.44	0.24	x2
51.68	0.02	x1
51.7	0.44	x2
52.14	0.14	x1
52.28	0.4	x2
52.68	0.98	x1
53.66	0.56	x2
54.22	0.58	x1
54.8	0.18	x2
54.98	0.96	x1
55.94	1.28	x2
57.22	0.12	x1
57.34	0.08	x2
57.42	0.08	x1
57.5	0.1	x2
57.6	0.2	x1
57.8	1.28	x2
59.08	1.4	x1
60.48	0.94	x2
61.42	0.46	x1
61.88	1.64	x2
63.52	1.76	x1
65.28	0.06	x2
65.34	8.2	x1
73.54	0.26	x2
73.8	0.18	x1
73.98	0.08	x2
74.06	2.7	x1
76.76	0.26	x2
77.02	2.04	x1
79.06	0.26	x2
79.32	0.78	x1
80.1	0.4	x2
80.5	0.5	x1
81	0.2	x2
81.2	0.86	x1
82.06	0.16	x2
82.22	3.78	x1
86	0.1	x2
86.1	3	x1
89.1	0.24	x2
89.34	1.3	x1
90.64	0.78	x2
91.42	3.36	x1
94.78	0.06	x2
94.84	0.52	x1
95.36	0.04	x2
95.4	5.34	x1
100.74	0.8	x2
101.54	0.6	x1
102.14	2.16	x2
104.3	2.5	x1
106.8	0.74	x2
107.54	1.18	x1
108.72	0.46	x2
109.18	0.08	x1
109.26	0.36	x2
109.62	3.52	x1
113.14	0.28	x2
113.42	0.82	x1
114.24	0.34	x2
114.58	0.94	x1
115.52	0.26	x2
115.78	0.7	x1
116.48	0.32	x2
116.8	0.24	x1
117.04	0.1	x2
117.14	4.24	x1
121.38	0.26	x2
121.64	0.2	x1
121.84	1.68	x2
123.52	0.06	x1
123.58	0.04	x2
123.62	0.14	x1
123.76	0.12	x2
123.88	0.26	x1
124.14	0.28	x2
124.42	0.32	x1
124.74	0.06	x2
