time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-5.2031	-0.5958	0.1095	-0.0074	0.0028	-0.0064	19.3558	-4.6474	7.3458	-0.3667	0.1815	-0.3387	-0.1429
0.01	-10.2880	-1.1890	0.2138	-0.0177	0.0065	-0.0113	37.8473	-9.5638	14.4473	-0.7244	0.3586	-0.6693	-0.2824
0.02	-9.0887	-1.0637	0.1753	-0.0103	0.0104	-0.0075	32.9512	-8.8746	12.4451	-0.6375	0.3156	-0.5891	-0.2486
0.03	-9.7642	-1.1450	0.1830	-0.0095	0.0165	-0.0119	35.3810	-9.0287	13.5983	-0.6844	0.3388	-0.6326	-0.2670
0.04	-9.3577	-1.1064	0.1708	-0.0109	0.0135	-0.0124	33.8118	-8.5377	13.0551	-0.6552	0.3244	-0.6058	-0.2557
0.05	-9.6282	-1.1465	0.1695	-0.0114	0.0153	-0.0153	34.7232	-8.7420	13.2288	-0.6738	0.3337	-0.6230	-0.2629
0.06	-9.4648	-1.1335	0.1667	-0.0068	0.0164	-0.0166	34.2876	-8.3033	13.0463	-0.6619	0.3278	-0.6122	-0.2583
0.07	-9.5599	-1.1470	0.1656	-0.0088	0.0104	-0.0134	34.6912	-8.6008	13.3393	-0.6691	0.3314	-0.6189	-0.2612
0.08	-9.4904	-1.1339	0.1610	-0.0007	0.0114	-0.0117	34.4940	-8.6428	13.2840	-0.6649	0.3293	-0.6152	-0.2596
0.09	-9.5386	-1.1342	0.1645	0.0156	0.0058	-0.0112	34.4640	-8.4929	13.3174	-0.6670	0.3302	-0.6172	-0.2604
0.1	-9.5288	-1.1282	0.1598	0.0155	0.0043	-0.0136	34.5057	-8.4577	13.2795	-0.6661	0.3297	-0.6164	-0.2600
0.11	-9.5405	-1.1151	0.1686	0.0170	0.0022	-0.0090	34.5362	-8.5988	13.1184	-0.6662	0.3295	-0.6165	-0.2599
0.12	-9.5389	-1.1072	0.1676	0.0167	0.0018	-0.0111	34.6275	-8.7110	13.1137	-0.6662	0.3294	-0.6166	-0.2599
0.13	-9.5262	-1.0975	0.1669	0.0165	0.0023	-0.0126	34.7308	-8.8031	13.1334	-0.6662	0.3293	-0.6166	-0.2599
0.14	-9.5211	-1.0907	0.1646	0.0151	-0.0002	-0.0122	34.3943	-8.6322	12.9148	-0.6662	0.3292	-0.6167	-0.2598
0.15	-9.5363	-1.0842	0.1625	0.0142	-0.0038	-0.0095	34.6144	-8.6070	13.0591	-0.6662	0.3291	-0.6167	-0.2598
0.16	-9.5401	-1.0860	0.1731	0.0133	-0.0143	-0.0110	34.6534	-8.6314	13.3654	-0.6663	0.3289	-0.6167	-0.2598
0.17	-9.5166	-1.0752	0.1809	0.0166	-0.0052	-0.0089	34.4632	-8.5810	12.9702	-0.6663	0.3288	-0.6168	-0.2598
0.18	-9.5009	-1.0733	0.1784	0.0129	-0.0154	-0.0082	34.4919	-8.3140	13.1642	-0.6664	0.3287	-0.6168	-0.2598
0.19	-9.4978	-1.0662	0.1851	0.0061	-0.0186	-0.0097	34.6544	-8.4535	13.2100	-0.6664	0.3285	-0.6168	-0.2599
0.2	-9.5013	-1.0631	0.1861	0.0016	-0.0150	-0.0096	34.5125	-8.5257	13.3307	-0.6665	0.3284	-0.6168	-0.2599
0.21	-9.5028	-1.0679	0.1975	0.0057	-0.0243	-0.0116	34.5643	-8.5637	13.2333	-0.6665	0.3283	-0.6167	-0.2600
0.22	-9.4969	-1.0608	0.2032	-0.0024	-0.0155	-0.0157	34.4759	-8.6611	13.2614	-0.6666	0.3283	-0.6167	-0.2600
0.23	-9.4809	-1.0571	0.2007	0.0054	-0.0094	-0.0129	34.3419	-8.4158	13.3310	-0.6666	0.3282	-0.6167	-0.2600
0.24	-9.4769	-1.0584	0.2079	-0.0014	-0.0160	-0.0094	34.3831	-8.4490	13.1279	-0.6667	0.3281	-0.6167	-0.2601
0.25	-9.4869	-1.0559	0.2111	-0.0040	-0.0139	-0.0166	34.5219	-8.4465	12.9373	-0.6667	0.3280	-0.6167	-0.2601
0.26	-9.4985	-1.0621	0.2185	-0.0041	-0.0133	-0.0126	34.5746	-8.4116	13.2897	-0.6667	0.3280	-0.6166	-0.2602
0.27	-9.5169	-1.0697	0.2238	-0.0061	-0.0071	-0.0164	34.3009	-8.7727	13.4275	-0.6667	0.3279	-0.6166	-0.2602
0.28	-9.5037	-1.0743	0.2271	-0.0034	-0.0041	-0.0149	34.4350	-8.4815	13.0495	-0.6667	0.3279	-0.6166	-0.2602
0.29	-9.4985	-1.0796	0.2292	-0.0008	-0.0126	-0.0108	34.4267	-8.4864	13.0470	-0.6668	0.3278	-0.6166	-0.2603
0.3	-9.5078	-1.0940	0.2258	-0.0079	-0.0227	-0.0094	34.6447	-8.5496	13.3427	-0.6668	0.3277	-0.6166	-0.2603
0.31	-9.4907	-1.0868	0.2282	-0.0077	-0.0131	-0.0095	34.7254	-8.7360	13.1512	-0.6668	0.3277	-0.6166	-0.2604
0.32	-9.4859	-1.0685	0.2261	-0.0092	-0.0043	-0.0081	34.5587	-8.6778	13.1164	-0.6668	0.3276	-0.6166	-0.2605
0.33	-9.4854	-1.0603	0.2154	-0.0092	0.0034	-0.0045	34.4583	-8.7918	13.1052	-0.6668	0.3276	-0.6166	-0.2605
0.34	-9.4854	-1.0596	0.2063	-0.0080	0.0026	0.0000	34.4366	-8.8006	13.2428	-0.6667	0.3275	-0.6167	-0.2606
0.35	-9.4868	-1.0712	0.1942	-0.0069	-0.0038	-0.0031	34.7360	-8.5107	13.1612	-0.6667	0.3274	-0.6167	-0.2607
0.36	-9.4936	-1.0807	0.1979	0.0093	0.0086	-0.0088	34.4402	-8.5994	13.0996	-0.6667	0.3273	-0.6168	-0.2607
0.37	-9.4990	-1.0794	0.1972	0.0150	0.0020	-0.0090	34.5547	-8.6227	13.1212	-0.6667	0.3272	-0.6168	-0.2607
0.38	-9.5067	-1.0734	0.1982	0.0163	0.0063	-0.0092	34.5033	-8.7263	13.1234	-0.6667	0.3271	-0.6169	-0.2606
0.39	-9.5107	-1.0604	0.2069	0.0144	0.0008	-0.0093	34.4805	-8.6719	13.0995	-0.6667	0.3270	-0.6170	-0.2606
0.4	-9.5082	-1.0485	0.2086	0.0151	0.0039	-0.0111	34.5168	-8.5300	13.1881	-0.6667	0.3269	-0.6170	-0.2606
0.41	-9.4928	-1.0354	0.2112	0.0159	0.0099	-0.0095	34.3837	-8.4340	13.3065	-0.6667	0.3268	-0.6171	-0.2605
0.42	-9.4778	-1.0298	0.2104	0.0164	0.0064	-0.0095	34.6791	-8.5691	13.3112	-0.6667	0.3267	-0.6172	-0.2605
0.43	-9.4765	-1.0241	0.2049	0.0155	0.0109	-0.0152	34.4453	-8.6573	13.2468	-0.6667	0.3266	-0.6173	-0.2604
0.44	-9.4826	-1.0183	0.2078	0.0156	0.0135	-0.0146	34.2313	-8.5061	13.1643	-0.6667	0.3265	-0.6174	-0.2604
0.45	-9.5205	-1.0207	0.1956	0.0134	0.0117	-0.0084	34.5977	-8.5609	13.4658	-0.6667	0.3264	-0.6175	-0.2603
0.46	-9.5097	-1.0205	0.1894	0.0155	0.0106	-0.0127	34.2329	-8.6009	13.3024	-0.6666	0.3263	-0.6176	-0.2603
