onset	duration	trial_type
0	15.18	x99
15.18	20.04	x5
35.22	2.1	x8
37.32	1.38	x5
38.7	1.88	x8
40.58	7.1	x5
47.68	7.88	x8
55.56	2.48	x5
58.04	13.12	x8
71.16	13.96	x5
85.12	0.94	x8
86.06	3.72	x5
89.78	4.82	x8
94.6	1.88	x5
96.48	1.32	x8
97.8	1.9	x5
99.7	1.08	x8
100.78	1	x5
101.78	6.86	x8
108.64	9.36	x5
118	14.74	x8
132.74	9.42	x5
142.16	1.1	x8
143.26	7.16	x5
150.42	2.74	x8
153.16	6.92	x5
160.08	3.48	x8
163.56	2.48	x5
166.04	4.16	x8
170.2	1.12	x5
171.32	1.6	x8
172.92	13.04	x5
185.96	3.62	x8
189.58	18.64	x5
208.22	1.62	x8
209.84	8.74	x5
218.58	7.24	x8
225.82	9.48	x5
235.3	1.44	x8
236.74	10.64	x5
247.38	1.8	x8
249.18	2.2	x5
251.38	12.92	x8
264.3	4.86	x5
269.16	2.96	x8
272.12	25.02	x5
297.14	14.42	x8
311.56	27.94	x5
339.5	10.3	x8
349.8	7.52	x5
357.32	1.6	x8
358.92	1.88	x5
360.8	4.52	x8
365.32	9.86	x5
