time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.4799	-0.0805	-1.8710	-0.0032	-0.0075	0.0022	31.0603	-18.6730	9.7720	0.4993	-0.4844	0.6009	0.3936
0.01	-9.4851	-0.0883	-1.8789	-0.0044	-0.0057	0.0063	30.8254	-18.8752	9.8044	0.4993	-0.4845	0.6009	0.3937
0.02	-9.4817	-0.0980	-1.8826	-0.0060	-0.0068	0.0109	30.9021	-18.8010	9.9769	0.4992	-0.4844	0.6009	0.3936
0.03	-9.4751	-0.1077	-1.8849	0.0011	-0.0073	0.0094	31.0921	-18.8267	9.6802	0.4993	-0.4845	0.6009	0.3937
0.04	-9.4719	-0.1095	-1.8877	0.0019	-0.0046	0.0094	30.9451	-18.8502	9.7261	0.4993	-0.4844	0.6009	0.3936
0.05	-9.4825	-0.1054	-1.8900	-0.0017	-0.0065	0.0093	31.0196	-18.5599	9.7873	0.4992	-0.4844	0.6009	0.3936
0.06	-9.4729	-0.1049	-1.8763	0.0008	-0.0087	0.0111	30.8819	-18.7994	9.6457	0.4993	-0.4844	0.6009	0.3937
0.07	-9.4843	-0.0974	-1.8810	-0.0035	-0.0026	0.0035	30.8101	-18.6102	9.8293	0.4992	-0.4844	0.6009	0.3937
0.08	-9.4790	-0.0952	-1.8786	-0.0068	-0.0053	0.0083	30.8433	-18.5993	9.8299	0.4992	-0.4845	0.6009	0.3937
0.09	-9.4727	-0.0963	-1.8656	-0.0004	-0.0023	0.0013	30.7360	-18.6635	9.9400	0.4992	-0.4845	0.6008	0.3936
0.1	-9.4833	-0.0964	-1.8669	-0.0035	-0.0041	0.0045	30.7437	-18.4424	9.8044	0.4992	-0.4845	0.6009	0.3937
0.11	-9.4810	-0.1017	-1.8605	-0.0025	-0.0083	0.0045	30.8917	-18.6195	9.8996	0.4992	-0.4845	0.6009	0.3936
0.12	-9.4752	-0.1079	-1.8455	-0.0023	-0.0094	0.0018	30.9017	-18.4522	9.9333	0.4992	-0.4846	0.6009	0.3936
0.13	-9.4781	-0.1071	-1.8483	-0.0061	-0.0052	0.0058	30.9040	-18.5702	10.0277	0.4992	-0.4846	0.6008	0.3936
0.14	-9.4778	-0.1092	-1.8499	-0.0053	-0.0083	0.0094	30.8945	-18.5484	9.6375	0.4992	-0.4846	0.6008	0.3937
0.15	-9.4720	-0.1067	-1.8365	0.0013	-0.0084	0.0074	30.9466	-18.5774	9.9486	0.4992	-0.4846	0.6008	0.3937
0.16	-9.4876	-0.1043	-1.8463	0.0071	-0.0050	0.0038	31.0731	-18.8050	9.7742	0.4992	-0.4846	0.6008	0.3936
0.17	-9.4781	-0.1017	-1.8413	-0.0003	-0.0041	0.0079	30.9901	-18.9858	9.6762	0.4993	-0.4846	0.6009	0.3936
0.18	-9.4789	-0.1028	-1.8469	-0.0013	-0.0088	0.0091	30.9543	-18.8302	9.9377	0.4992	-0.4846	0.6008	0.3936
0.19	-9.4783	-0.1075	-1.8506	0.0005	-0.0064	0.0102	30.8667	-18.7416	9.7296	0.4993	-0.4846	0.6009	0.3937
0.2	-9.4742	-0.1050	-1.8578	0.0028	-0.0125	0.0072	31.0897	-18.6273	9.8692	0.4992	-0.4846	0.6008	0.3936
0.21	-9.4907	-0.1063	-1.8712	-0.0031	-0.0073	0.0111	30.9432	-18.6288	9.8320	0.4993	-0.4846	0.6008	0.3937
0.22	-9.4790	-0.1027	-1.8605	-0.0017	-0.0076	0.0088	30.8755	-18.6662	9.8641	0.4992	-0.4846	0.6008	0.3937
0.23	-9.4726	-0.0918	-1.8646	-0.0004	-0.0044	0.0021	30.9822	-18.5329	9.8115	0.4992	-0.4846	0.6008	0.3936
0.24	-9.4838	-0.0886	-1.8791	-0.0083	-0.0066	0.0063	31.0713	-18.6788	9.9933	0.4993	-0.4847	0.6008	0.3937
0.25	-9.4740	-0.0872	-1.8695	-0.0039	-0.0114	0.0086	30.9365	-18.5567	9.9776	0.4992	-0.4846	0.6007	0.3937
0.26	-9.4787	-0.0872	-1.8793	-0.0104	-0.0031	0.0050	30.8350	-18.4442	9.9539	0.4992	-0.4847	0.6008	0.3937
0.27	-9.4802	-0.0893	-1.8793	-0.0039	-0.0037	0.0045	30.7882	-18.4881	10.1298	0.4992	-0.4847	0.6007	0.3937
0.28	-9.4844	-0.0960	-1.8757	-0.0016	-0.0039	-0.0003	31.1501	-18.4693	10.0966	0.4992	-0.4847	0.6007	0.3937
0.29	-9.4804	-0.1020	-1.8768	0.0003	-0.0047	0.0078	31.4179	-18.4457	9.9299	0.4992	-0.4847	0.6007	0.3937
0.3	-9.4765	-0.1081	-1.8774	0.0063	-0.0006	0.0105	31.2392	-18.5278	9.7402	0.4992	-0.4847	0.6007	0.3936
0.31	-9.4707	-0.1111	-1.8731	0.0049	-0.0043	0.0066	30.9481	-18.5567	9.7482	0.4992	-0.4847	0.6008	0.3936
0.32	-9.4917	-0.1101	-1.8850	0.0035	-0.0088	0.0059	30.7985	-18.5781	9.7271	0.4992	-0.4847	0.6007	0.3936
0.33	-9.4777	-0.1049	-1.8697	0.0053	-0.0081	0.0126	30.9659	-18.6648	9.7652	0.4992	-0.4847	0.6008	0.3936
0.34	-9.4656	-0.0954	-1.8609	-0.0020	-0.0114	0.0104	30.8234	-18.5158	9.9273	0.4992	-0.4847	0.6007	0.3936
0.35	-9.4929	-0.0948	-1.8731	0.0095	-0.0089	0.0124	30.9661	-18.5203	9.7635	0.4993	-0.4847	0.6008	0.3936
0.36	-9.4706	-0.0935	-1.8532	0.0034	-0.0112	0.0145	31.0210	-18.5654	9.7211	0.4993	-0.4846	0.6008	0.3936
0.37	-9.4754	-0.0941	-1.8534	0.0001	-0.0074	0.0115	31.0102	-18.6367	9.7175	0.4993	-0.4846	0.6008	0.3937
0.38	-9.4800	-0.0956	-1.8531	0.0092	-0.0092	0.0092	31.0030	-18.5110	9.8310	0.4993	-0.4846	0.6008	0.3936
0.39	-9.4780	-0.1030	-1.8527	0.0070	-0.0104	0.0079	30.9112	-18.5280	9.6594	0.4993	-0.4846	0.6008	0.3936
0.4	-9.4709	-0.1101	-1.8566	0.0008	-0.0050	0.0086	30.9417	-18.5506	9.6619	0.4993	-0.4846	0.6008	0.3936
0.41	-9.4697	-0.1136	-1.8516	0.0016	-0.0055	0.0099	30.9144	-18.7887	9.8538	0.4993	-0.4845	0.6008	0.3936
0.42	-9.4864	-0.1152	-1.8639	-0.0033	-0.0144	0.0106	31.0347	-18.6809	9.6851	0.4993	-0.4846	0.6008	0.3937
0.43	-9.4735	-0.1142	-1.8549	0.0009	-0.0111	0.0155	30.9888	-18.6791	9.6466	0.4993	-0.4845	0.6008	0.3937
0.44	-9.4797	-0.1098	-1.8607	-0.0017	-0.0045	0.0084	30.8459	-18.5088	9.8379	0.4993	-0.4845	0.6009	0.3937
0.45	-9.4826	-0.1053	-1.8652	0.0013	-0.0030	0.0071	30.7818	-18.6339	9.7055	0.4993	-0.4845	0.6008	0.3936
0.46	-9.4764	-0.1056	-1.8675	0.0016	-0.0033	0.0068	30.8395	-18.4762	9.6227	0.4993	-0.4845	0.6008	0.3936
0.47	-9.4637	-0.1024	-1.8588	0.0028	-0.0051	0.0084	30.7514	-18.6404	9.6264	0.4993	-0.4845	0.6008	0.3936
0.48	-9.4783	-0.1030	-1.8702	-0.0032	-0.0065	0.0085	30.7811	-18.7384	9.7141	0.4993	-0.4845	0.6008	0.3936
0.49	-9.4806	-0.1028	-1.8655	-0.0002	-0.0011	0.0070	30.6802	-18.5689	9.7346	0.4993	-0.4846	0.6009	0.3937
0.5	-9.4700	-0.1012	-1.8614	0.0006	-0.0022	0.0081	30.9381	-18.6727	9.7040	0.4992	-0.4845	0.6008	0.3936
0.51	-9.4898	-0.1007	-1.8689	-0.0002	-0.0078	0.0130	30.9276	-18.6667	9.5538	0.4993	-0.4846	0.6009	0.3936
0.52	-9.4784	-0.1000	-1.8639	0.0059	-0.0139	0.0095	30.9471	-18.4153	9.5413	0.4992	-0.4845	0.6008	0.3936
0.53	-9.4741	-0.1003	-1.8635	0.0007	-0.0092	0.0108	30.8093	-18.5678	9.6594	0.4993	-0.4845	0.6009	0.3936
