time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.3191	-0.1113	2.3325	-0.0077	-0.0187	-0.0361	33.9315	3.7821	5.4646	0.7918	-0.0444	0.6090	0.0176
0.01	-9.3176	-0.1106	2.3465	-0.0116	-0.0135	-0.0382	33.7380	3.8617	5.2992	0.7917	-0.0444	0.6089	0.0176
0.02	-9.3177	-0.1161	2.3319	-0.0140	-0.0211	-0.0366	33.4716	3.6196	5.2470	0.7918	-0.0443	0.6090	0.0176
0.03	-9.2948	-0.1108	2.3437	-0.0131	-0.0341	-0.0363	33.4387	3.7531	5.2966	0.7918	-0.0442	0.6089	0.0177
0.04	-9.2768	-0.1053	2.3575	-0.0151	-0.0302	-0.0371	33.6836	3.7617	5.1842	0.7918	-0.0442	0.6088	0.0177
0.05	-9.2664	-0.1010	2.3401	-0.0158	-0.0332	-0.0363	33.4814	3.4349	5.1781	0.7919	-0.0441	0.6088	0.0177
0.06	-9.2461	-0.1022	2.3537	-0.0155	-0.0359	-0.0380	33.8768	3.5034	5.0585	0.7920	-0.0440	0.6087	0.0178
0.07	-9.2395	-0.1049	2.3643	-0.0161	-0.0261	-0.0378	33.8259	3.6540	5.1317	0.7920	-0.0440	0.6087	0.0178
0.08	-9.2406	-0.1180	2.3541	-0.0146	-0.0189	-0.0356	33.8707	3.5109	4.9551	0.7920	-0.0439	0.6086	0.0179
0.09	-9.2544	-0.1256	2.3582	-0.0200	-0.0093	-0.0405	34.0198	3.6089	5.2840	0.7920	-0.0439	0.6087	0.0179
0.1	-9.2620	-0.1255	2.3449	-0.0204	-0.0074	-0.0388	33.9532	3.5006	5.3525	0.7920	-0.0438	0.6087	0.0179
0.11	-9.2626	-0.1264	2.3501	-0.0155	-0.0081	-0.0411	33.7467	3.5199	5.2372	0.7920	-0.0438	0.6088	0.0180
0.12	-9.2633	-0.1402	2.3587	-0.0205	-0.0034	-0.0366	33.5982	3.5401	5.3063	0.7919	-0.0438	0.6088	0.0180
0.13	-9.2940	-0.1417	2.3481	-0.0163	0.0051	-0.0449	33.6483	3.4659	5.1157	0.7919	-0.0437	0.6089	0.0180
0.14	-9.3189	-0.1459	2.3286	-0.0217	0.0025	-0.0395	33.5956	3.4718	5.2894	0.7918	-0.0437	0.6090	0.0181
0.15	-9.3219	-0.1450	2.3266	-0.0172	-0.0036	-0.0421	33.7346	3.5893	5.2409	0.7917	-0.0437	0.6090	0.0181
0.16	-9.3145	-0.1591	2.3170	-0.0181	-0.0097	-0.0474	33.5949	3.8639	5.3316	0.7918	-0.0436	0.6091	0.0181
0.17	-9.3155	-0.1530	2.3122	-0.0214	-0.0150	-0.0457	33.5325	3.9324	5.2736	0.7917	-0.0436	0.6090	0.0181
0.18	-9.3226	-0.1527	2.3059	-0.0147	-0.0132	-0.0541	33.5276	3.6346	5.1483	0.7918	-0.0436	0.6091	0.0181
0.19	-9.3282	-0.1506	2.3091	-0.0187	-0.0150	-0.0516	33.6457	3.8283	5.1731	0.7917	-0.0436	0.6090	0.0181
0.2	-9.3326	-0.1402	2.3046	-0.0147	-0.0071	-0.0494	33.5964	3.5058	5.2269	0.7917	-0.0436	0.6091	0.0181
0.21	-9.3321	-0.1348	2.3119	-0.0190	-0.0084	-0.0489	33.5226	3.7665	5.4258	0.7917	-0.0436	0.6091	0.0181
0.22	-9.3389	-0.1188	2.3071	-0.0207	-0.0114	-0.0521	33.5346	3.7226	5.2613	0.7916	-0.0436	0.6091	0.0180
0.23	-9.3318	-0.1150	2.3112	-0.0184	-0.0201	-0.0482	33.6501	3.5806	5.2637	0.7917	-0.0436	0.6092	0.0180
0.24	-9.3210	-0.1147	2.3245	-0.0221	-0.0352	-0.0438	33.6072	3.6179	5.0187	0.7917	-0.0436	0.6090	0.0181
0.25	-9.3118	-0.1161	2.3394	-0.0185	-0.0269	-0.0356	33.9168	3.6091	5.1912	0.7918	-0.0435	0.6090	0.0181
0.26	-9.3063	-0.1061	2.3232	-0.0275	-0.0340	-0.0393	33.7764	3.5370	5.1068	0.7918	-0.0435	0.6089	0.0182
0.27	-9.2967	-0.1029	2.3393	-0.0351	-0.0356	-0.0415	33.7524	3.3773	5.0539	0.7919	-0.0435	0.6089	0.0183
0.28	-9.2776	-0.1131	2.3585	-0.0333	-0.0375	-0.0428	33.9186	3.5159	5.2040	0.7919	-0.0436	0.6088	0.0184
0.29	-9.2664	-0.1211	2.3631	-0.0394	-0.0335	-0.0425	33.6669	3.5033	5.3215	0.7920	-0.0436	0.6087	0.0184
0.3	-9.2605	-0.1317	2.3718	-0.0390	-0.0270	-0.0447	33.8419	3.5590	5.1495	0.7920	-0.0437	0.6087	0.0185
0.31	-9.2693	-0.1425	2.3689	-0.0422	-0.0227	-0.0478	33.7762	3.5660	5.2051	0.7920	-0.0437	0.6086	0.0186
0.32	-9.2647	-0.1400	2.3710	-0.0376	-0.0263	-0.0459	33.6523	3.5639	5.1566	0.7921	-0.0438	0.6086	0.0187
0.33	-9.2574	-0.1393	2.3875	-0.0347	-0.0260	-0.0466	33.9466	3.6274	5.2768	0.7920	-0.0438	0.6085	0.0187
0.34	-9.2740	-0.1307	2.3938	-0.0289	-0.0239	-0.0397	33.6092	3.5120	5.3915	0.7921	-0.0438	0.6085	0.0188
0.35	-9.2889	-0.1275	2.3817	-0.0325	-0.0194	-0.0459	33.4226	3.7896	5.1661	0.7921	-0.0439	0.6085	0.0189
0.36	-9.2835	-0.1301	2.3822	-0.0418	-0.0194	-0.0495	33.6735	3.5562	5.2580	0.7921	-0.0439	0.6085	0.0189
0.37	-9.2686	-0.1265	2.3865	-0.0386	-0.0254	-0.0468	33.5102	3.7504	5.2829	0.7921	-0.0440	0.6084	0.0190
0.38	-9.2577	-0.1437	2.3915	-0.0242	-0.0265	-0.0503	33.5576	3.6108	5.2590	0.7922	-0.0440	0.6084	0.0190
0.39	-9.2445	-0.1575	2.3923	-0.0237	-0.0201	-0.0458	33.4974	3.5144	5.0846	0.7922	-0.0440	0.6084	0.0191
0.4	-9.2210	-0.1602	2.4006	-0.0339	-0.0250	-0.0449	33.3266	3.7517	5.1633	0.7921	-0.0441	0.6083	0.0191
0.41	-9.2186	-0.1635	2.4080	-0.0272	-0.0146	-0.0507	33.4981	3.4379	5.2019	0.7923	-0.0441	0.6084	0.0192
0.42	-9.2525	-0.1636	2.3887	-0.0256	-0.0124	-0.0454	33.6762	3.6170	5.1507	0.7922	-0.0441	0.6084	0.0192
0.43	-9.2654	-0.1621	2.3823	-0.0204	-0.0158	-0.0424	33.5793	3.5151	4.9980	0.7923	-0.0441	0.6084	0.0192
0.44	-9.2435	-0.1613	2.3983	-0.0221	-0.0051	-0.0411	33.8368	3.6211	4.9969	0.7921	-0.0441	0.6084	0.0193
0.45	-9.2602	-0.1436	2.3928	-0.0141	-0.0017	-0.0448	33.7837	3.5717	4.9994	0.7921	-0.0440	0.6085	0.0193
0.46	-9.3132	-0.1428	2.3826	-0.0152	-0.0002	-0.0530	33.8290	3.3477	5.2024	0.7921	-0.0440	0.6085	0.0192
0.47	-9.2842	-0.1520	2.3680	-0.0146	-0.0112	-0.0459	33.3887	3.6151	5.0854	0.7920	-0.0440	0.6085	0.0192
0.48	-9.2550	-0.1534	2.4281	-0.0144	-0.0122	-0.0488	33.8073	3.7012	5.1870	0.7921	-0.0439	0.6086	0.0192
0.49	-9.3203	-0.1664	2.3845	-0.0150	0.0041	-0.0480	34.1687	3.7175	5.6217	0.7920	-0.0439	0.6086	0.0192
0.5	-9.3361	-0.1662	2.3695	-0.0191	-0.0231	-0.0468	33.9717	3.8549	5.3727	0.7920	-0.0439	0.6087	0.0192
0.51	-9.2673	-0.1683	2.4221	-0.0211	-0.0292	-0.0436	33.7435	3.6078	5.2444	0.7920	-0.0439	0.6085	0.0192
0.52	-9.2632	-0.1946	2.4176	-0.0186	-0.0200	-0.0411	33.6516	3.6733	5.1450	0.7921	-0.0438	0.6086	0.0193
0.53	-9.2802	-0.2184	2.3761	-0.0149	-0.0095	-0.0394	33.4952	3.7191	5.1642	0.7920	-0.0438	0.6086	0.0193
0.54	-9.2477	-0.2029	2.3861	-0.0136	-0.0164	-0.0354	33.4982	3.7429	5.2133	0.7920	-0.0437	0.6086	0.0193
0.55	-9.2272	-0.1707	2.4113	-0.0102	-0.0113	-0.0332	33.7740	3.8721	5.3156	0.7920	-0.0436	0.6086	0.0194
0.56	-9.2530	-0.1429	2.3744	-0.0187	-0.0013	-0.0280	33.5580	3.6389	5.2642	0.7920	-0.0435	0.6087	0.0195
0.57	-9.2673	-0.1078	2.3549	-0.0109	0.0091	-0.0279	33.5462	3.6692	5.1987	0.7919	-0.0435	0.6088	0.0195
0.58	-9.2544	-0.0974	2.3515	-0.0022	0.0082	-0.0339	33.5402	3.4729	5.1454	0.7918	-0.0433	0.6088	0.0195
0.59	-9.2568	-0.0979	2.3447	-0.0091	-0.0020	-0.0411	33.5480	3.5323	4.9830	0.7918	-0.0433	0.6090	0.0195
0.6	-9.2526	-0.0812	2.3409	0.0026	-0.0039	-0.0350	33.5396	3.4807	5.0957	0.7918	-0.0431	0.6090	0.0195
0.61	-9.2610	-0.0697	2.3535	0.0071	-0.0056	-0.0426	33.5540	3.5901	5.4310	0.7918	-0.0430	0.6091	0.0195
0.62	-9.2829	-0.0555	2.3419	0.0005	0.0055	-0.0438	33.5273	3.6156	5.1857	0.7917	-0.0429	0.6091	0.0194
0.63	-9.2923	-0.0441	2.3305	-0.0038	0.0047	-0.0549	33.7048	3.3209	5.1084	0.7916	-0.0428	0.6092	0.0194
0.64	-9.3051	-0.0440	2.3362	-0.0096	0.0112	-0.0572	33.8977	3.4038	5.1354	0.7916	-0.0428	0.6093	0.0193
0.65	-9.3301	-0.0520	2.3349	-0.0168	0.0059	-0.0581	33.9174	3.4208	5.1210	0.7914	-0.0428	0.6094	0.0192
0.66	-9.3540	-0.0703	2.3299	-0.0195	0.0003	-0.0589	33.7702	3.5380	5.1239	0.7915	-0.0428	0.6095	0.0192
0.67	-9.3510	-0.0779	2.3192	-0.0261	-0.0064	-0.0578	33.7324	3.7611	5.2691	0.7914	-0.0429	0.6095	0.0192
0.68	-9.3228	-0.0868	2.3327	-0.0295	-0.0169	-0.0526	33.6549	3.5729	5.0907	0.7915	-0.0429	0.6095	0.0192
0.69	-9.3039	-0.1023	2.3317	-0.0379	-0.0137	-0.0489	33.6281	3.6333	5.2520	0.7913	-0.0430	0.6095	0.0193
0.7	-9.2990	-0.1152	2.3189	-0.0408	-0.0109	-0.0493	33.6244	3.5316	5.1406	0.7914	-0.0431	0.6095	0.0193
0.71	-9.2946	-0.1248	2.3130	-0.0423	-0.0074	-0.0462	33.6814	3.4011	5.2225	0.7913	-0.0431	0.6096	0.0194
