time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.1762	-0.4457	2.6873	-0.0254	-0.0743	-0.0401	38.4273	5.9814	-12.6898	-0.3888	-0.5088	-0.3242	0.6962
0.01	-9.0987	-0.4701	2.6169	-0.0151	-0.0978	-0.0363	38.4649	6.0003	-12.9459	-0.3891	-0.5085	-0.3241	0.6964
0.02	-8.9854	-0.4635	2.7679	-0.0132	-0.0933	-0.0334	38.4276	6.1812	-12.6116	-0.3893	-0.5082	-0.3239	0.6966
0.03	-8.9301	-0.4191	2.6052	-0.0148	-0.0352	-0.0292	38.5308	6.0385	-12.6637	-0.3895	-0.5081	-0.3238	0.6965
0.04	-8.9943	-0.3661	2.5644	-0.0133	-0.0257	-0.0355	38.3710	6.0192	-12.9302	-0.3897	-0.5081	-0.3238	0.6966
0.05	-9.0965	-0.3642	2.5901	-0.0155	-0.0181	-0.0387	38.4136	6.0852	-12.8383	-0.3898	-0.5080	-0.3238	0.6965
0.06	-9.2375	-0.4176	2.6059	-0.0191	-0.0261	-0.0474	38.1779	5.8886	-12.7454	-0.3899	-0.5080	-0.3239	0.6966
0.07	-9.2979	-0.4371	2.5922	-0.0013	-0.0446	-0.0460	38.4071	5.8551	-12.9107	-0.3899	-0.5078	-0.3238	0.6965
0.08	-9.2259	-0.4651	2.6731	0.0134	-0.0805	-0.0394	38.7383	5.9562	-12.8298	-0.3901	-0.5076	-0.3236	0.6967
0.09	-9.1509	-0.4646	2.6542	0.0267	-0.0582	-0.0391	38.2598	6.0082	-12.6345	-0.3902	-0.5075	-0.3234	0.6969
0.1	-8.9207	-0.3708	2.4421	0.0389	-0.0600	-0.0357	38.5068	5.9917	-12.7918	-0.3903	-0.5074	-0.3231	0.6970
0.11	-8.7212	-0.2058	2.5860	0.0381	-0.0636	-0.0386	38.3689	5.8344	-12.8806	-0.3903	-0.5073	-0.3228	0.6972
0.12	-8.8098	-0.0994	2.6122	0.0403	0.0341	-0.0676	38.1974	5.8653	-13.0140	-0.3901	-0.5075	-0.3228	0.6972
0.13	-8.9422	-0.1093	2.3748	0.0256	0.0590	-0.0983	38.4148	5.8979	-12.6769	-0.3898	-0.5077	-0.3229	0.6972
0.14	-8.9225	-0.1855	2.5208	0.0131	0.0067	-0.1124	38.4010	6.0684	-12.7951	-0.3895	-0.5077	-0.3230	0.6972
0.15	-9.0610	-0.2792	2.7216	0.0079	0.0466	-0.1174	38.3874	6.0094	-12.9859	-0.3893	-0.5078	-0.3233	0.6973
0.16	-9.2656	-0.3511	2.5317	0.0017	0.0838	-0.1257	38.2853	5.9341	-12.8525	-0.3888	-0.5080	-0.3236	0.6971
0.17	-9.3269	-0.4023	2.5848	0.0021	0.0403	-0.1167	38.3306	6.2349	-12.8533	-0.3885	-0.5081	-0.3239	0.6971
0.18	-9.2243	-0.4394	2.5572	0.0096	0.0242	-0.0974	38.2953	6.1122	-12.5632	-0.3883	-0.5081	-0.3241	0.6971
0.19	-9.1102	-0.4859	2.5476	0.0128	0.0140	-0.0780	38.5866	6.0227	-12.6298	-0.3882	-0.5082	-0.3242	0.6971
0.2	-9.2345	-0.4495	2.6063	0.0122	0.0479	-0.0589	38.5488	6.0464	-12.7803	-0.3880	-0.5084	-0.3242	0.6971
0.21	-9.2748	-0.3953	2.3603	0.0074	0.0372	-0.0483	38.6967	6.0524	-12.7849	-0.3879	-0.5085	-0.3243	0.6969
0.22	-9.2130	-0.4142	2.5596	-0.0124	-0.0351	-0.0509	38.5253	5.8200	-12.7969	-0.3881	-0.5085	-0.3243	0.6970
0.23	-9.3268	-0.4456	2.6462	-0.0193	0.0059	-0.0582	38.3728	5.9263	-12.7535	-0.3881	-0.5084	-0.3244	0.6969
0.24	-9.4167	-0.5564	2.4961	-0.0316	0.0029	-0.0582	38.4002	6.1713	-12.8977	-0.3881	-0.5085	-0.3246	0.6969
0.25	-9.3468	-0.6496	2.5931	-0.0133	-0.0596	-0.0370	38.5022	6.0688	-12.7709	-0.3883	-0.5082	-0.3245	0.6968
0.26	-9.2026	-0.5790	2.6413	0.0081	-0.0573	-0.0130	38.5862	6.3463	-12.7094	-0.3885	-0.5081	-0.3243	0.6969
0.27	-9.1788	-0.3950	2.6660	0.0144	-0.0450	-0.0086	38.4282	6.1024	-12.6305	-0.3887	-0.5081	-0.3241	0.6969
0.28	-9.1948	-0.2663	2.6401	0.0176	-0.0462	-0.0084	38.3006	5.7884	-12.6510	-0.3889	-0.5080	-0.3238	0.6969
0.29	-9.2458	-0.1646	2.7007	0.0071	-0.0588	-0.0130	38.3372	6.0983	-12.9286	-0.3891	-0.5080	-0.3237	0.6971
0.3	-9.1477	-0.1125	2.7131	-0.0066	-0.0861	-0.0108	38.2556	6.0064	-12.8580	-0.3894	-0.5078	-0.3234	0.6971
0.31	-9.0647	-0.1028	2.8291	-0.0307	-0.0896	-0.0198	38.2623	6.0592	-12.6708	-0.3898	-0.5075	-0.3233	0.6972
0.32	-8.9528	-0.1018	2.7590	-0.0381	-0.0686	-0.0327	38.4257	6.0265	-12.8300	-0.3900	-0.5072	-0.3232	0.6972
0.33	-8.8849	-0.1281	2.7918	-0.0603	-0.0480	-0.0365	38.2825	5.9410	-12.5935	-0.3903	-0.5070	-0.3233	0.6972
0.34	-8.8394	-0.1780	2.7775	-0.0749	0.0148	-0.0399	38.4915	5.9557	-12.5635	-0.3905	-0.5069	-0.3236	0.6970
0.35	-8.8865	-0.2213	2.7158	-0.0810	0.0829	-0.0367	38.1910	5.9491	-12.8312	-0.3906	-0.5071	-0.3240	0.6966
0.36	-9.0061	-0.2824	2.6260	-0.0930	0.1273	-0.0380	38.3474	5.9491	-12.7772	-0.3907	-0.5074	-0.3245	0.6961
0.37	-9.1466	-0.3168	2.5890	-0.0899	0.1444	-0.0339	38.5274	5.9578	-12.4951	-0.3908	-0.5078	-0.3251	0.6955
0.38	-9.3000	-0.3442	2.5757	-0.0933	0.1429	-0.0352	38.4803	5.9464	-12.6217	-0.3909	-0.5082	-0.3257	0.6950
0.39	-9.3917	-0.3839	2.5165	-0.0882	0.1397	-0.0340	38.4807	5.9624	-12.8234	-0.3909	-0.5085	-0.3262	0.6943
0.4	-9.4277	-0.4248	2.4950	-0.0862	0.1003	-0.0350	38.6226	5.9342	-12.6568	-0.3910	-0.5088	-0.3267	0.6939
0.41	-9.3805	-0.4537	2.4637	-0.0718	0.0736	-0.0358	38.6572	5.8373	-12.5418	-0.3911	-0.5089	-0.3271	0.6935
0.42	-9.2687	-0.4826	2.4332	-0.0632	0.0597	-0.0352	38.5091	5.9291	-12.4829	-0.3913	-0.5091	-0.3274	0.6932
0.43	-9.2208	-0.4896	2.4840	-0.0666	0.0569	-0.0367	38.8226	6.0708	-12.6201	-0.3914	-0.5092	-0.3277	0.6929
0.44	-9.3138	-0.4790	2.4677	-0.0559	0.0855	-0.0382	38.9373	6.2522	-12.6000	-0.3915	-0.5094	-0.3281	0.6925
0.45	-9.4878	-0.4674	2.4778	-0.0424	0.0837	-0.0387	38.6693	6.0520	-12.2825	-0.3916	-0.5097	-0.3284	0.6922
0.46	-9.5917	-0.4575	2.4382	-0.0385	0.0601	-0.0394	38.5659	6.1370	-12.2214	-0.3916	-0.5098	-0.3286	0.6918
0.47	-9.6314	-0.4420	2.4240	-0.0373	0.0116	-0.0384	38.2300	5.8798	-12.2318	-0.3917	-0.5099	-0.3288	0.6918
0.48	-9.6092	-0.4295	2.4555	-0.0386	-0.0339	-0.0475	38.1387	6.0804	-12.2042	-0.3918	-0.5098	-0.3289	0.6917
0.49	-9.4717	-0.4231	2.4611	-0.0363	-0.0831	-0.0411	38.4314	6.1203	-12.2265	-0.3921	-0.5095	-0.3289	0.6918
0.5	-9.3932	-0.4441	2.5725	-0.0271	-0.0888	-0.0385	38.3187	5.9065	-12.1921	-0.3923	-0.5091	-0.3287	0.6919
0.51	-9.3779	-0.4739	2.5052	-0.0162	-0.0738	-0.0385	38.3374	6.2593	-12.3743	-0.3926	-0.5089	-0.3286	0.6920
0.52	-9.2795	-0.5001	2.4845	-0.0162	-0.1025	-0.0400	38.1173	6.1171	-12.5710	-0.3928	-0.5086	-0.3285	0.6922
0.53	-9.1683	-0.5159	2.5745	-0.0044	-0.0972	-0.0380	38.3222	5.9483	-12.3317	-0.3930	-0.5083	-0.3283	0.6923
0.54	-9.1248	-0.4895	2.5215	0.0009	-0.0696	-0.0339	38.3207	5.9537	-12.6765	-0.3932	-0.5081	-0.3282	0.6926
0.55	-9.0948	-0.4562	2.5510	0.0130	-0.0718	-0.0349	38.3768	6.2686	-12.5870	-0.3933	-0.5079	-0.3279	0.6926
0.56	-9.1493	-0.4398	2.6289	0.0117	-0.0485	-0.0407	38.6399	5.8080	-12.4715	-0.3935	-0.5079	-0.3278	0.6928
0.57	-9.1905	-0.4282	2.5552	0.0236	-0.0340	-0.0550	38.4771	5.4632	-12.3678	-0.3934	-0.5077	-0.3276	0.6928
0.58	-9.1021	-0.4583	2.5777	0.0292	-0.0488	-0.0664	38.5175	5.6697	-12.5522	-0.3934	-0.5077	-0.3275	0.6930
0.59	-9.0506	-0.4911	2.6696	0.0332	-0.0340	-0.0611	38.4875	5.5609	-12.6706	-0.3933	-0.5076	-0.3273	0.6931
0.6	-9.1747	-0.4628	2.6944	0.0391	-0.0032	-0.0607	38.5286	5.7175	-12.4523	-0.3932	-0.5077	-0.3272	0.6932
0.61	-9.2195	-0.4281	2.5865	0.0369	-0.0083	-0.0602	38.3789	5.6727	-12.4895	-0.3931	-0.5078	-0.3271	0.6933
0.62	-9.1220	-0.3920	2.6723	0.0381	-0.0538	-0.0617	38.4636	5.8875	-12.4969	-0.3930	-0.5077	-0.3269	0.6934
0.63	-9.0500	-0.3724	2.7308	0.0382	-0.0265	-0.0610	38.3015	5.9664	-12.6700	-0.3930	-0.5077	-0.3268	0.6936
0.64	-9.0474	-0.3702	2.6807	0.0378	-0.0005	-0.0672	38.5100	5.6525	-12.6798	-0.3928	-0.5077	-0.3267	0.6936
