time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.6466	0.0173	-1.3231	0.0113	-0.0170	0.0140	23.7011	-0.2999	14.2834	0.6564	0.0107	0.7544	-0.0034
0.01	-9.6328	0.0194	-1.3153	0.0092	-0.0094	0.0143	23.7072	-0.4083	14.3128	0.6564	0.0107	0.7544	-0.0034
0.02	-9.6443	0.0330	-1.3135	0.0087	-0.0138	0.0069	23.8570	-0.5461	14.2516	0.6564	0.0107	0.7544	-0.0034
0.03	-9.6480	0.0671	-1.3266	0.0089	-0.0173	0.0120	23.5182	-0.4707	14.0953	0.6563	0.0107	0.7543	-0.0034
0.04	-9.6434	0.0679	-1.3233	0.0072	-0.0154	0.0150	23.4652	-0.3657	14.2346	0.6564	0.0107	0.7544	-0.0034
0.05	-9.6379	0.0713	-1.3206	0.0104	-0.0187	0.0131	23.7226	-0.0827	14.1628	0.6563	0.0107	0.7544	-0.0034
0.06	-9.6453	0.0712	-1.3422	0.0028	-0.0129	0.0128	23.6422	-0.3047	14.2862	0.6563	0.0107	0.7544	-0.0034
0.07	-9.6406	0.0723	-1.3483	0.0038	-0.0105	0.0148	23.5077	-0.1972	14.3608	0.6563	0.0107	0.7544	-0.0034
0.08	-9.6303	0.0710	-1.3492	-0.0069	-0.0103	0.0102	23.5707	-0.0417	14.4100	0.6563	0.0106	0.7544	-0.0034
0.09	-9.6411	0.0580	-1.3548	0.0020	-0.0057	0.0124	23.6332	-0.3384	14.2445	0.6562	0.0106	0.7545	-0.0033
0.1	-9.6470	0.0461	-1.3625	-0.0031	-0.0157	0.0145	23.6155	0.0807	14.2270	0.6562	0.0106	0.7544	-0.0033
0.11	-9.6522	0.0379	-1.3650	-0.0025	-0.0089	0.0116	23.6049	-0.0114	14.5279	0.6562	0.0106	0.7546	-0.0033
0.12	-9.6438	0.0347	-1.3790	0.0050	-0.0150	0.0114	23.3727	-0.1778	14.2290	0.6562	0.0105	0.7545	-0.0033
0.13	-9.6580	0.0372	-1.3849	0.0000	-0.0122	0.0140	23.6258	-0.1048	14.1806	0.6562	0.0105	0.7546	-0.0033
0.14	-9.6455	0.0388	-1.3951	-0.0013	-0.0143	0.0153	23.6107	-0.2252	14.2827	0.6561	0.0105	0.7545	-0.0032
0.15	-9.6392	0.0429	-1.3906	-0.0004	-0.0186	0.0155	23.5322	-0.3340	14.3154	0.6561	0.0105	0.7546	-0.0032
0.16	-9.6431	0.0621	-1.3924	0.0037	-0.0139	0.0102	23.6884	-0.5834	14.4073	0.6561	0.0104	0.7546	-0.0032
