onset	duration	trial_type
0	15.18	x0
15.18	0.22	x1
15.4	0.14	x2
15.54	0.3	x1
15.84	0.1	x2
15.94	0.36	x1
16.3	0.1	x2
16.4	0.1	x1
16.5	0.26	x2
16.76	0.14	x1
16.9	0.06	x2
16.96	0.26	x1
17.22	0.06	x2
17.28	0.02	x1
17.3	0.2	x2
17.5	0.1	x1
17.6	0.08	x2
17.68	0.06	x1
17.74	0.56	x2
18.3	0.64	x1
18.94	0.04	x2
18.98	0.12	x1
19.1	0.1	x2
19.2	0.04	x1
19.24	0.06	x2
19.3	0.2	x1
19.5	0.16	x2
19.66	0.1	x1
19.76	0.28	x2
20.04	0.12	x1
20.16	0.16	x2
20.32	0.1	x1
20.42	0.24	x2
20.66	0.08	x1
20.74	0.24	x2
20.98	0.36	x1
21.34	0.04	x2
21.38	0.12	x1
21.5	0.02	x2
21.52	0.02	x1
21.54	0.4	x2
21.94	0.12	x1
22.06	0.08	x2
22.14	0.74	x1
22.88	0.18	x2
23.06	0.24	x1
23.3	0.12	x2
23.42	0.04	x1
23.46	0.04	x2
23.5	0.34	x1
23.84	0.02	x2
23.86	0.14	x1
24	0.04	x2
24.04	0.16	x1
24.2	0.1	x2
24.3	0.28	x1
24.58	0.08	x2
24.66	0.78	x1
25.44	0.1	x2
25.54	0.26	x1
25.8	0.1	x2
25.9	0.06	x1
25.96	0.24	x2
26.2	0.06	x1
26.26	0.04	x2
26.3	0.02	x1
26.32	0.08	x2
26.4	0.28	x1
26.68	0.06	x2
26.74	0.08	x1
26.82	0.34	x2
27.16	0.3	x1
27.46	0.12	x2
27.58	0.36	x1
27.94	0.02	x2
27.96	0.12	x1
28.08	0.04	x2
28.12	0.06	x1
28.18	0.06	x2
28.24	0.12	x1
28.36	0.08	x2
28.44	0.4	x1
28.84	0.02	x2
28.86	0.02	x1
28.88	0.08	x2
28.96	0.28	x1
29.24	0.44	x2
29.68	0.04	x1
29.72	0.3	x2
30.02	0.3	x1
30.32	0.12	x2
30.44	0.02	x1
30.46	0.08	x2
30.54	0.02	x1
30.56	0.14	x2
30.7	0.02	x1
30.72	0.02	x2
30.74	0.14	x1
30.88	0.14	x2
31.02	0.24	x1
31.26	0.06	x2
31.32	0.2	x1
31.52	0.14	x2
31.66	0.2	x1
31.86	0.1	x2
31.96	0.02	x1
31.98	0.12	x2
32.1	0.02	x1
32.12	0.02	x2
32.14	0.06	x1
32.2	0.54	x2
32.74	0.22	x1
32.96	0.1	x2
33.06	0.48	x1
33.54	0.06	x2
33.6	0.04	x1
33.64	0.1	x2
33.74	0.02	x1
33.76	0.04	x2
33.8	0.32	x1
34.12	0.36	x2
34.48	0.22	x1
34.7	0.22	x2
34.92	0.08	x1
35	0.36	x2
35.36	0.1	x1
35.46	0.22	x2
35.68	0.38	x1
36.06	0.02	x2
36.08	0.5	x1
36.58	0.6	x2
37.18	0.08	x1
37.26	0.06	x2
37.32	0.04	x1
37.36	0.28	x2
37.64	0.1	x1
37.74	0.18	x2
37.92	0.32	x1
38.24	0.08	x2
38.32	0.04	x1
38.36	0.12	x2
38.48	0.04	x1
38.52	0.04	x2
38.56	0.02	x1
38.58	0.26	x2
38.84	0.2	x1
39.04	0.04	x2
39.08	0.08	x1
39.16	0.1	x2
39.26	0.6	x1
39.86	0.18	x2
40.04	0.28	x1
40.32	0.2	x2
40.52	0.48	x1
41	0.36	x2
41.36	0.08	x1
41.44	0.14	x2
41.58	0.1	x1
41.68	1.34	x2
43.02	0.04	x1
43.06	0.06	x2
43.12	0.04	x1
43.16	0.4	x2
43.56	0.02	x1
43.58	0.04	x2
43.62	0.04	x1
43.66	0.42	x2
44.08	0.14	x1
44.22	0.16	x2
44.38	0.38	x1
44.76	0.22	x2
44.98	0.1	x1
45.08	0.14	x2
45.22	0.42	x1
45.64	0.68	x2
46.32	0.1	x1
46.42	0.1	x2
46.52	0.18	x1
46.7	0.14	x2
46.84	0.1	x1
46.94	0.18	x2
47.12	0.3	x1
47.42	0.32	x2
47.74	0.18	x1
47.92	0.14	x2
48.06	0.04	x1
48.1	0.06	x2
48.16	0.02	x1
