time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-5.2306	-0.5656	-0.1589	-0.0188	-0.0029	-0.0200	21.2185	12.0419	-5.2529	0.2044	0.3031	0.2412	-0.3328
0.01	-10.3207	-1.1099	-0.2758	-0.0305	-0.0053	-0.0338	41.7857	23.7939	-10.2943	0.4039	0.5988	0.4766	-0.6575
0.02	-9.1381	-0.9745	-0.2613	-0.0169	0.0090	-0.0183	36.5380	20.9033	-9.1216	0.3555	0.5269	0.4195	-0.5786
0.03	-9.8067	-1.0500	-0.2667	-0.0085	-0.0070	-0.0149	39.6530	22.3522	-9.5163	0.3818	0.5657	0.4504	-0.6212
0.04	-9.3938	-0.9925	-0.2414	-0.0090	-0.0123	-0.0057	37.9062	21.4910	-9.4029	0.3657	0.5416	0.4312	-0.5949
0.05	-9.6517	-1.0102	-0.2528	-0.0055	-0.0098	-0.0106	38.8545	22.2419	-9.5479	0.3762	0.5569	0.4434	-0.6118
0.06	-9.4606	-0.9746	-0.2314	-0.0033	-0.0173	-0.0043	38.3126	21.7873	-9.4114	0.3697	0.5471	0.4356	-0.6011
0.07	-9.5713	-1.0134	-0.2249	0.0014	-0.0171	-0.0094	38.6611	21.9576	-9.4348	0.3739	0.5530	0.4403	-0.6077
0.08	-9.5182	-1.0111	-0.2202	0.0116	-0.0232	-0.0029	38.5467	21.8493	-9.3142	0.3717	0.5495	0.4374	-0.6041
0.09	-9.5281	-0.9851	-0.2243	0.0186	-0.0260	-0.0002	38.7665	21.9067	-9.5061	0.3730	0.5512	0.4387	-0.6061
0.1	-9.4889	-0.9716	-0.1957	0.0198	-0.0307	-0.0062	38.8658	21.8846	-9.2455	0.3725	0.5504	0.4379	-0.6054
0.11	-9.5447	-0.9583	-0.1921	0.0184	-0.0270	0.0053	39.1592	21.8886	-9.3594	0.3727	0.5503	0.4377	-0.6055
0.12	-9.5239	-0.9170	-0.1789	0.0228	-0.0455	0.0101	39.6175	21.8802	-9.2810	0.3728	0.5503	0.4375	-0.6057
0.13	-9.5096	-0.8893	-0.1803	0.0285	-0.0400	0.0111	38.9804	22.1242	-9.5041	0.3730	0.5502	0.4372	-0.6058
0.14	-9.4647	-0.8695	-0.1757	0.0275	-0.0396	0.0154	38.7505	22.1794	-9.5844	0.3731	0.5502	0.4370	-0.6060
0.15	-9.4668	-0.8288	-0.1704	0.0411	-0.0252	0.0088	38.5776	21.8097	-9.7127	0.3732	0.5502	0.4367	-0.6061
0.16	-9.4823	-0.8040	-0.1855	0.0242	-0.0232	0.0031	38.5484	21.7611	-9.7502	0.3733	0.5501	0.4365	-0.6062
0.17	-9.4621	-0.7822	-0.1767	0.0240	-0.0240	-0.0064	38.8396	21.7113	-9.5964	0.3733	0.5501	0.4364	-0.6063
0.18	-9.4399	-0.7847	-0.1785	0.0195	-0.0206	-0.0061	38.5671	21.6372	-9.6904	0.3734	0.5501	0.4362	-0.6064
0.19	-9.4610	-0.7681	-0.1873	0.0174	-0.0099	-0.0092	38.5627	21.7491	-9.5231	0.3734	0.5500	0.4361	-0.6065
0.2	-9.4673	-0.7779	-0.2019	0.0028	-0.0111	-0.0074	38.4382	21.7740	-9.4779	0.3735	0.5500	0.4360	-0.6065
0.21	-9.4372	-0.7699	-0.2048	-0.0033	-0.0117	-0.0064	38.3601	21.6838	-9.5822	0.3736	0.5499	0.4360	-0.6066
0.22	-9.4686	-0.7686	-0.2069	-0.0066	-0.0073	-0.0086	38.7040	21.6687	-9.5290	0.3737	0.5499	0.4359	-0.6066
0.23	-9.5066	-0.7743	-0.2213	-0.0036	-0.0094	-0.0078	38.4018	21.6307	-9.6667	0.3738	0.5498	0.4359	-0.6066
0.24	-9.4808	-0.7737	-0.1989	-0.0078	-0.0116	-0.0110	38.4417	21.7449	-9.4977	0.3739	0.5497	0.4358	-0.6066
0.25	-9.5197	-0.7718	-0.2247	-0.0155	-0.0127	-0.0075	38.6153	22.0659	-9.6531	0.3741	0.5496	0.4358	-0.6067
0.26	-9.4499	-0.7894	-0.2078	-0.0238	-0.0175	-0.0106	38.5363	21.9172	-9.6423	0.3742	0.5495	0.4358	-0.6067
0.27	-9.4596	-0.7846	-0.2266	-0.0335	-0.0176	-0.0135	38.4725	21.8080	-9.6700	0.3744	0.5494	0.4359	-0.6067
0.28	-9.4254	-0.8060	-0.2358	-0.0300	-0.0187	-0.0164	38.7993	21.5709	-9.5862	0.3746	0.5492	0.4359	-0.6067
0.29	-9.3829	-0.8203	-0.2529	-0.0334	-0.0176	-0.0164	38.7910	21.5760	-9.5299	0.3747	0.5490	0.4360	-0.6067
