time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.5000	-0.0552	-1.6679	0.0019	0.0010	0.0051	40.7583	8.0214	8.9151	0.4963	0.4811	0.5978	-0.4062
0.01	-9.4959	-0.0457	-1.6747	0.0146	0.0095	0.0057	40.7064	8.1629	8.7561	0.4962	0.4811	0.5978	-0.4062
0.02	-9.5032	-0.0404	-1.6729	0.0077	0.0004	0.0088	40.7144	8.1683	8.7717	0.4961	0.4811	0.5977	-0.4062
0.03	-9.4979	-0.0347	-1.6745	0.0079	-0.0006	0.0045	40.7161	8.1921	9.0056	0.4961	0.4812	0.5978	-0.4063
0.04	-9.4959	-0.0340	-1.6715	0.0071	-0.0024	0.0065	40.8112	8.0055	9.0225	0.4961	0.4812	0.5977	-0.4063
0.05	-9.4960	-0.0353	-1.6754	0.0049	0.0013	0.0046	40.7859	8.0850	8.7667	0.4961	0.4812	0.5977	-0.4063
0.06	-9.5013	-0.0345	-1.6852	0.0034	0.0012	0.0068	40.8062	8.0577	8.7929	0.4960	0.4812	0.5977	-0.4063
0.07	-9.5077	-0.0420	-1.6866	-0.0046	-0.0062	0.0060	40.6834	8.3643	8.8988	0.4961	0.4812	0.5977	-0.4063
0.08	-9.5016	-0.0470	-1.6826	-0.0015	-0.0005	0.0051	40.5890	8.4836	8.9675	0.4961	0.4812	0.5977	-0.4063
0.09	-9.5082	-0.0525	-1.6883	-0.0010	0.0029	0.0050	40.4723	8.1800	8.9492	0.4961	0.4812	0.5978	-0.4063
0.1	-9.5034	-0.0527	-1.6899	0.0010	0.0025	0.0064	40.4553	8.4598	8.9555	0.4960	0.4812	0.5977	-0.4062
0.11	-9.4955	-0.0541	-1.6825	-0.0020	0.0016	0.0076	40.7243	8.2773	8.7032	0.4960	0.4812	0.5978	-0.4062
0.12	-9.4971	-0.0537	-1.6784	0.0024	0.0003	0.0045	40.6631	8.2489	8.7200	0.4960	0.4813	0.5978	-0.4062
0.13	-9.4990	-0.0441	-1.6792	0.0022	0.0022	0.0029	40.6120	8.6170	8.9483	0.4960	0.4812	0.5977	-0.4062
0.14	-9.4959	-0.0431	-1.6719	0.0046	0.0045	0.0059	40.6291	8.4488	9.1558	0.4960	0.4813	0.5978	-0.4063
0.15	-9.4949	-0.0440	-1.6750	-0.0020	0.0011	0.0029	40.9051	8.4621	9.1200	0.4959	0.4813	0.5978	-0.4062
0.16	-9.5001	-0.0394	-1.6679	0.0054	-0.0037	0.0051	40.9606	8.4776	9.1447	0.4960	0.4813	0.5978	-0.4063
0.17	-9.5061	-0.0405	-1.6745	0.0038	-0.0051	0.0050	40.9311	8.3580	9.0662	0.4959	0.4813	0.5978	-0.4062
0.18	-9.5092	-0.0394	-1.6723	0.0107	-0.0010	0.0053	40.9587	8.3534	8.9350	0.4959	0.4813	0.5978	-0.4063
0.19	-9.4978	-0.0375	-1.6681	0.0114	-0.0058	0.0047	40.8186	8.1811	8.7920	0.4959	0.4814	0.5977	-0.4063
0.2	-9.4971	-0.0380	-1.6685	0.0064	-0.0026	0.0070	40.9843	8.3245	8.8877	0.4958	0.4813	0.5977	-0.4063
0.21	-9.4957	-0.0347	-1.6622	0.0056	-0.0031	0.0064	40.9654	8.2524	8.9353	0.4959	0.4814	0.5978	-0.4064
0.22	-9.4949	-0.0307	-1.6627	0.0016	0.0010	0.0094	40.8431	8.2683	8.6929	0.4958	0.4814	0.5977	-0.4064
0.23	-9.5011	-0.0382	-1.6583	0.0024	0.0020	0.0092	40.7649	8.4303	8.6490	0.4959	0.4815	0.5977	-0.4064
0.24	-9.5023	-0.0429	-1.6543	0.0087	-0.0033	0.0089	40.6160	8.2747	8.9256	0.4958	0.4814	0.5976	-0.4063
0.25	-9.5007	-0.0402	-1.6547	-0.0017	-0.0008	0.0113	40.6811	8.1731	8.7829	0.4958	0.4815	0.5977	-0.4063
0.26	-9.5058	-0.0444	-1.6592	0.0021	-0.0027	0.0043	40.7444	8.1366	8.6523	0.4958	0.4815	0.5977	-0.4063
0.27	-9.5040	-0.0422	-1.6596	0.0046	0.0008	0.0056	40.7257	8.3083	8.6785	0.4958	0.4815	0.5977	-0.4063
0.28	-9.5002	-0.0415	-1.6580	0.0095	0.0017	0.0053	40.8005	8.3722	8.9432	0.4958	0.4816	0.5977	-0.4064
0.29	-9.4980	-0.0406	-1.6570	0.0031	0.0071	0.0045	40.7246	8.2619	8.7311	0.4957	0.4816	0.5977	-0.4064
0.3	-9.4996	-0.0455	-1.6600	0.0027	-0.0001	0.0109	40.8940	8.3543	8.7319	0.4957	0.4816	0.5977	-0.4064
0.31	-9.4950	-0.0520	-1.6614	0.0034	0.0056	0.0093	40.8938	8.4087	8.7058	0.4957	0.4816	0.5976	-0.4063
0.32	-9.4963	-0.0569	-1.6712	-0.0084	0.0046	0.0064	40.8735	8.2374	8.7562	0.4957	0.4817	0.5977	-0.4063
0.33	-9.5027	-0.0612	-1.6776	0.0046	0.0017	0.0042	40.7872	8.2449	8.8225	0.4957	0.4816	0.5977	-0.4063
0.34	-9.4985	-0.0637	-1.6725	0.0041	0.0005	0.0096	40.8177	8.3181	8.8188	0.4957	0.4817	0.5977	-0.4063
0.35	-9.5045	-0.0631	-1.6754	0.0048	0.0011	0.0059	40.8035	8.2786	8.7898	0.4956	0.4817	0.5977	-0.4063
0.36	-9.5010	-0.0603	-1.6729	0.0080	0.0005	0.0044	40.8131	8.3064	8.7404	0.4956	0.4817	0.5977	-0.4063
0.37	-9.5021	-0.0518	-1.6736	0.0066	0.0005	0.0070	40.9849	8.2860	8.8371	0.4956	0.4818	0.5977	-0.4063
0.38	-9.4967	-0.0452	-1.6762	0.0082	-0.0039	0.0045	40.8831	8.3101	8.8114	0.4955	0.4817	0.5976	-0.4063
0.39	-9.4960	-0.0401	-1.6725	0.0063	-0.0008	0.0038	40.8095	8.2728	8.7941	0.4956	0.4818	0.5977	-0.4064
0.4	-9.5013	-0.0472	-1.6769	-0.0014	-0.0038	0.0094	40.9135	8.0689	8.8715	0.4955	0.4818	0.5976	-0.4064
0.41	-9.4961	-0.0418	-1.6696	0.0080	0.0012	0.0098	40.8839	8.4677	8.6345	0.4956	0.4819	0.5977	-0.4064
0.42	-9.4963	-0.0443	-1.6686	-0.0005	-0.0031	0.0124	40.8910	8.4562	8.7351	0.4955	0.4818	0.5976	-0.4063
0.43	-9.4999	-0.0483	-1.6696	0.0106	-0.0024	0.0099	40.8928	8.2598	8.7963	0.4955	0.4819	0.5976	-0.4064
0.44	-9.5032	-0.0493	-1.6704	0.0141	-0.0018	0.0090	40.8678	8.1322	8.5592	0.4955	0.4819	0.5976	-0.4064
0.45	-9.5000	-0.0509	-1.6692	0.0037	-0.0013	0.0075	40.7144	8.2038	8.8017	0.4954	0.4819	0.5975	-0.4064
0.46	-9.4994	-0.0473	-1.6689	0.0122	0.0058	0.0084	40.6435	8.1945	9.0417	0.4955	0.4820	0.5976	-0.4064
0.47	-9.5026	-0.0412	-1.6631	0.0035	-0.0052	0.0152	40.7796	8.3961	8.6198	0.4954	0.4820	0.5975	-0.4064
0.48	-9.4974	-0.0389	-1.6637	0.0039	-0.0016	0.0076	41.0434	8.4480	8.7912	0.4955	0.4821	0.5975	-0.4064
0.49	-9.5001	-0.0375	-1.6597	0.0020	-0.0018	0.0109	40.6815	8.2645	8.7228	0.4954	0.4821	0.5974	-0.4064
0.5	-9.4974	-0.0307	-1.6552	0.0088	-0.0014	0.0078	40.5922	8.0903	8.6475	0.4954	0.4821	0.5975	-0.4064
0.51	-9.4993	-0.0278	-1.6588	0.0057	0.0004	0.0066	40.7685	8.1793	9.0610	0.4954	0.4821	0.5974	-0.4064
0.52	-9.5032	-0.0332	-1.6607	-0.0022	-0.0054	0.0116	40.7076	8.2271	8.8726	0.4954	0.4821	0.5974	-0.4064
0.53	-9.5049	-0.0333	-1.6599	0.0060	-0.0025	0.0108	40.7260	8.1913	8.9247	0.4954	0.4822	0.5974	-0.4064
0.54	-9.5013	-0.0389	-1.6620	0.0039	-0.0053	0.0092	40.6391	8.3549	8.7253	0.4954	0.4822	0.5974	-0.4064
0.55	-9.5007	-0.0444	-1.6627	-0.0004	-0.0015	0.0084	41.0066	8.1625	8.7767	0.4954	0.4822	0.5974	-0.4064
0.56	-9.4997	-0.0517	-1.6673	-0.0010	-0.0047	0.0088	40.8600	8.1150	8.9233	0.4954	0.4822	0.5973	-0.4064
0.57	-9.5008	-0.0599	-1.6611	0.0012	-0.0093	0.0146	40.9192	8.1360	8.7951	0.4955	0.4822	0.5973	-0.4064
0.58	-9.4982	-0.0517	-1.6650	0.0010	-0.0038	0.0078	41.1219	8.1519	8.6722	0.4955	0.4822	0.5973	-0.4064
0.59	-9.5030	-0.0456	-1.6675	0.0004	-0.0078	0.0108	40.9125	8.3162	8.6237	0.4955	0.4823	0.5973	-0.4064
0.6	-9.5040	-0.0444	-1.6691	0.0065	-0.0034	0.0120	40.7864	8.2775	8.7206	0.4955	0.4823	0.5972	-0.4064
0.61	-9.5012	-0.0458	-1.6773	0.0066	-0.0032	0.0123	40.8323	8.2038	8.8838	0.4955	0.4823	0.5972	-0.4064
0.62	-9.4994	-0.0468	-1.6827	-0.0019	-0.0073	0.0096	40.7461	8.1988	8.8527	0.4955	0.4823	0.5972	-0.4064
0.63	-9.5005	-0.0471	-1.6849	-0.0017	-0.0053	0.0114	40.7159	8.2830	8.7836	0.4955	0.4823	0.5971	-0.4064
0.64	-9.5027	-0.0459	-1.6801	0.0007	-0.0081	0.0109	40.8131	8.3956	8.9219	0.4956	0.4824	0.5972	-0.4064
0.65	-9.4985	-0.0441	-1.6737	-0.0027	-0.0096	0.0109	40.9700	8.3717	9.0426	0.4956	0.4823	0.5971	-0.4064
0.66	-9.5040	-0.0447	-1.6681	-0.0027	-0.0108	0.0092	41.3282	8.3897	9.0958	0.4957	0.4824	0.5972	-0.4064
0.67	-9.5062	-0.0450	-1.6632	0.0002	-0.0012	0.0049	41.0843	8.4036	9.0660	0.4956	0.4823	0.5971	-0.4064
0.68	-9.5025	-0.0447	-1.6705	0.0017	-0.0012	0.0068	40.8310	8.3889	9.0247	0.4956	0.4823	0.5971	-0.4064
0.69	-9.5013	-0.0495	-1.6698	-0.0048	-0.0001	0.0070	40.6884	8.2401	8.9659	0.4956	0.4823	0.5971	-0.4064
0.7	-9.4986	-0.0627	-1.6780	-0.0029	0.0001	0.0058	40.5696	8.3271	8.8778	0.4956	0.4823	0.5971	-0.4063
0.71	-9.4961	-0.0665	-1.6753	0.0064	-0.0003	0.0049	40.6393	8.4292	8.7402	0.4957	0.4824	0.5972	-0.4064
0.72	-9.4980	-0.0647	-1.6710	0.0036	-0.0085	0.0071	40.6230	8.4148	8.9548	0.4956	0.4823	0.5971	-0.4064
0.73	-9.4996	-0.0512	-1.6754	0.0096	-0.0060	0.0081	40.6465	8.1881	9.1049	0.4956	0.4824	0.5971	-0.4065
