time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.3843	-0.0232	1.7999	-0.0230	-0.0128	-0.0579	1.0467	31.2171	-0.0233	-0.7620	-0.0793	-0.6359	0.0943
0.01	-9.4030	-0.0351	1.7669	-0.0279	0.0005	-0.0605	0.8529	31.4670	0.0416	-0.7619	-0.0792	-0.6358	0.0942
0.02	-9.3979	-0.0325	1.7569	-0.0201	0.0025	-0.0570	0.9274	31.4316	-0.1406	-0.7619	-0.0792	-0.6359	0.0942
0.03	-9.4229	-0.0133	1.7824	-0.0059	0.0074	-0.0556	1.0141	31.4620	-0.1745	-0.7618	-0.0792	-0.6360	0.0942
0.04	-9.4553	0.0098	1.7479	-0.0058	0.0111	-0.0581	0.8910	31.3700	0.1260	-0.7617	-0.0793	-0.6361	0.0942
0.05	-9.4352	0.0129	1.7502	-0.0196	0.0002	-0.0620	0.9843	31.3380	-0.0086	-0.7617	-0.0792	-0.6362	0.0942
0.06	-9.3914	-0.0003	1.7671	-0.0170	-0.0127	-0.0662	0.8589	31.5151	-0.2416	-0.7617	-0.0792	-0.6361	0.0942
0.07	-9.4275	-0.0005	1.7854	-0.0226	-0.0016	-0.0578	0.9490	31.2921	-0.0833	-0.7617	-0.0791	-0.6362	0.0941
0.08	-9.4894	-0.0009	1.7556	-0.0142	0.0016	-0.0568	1.0831	31.2651	-0.0737	-0.7616	-0.0791	-0.6362	0.0941
0.09	-9.4820	-0.0006	1.7646	-0.0251	-0.0158	-0.0597	1.0620	31.2521	-0.0817	-0.7617	-0.0791	-0.6363	0.0941
0.1	-9.4253	-0.0222	1.7805	-0.0156	-0.0216	-0.0592	1.0811	31.0134	-0.0653	-0.7617	-0.0790	-0.6362	0.0941
0.11	-9.3963	-0.0477	1.7665	-0.0085	-0.0182	-0.0489	1.0367	31.2196	-0.0862	-0.7617	-0.0791	-0.6362	0.0941
0.12	-9.3687	-0.0475	1.7615	-0.0065	-0.0164	-0.0333	1.2833	31.0572	-0.0552	-0.7617	-0.0792	-0.6361	0.0940
0.13	-9.3496	-0.0153	1.7735	-0.0024	-0.0130	-0.0301	1.2097	31.1443	-0.1060	-0.7617	-0.0793	-0.6361	0.0939
0.14	-9.3623	0.0291	1.7857	-0.0048	-0.0024	-0.0362	1.1240	31.1758	-0.2012	-0.7617	-0.0794	-0.6362	0.0939
0.15	-9.3956	0.0505	1.7574	-0.0009	-0.0081	-0.0355	0.8660	31.2640	-0.0794	-0.7616	-0.0795	-0.6361	0.0938
