time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.4856	-0.1623	-1.8729	0.0090	-0.0078	0.0119	44.3844	0.0779	19.0062	0.6342	0.0067	0.7729	-0.0164
0.01	-9.5053	-0.1617	-1.8587	-0.0019	-0.0158	0.0105	44.3597	0.0630	19.0099	0.6343	0.0067	0.7730	-0.0164
0.02	-9.4960	-0.1477	-1.8596	0.0037	-0.0102	0.0108	44.4573	0.2679	19.1827	0.6342	0.0067	0.7729	-0.0164
0.03	-9.4960	-0.1434	-1.8480	-0.0000	-0.0141	0.0118	44.4443	0.3369	19.0026	0.6342	0.0067	0.7730	-0.0164
0.04	-9.4990	-0.1379	-1.8574	-0.0028	-0.0167	0.0124	44.3232	0.0521	18.9700	0.6342	0.0067	0.7730	-0.0164
0.05	-9.4930	-0.1339	-1.8578	0.0025	-0.0151	0.0094	44.2214	0.1655	18.9644	0.6342	0.0067	0.7729	-0.0164
0.06	-9.4974	-0.1378	-1.8585	0.0034	-0.0194	0.0099	44.2007	0.1737	19.0637	0.6342	0.0067	0.7730	-0.0164
0.07	-9.4959	-0.1278	-1.8677	0.0010	-0.0189	0.0098	44.3540	0.2761	19.1905	0.6342	0.0066	0.7729	-0.0164
0.08	-9.4931	-0.1417	-1.8614	-0.0017	-0.0139	0.0029	44.3449	0.2289	19.0652	0.6343	0.0066	0.7729	-0.0165
0.09	-9.4836	-0.1440	-1.8560	0.0004	-0.0147	0.0105	44.1804	0.3411	19.0388	0.6342	0.0066	0.7729	-0.0165
0.1	-9.4936	-0.1385	-1.8491	-0.0047	-0.0137	0.0078	44.2339	0.2262	19.3744	0.6343	0.0065	0.7730	-0.0165
0.11	-9.4924	-0.1493	-1.8523	-0.0043	-0.0103	0.0104	44.3051	0.2794	19.1275	0.6342	0.0065	0.7729	-0.0164
0.12	-9.4887	-0.1561	-1.8479	0.0033	-0.0118	0.0127	44.2784	0.4250	19.2005	0.6342	0.0065	0.7730	-0.0164
0.13	-9.4838	-0.1418	-1.8611	0.0019	-0.0124	0.0101	44.3603	0.4124	19.3361	0.6342	0.0065	0.7729	-0.0164
0.14	-9.4980	-0.1475	-1.8631	0.0062	-0.0172	0.0130	44.4983	0.1946	19.5506	0.6342	0.0065	0.7729	-0.0165
0.15	-9.5048	-0.1463	-1.8537	0.0087	-0.0209	0.0110	44.5020	0.1412	19.4467	0.6343	0.0065	0.7729	-0.0165
0.16	-9.5013	-0.1459	-1.8567	0.0082	-0.0168	0.0168	44.4256	0.1513	19.4447	0.6342	0.0065	0.7729	-0.0165
0.17	-9.5055	-0.1522	-1.8625	0.0096	-0.0210	0.0154	44.4039	0.2632	19.1763	0.6343	0.0066	0.7729	-0.0165
0.18	-9.5008	-0.1636	-1.8665	0.0074	-0.0138	0.0097	44.3666	0.1916	18.9630	0.6343	0.0066	0.7729	-0.0166
0.19	-9.4974	-0.1646	-1.8668	0.0093	-0.0164	0.0118	44.3704	0.1335	19.2848	0.6343	0.0066	0.7730	-0.0166
0.2	-9.4958	-0.1667	-1.8765	0.0078	-0.0180	0.0146	44.3711	0.2531	19.1817	0.6343	0.0066	0.7728	-0.0166
0.21	-9.4943	-0.1704	-1.8763	0.0030	-0.0147	0.0123	44.4479	0.2399	19.0360	0.6343	0.0066	0.7729	-0.0166
