time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-0.4659	-9.4057	-1.9621	0.0206	-0.0040	0.0173	-15.6397	26.3070	19.4442	0.2176	-0.2306	0.7425	-0.5901
0.01	-0.4721	-9.4093	-1.9609	0.0191	0.0020	0.0144	-15.5505	26.4857	19.3314	0.2176	-0.2306	0.7425	-0.5901
0.02	-0.4779	-9.4194	-1.9731	0.0238	0.0058	0.0124	-15.6404	26.2339	19.3292	0.2176	-0.2306	0.7425	-0.5901
0.03	-0.4771	-9.4081	-1.9683	0.0250	-0.0040	0.0145	-15.6739	26.3362	19.2056	0.2176	-0.2305	0.7424	-0.5901
0.04	-0.4823	-9.3970	-1.9652	0.0199	0.0027	0.0117	-15.8396	26.3871	19.2590	0.2176	-0.2306	0.7425	-0.5901
0.05	-0.4874	-9.4105	-1.9773	0.0205	0.0036	0.0125	-15.4641	26.3306	19.4908	0.2176	-0.2305	0.7425	-0.5901
0.06	-0.4922	-9.4152	-1.9904	0.0190	-0.0054	0.0133	-15.1262	26.5021	19.5657	0.2176	-0.2305	0.7425	-0.5901
0.07	-0.4973	-9.4056	-1.9833	0.0229	0.0024	0.0107	-15.5639	26.4571	19.5925	0.2176	-0.2306	0.7426	-0.5901
0.08	-0.5011	-9.4093	-1.9922	0.0221	0.0037	0.0113	-15.7201	27.0235	19.3867	0.2176	-0.2305	0.7425	-0.5901
0.09	-0.5020	-9.4172	-2.0037	0.0194	0.0035	0.0109	-15.7163	27.1591	19.2320	0.2176	-0.2305	0.7426	-0.5901
0.1	-0.5050	-9.4028	-2.0018	0.0219	0.0039	0.0124	-15.6533	26.3350	19.5314	0.2175	-0.2305	0.7425	-0.5901
0.11	-0.5072	-9.4062	-2.0065	0.0190	0.0047	0.0069	-15.5738	26.5399	19.4631	0.2175	-0.2305	0.7425	-0.5901
0.12	-0.5046	-9.4156	-2.0164	0.0200	0.0036	0.0103	-15.6633	26.4743	19.3800	0.2175	-0.2305	0.7425	-0.5901
0.13	-0.5000	-9.4167	-2.0188	0.0195	0.0010	0.0119	-15.7086	26.5061	19.4424	0.2175	-0.2305	0.7425	-0.5901
0.14	-0.4954	-9.4068	-2.0108	0.0196	-0.0024	0.0080	-15.8133	26.4083	19.1908	0.2175	-0.2305	0.7426	-0.5901
0.15	-0.4932	-9.4191	-2.0234	0.0198	0.0049	0.0118	-15.8339	26.3766	19.3997	0.2174	-0.2305	0.7425	-0.5901
0.16	-0.4893	-9.4152	-2.0240	0.0187	0.0033	0.0089	-15.6987	26.2991	19.3941	0.2174	-0.2305	0.7426	-0.5901
0.17	-0.4883	-9.4031	-2.0227	0.0193	-0.0040	0.0123	-15.6225	26.4112	19.5258	0.2174	-0.2305	0.7425	-0.5900
0.18	-0.4849	-9.4181	-2.0207	0.0199	-0.0001	0.0074	-15.7538	26.4146	19.2367	0.2174	-0.2305	0.7426	-0.5901
0.19	-0.4846	-9.4177	-2.0284	0.0200	-0.0018	0.0106	-15.5625	26.3805	19.3191	0.2174	-0.2305	0.7426	-0.5901
0.2	-0.4827	-9.4106	-2.0232	0.0199	0.0006	0.0093	-15.5848	26.2435	19.4700	0.2174	-0.2305	0.7426	-0.5901
0.21	-0.4755	-9.4116	-2.0203	0.0195	-0.0057	0.0103	-15.5462	26.2385	19.2874	0.2174	-0.2305	0.7426	-0.5900
0.22	-0.4767	-9.4198	-2.0304	0.0200	-0.0093	0.0117	-15.7299	26.2720	19.3661	0.2174	-0.2306	0.7426	-0.5900
0.23	-0.4757	-9.4151	-2.0260	0.0215	-0.0027	0.0077	-15.8260	26.3556	19.4394	0.2174	-0.2306	0.7426	-0.5900
0.24	-0.4744	-9.4094	-2.0141	0.0185	-0.0032	0.0134	-15.5155	26.2996	19.3226	0.2174	-0.2306	0.7425	-0.5900
0.25	-0.4695	-9.4190	-2.0173	0.0200	0.0038	0.0098	-15.6115	26.4597	19.2216	0.2174	-0.2306	0.7426	-0.5901
0.26	-0.4736	-9.4155	-2.0138	0.0187	-0.0008	0.0120	-15.7447	26.4744	19.2384	0.2174	-0.2306	0.7426	-0.5900
0.27	-0.4715	-9.4087	-2.0009	0.0185	-0.0057	0.0082	-15.5282	26.3491	19.4549	0.2174	-0.2306	0.7427	-0.5900
0.28	-0.4678	-9.4147	-2.0066	0.0188	0.0038	0.0140	-15.7499	26.7047	19.2625	0.2174	-0.2306	0.7426	-0.5900
0.29	-0.4657	-9.4174	-2.0062	0.0186	0.0054	0.0127	-15.7202	26.5058	19.4029	0.2174	-0.2306	0.7426	-0.5900
0.3	-0.4632	-9.4106	-1.9980	0.0203	0.0024	0.0064	-15.7605	26.3563	19.4773	0.2174	-0.2306	0.7426	-0.5900
0.31	-0.4673	-9.4111	-1.9957	0.0196	0.0017	0.0136	-15.9222	26.5098	19.3684	0.2173	-0.2306	0.7426	-0.5899
0.32	-0.4724	-9.4189	-1.9979	0.0202	-0.0026	0.0137	-15.7752	26.4795	19.4210	0.2174	-0.2306	0.7427	-0.5900
0.33	-0.4727	-9.4177	-1.9980	0.0198	-0.0008	0.0077	-15.7290	26.3858	19.2793	0.2173	-0.2306	0.7426	-0.5900
0.34	-0.4759	-9.4087	-1.9965	0.0190	-0.0002	0.0089	-15.6717	26.2312	19.3675	0.2173	-0.2306	0.7427	-0.5900
0.35	-0.4800	-9.4099	-1.9868	0.0191	0.0037	0.0149	-15.6308	26.3306	19.2169	0.2173	-0.2306	0.7426	-0.5899
0.36	-0.4829	-9.4134	-1.9856	0.0196	-0.0049	0.0129	-15.6533	26.5307	19.1458	0.2173	-0.2306	0.7427	-0.5899
0.37	-0.4825	-9.4096	-1.9933	0.0208	-0.0045	0.0111	-15.4776	26.3101	19.3154	0.2174	-0.2306	0.7427	-0.5899
0.38	-0.4791	-9.4110	-1.9917	0.0194	0.0066	0.0113	-15.5476	26.1284	19.3497	0.2173	-0.2306	0.7427	-0.5899
0.39	-0.4816	-9.4178	-1.9980	0.0201	-0.0004	0.0087	-15.6593	26.3770	19.2173	0.2173	-0.2306	0.7427	-0.5899
0.4	-0.4718	-9.4128	-2.0004	0.0196	-0.0005	0.0065	-15.6348	26.3917	19.1262	0.2173	-0.2306	0.7427	-0.5899
0.41	-0.4724	-9.4111	-2.0016	0.0220	-0.0085	0.0116	-15.6599	26.3079	19.3982	0.2173	-0.2306	0.7427	-0.5899
0.42	-0.4770	-9.4196	-2.0116	0.0200	-0.0017	0.0103	-15.6341	26.3319	19.4317	0.2173	-0.2306	0.7426	-0.5899
0.43	-0.4821	-9.4154	-2.0116	0.0200	0.0017	0.0073	-15.7538	26.4397	19.1705	0.2173	-0.2307	0.7427	-0.5899
0.44	-0.4789	-9.4089	-1.9986	0.0201	0.0049	0.0143	-15.6760	26.5053	19.3082	0.2173	-0.2306	0.7427	-0.5899
0.45	-0.4883	-9.4170	-2.0049	0.0198	-0.0077	0.0121	-15.6277	26.2736	19.2748	0.2173	-0.2307	0.7427	-0.5899
0.46	-0.4872	-9.4218	-2.0174	0.0200	-0.0009	0.0137	-15.6631	26.5524	19.1830	0.2173	-0.2306	0.7427	-0.5899
0.47	-0.4882	-9.4108	-2.0208	0.0191	0.0038	0.0109	-15.6241	26.4137	19.4360	0.2173	-0.2306	0.7427	-0.5899
0.48	-0.4838	-9.4070	-2.0144	0.0191	0.0037	0.0126	-15.7173	26.3060	19.4736	0.2173	-0.2306	0.7427	-0.5899
0.49	-0.4753	-9.4157	-2.0289	0.0191	0.0027	0.0114	-15.7396	26.3144	19.3090	0.2172	-0.2306	0.7427	-0.5898
0.5	-0.4730	-9.4139	-2.0238	0.0194	0.0022	0.0101	-15.6356	26.4614	19.3047	0.2173	-0.2306	0.7428	-0.5899
0.51	-0.4714	-9.4119	-2.0176	0.0211	0.0030	0.0111	-15.7967	26.5838	19.3601	0.2172	-0.2306	0.7427	-0.5899
0.52	-0.4832	-9.4186	-2.0184	0.0197	0.0006	0.0107	-15.8149	26.4028	19.1440	0.2172	-0.2306	0.7428	-0.5899
0.53	-0.4838	-9.4115	-2.0170	0.0203	-0.0001	0.0109	-15.7155	26.3212	19.3158	0.2172	-0.2306	0.7427	-0.5898
0.54	-0.4886	-9.4065	-2.0112	0.0197	0.0036	0.0087	-15.8581	26.4455	19.5528	0.2172	-0.2306	0.7428	-0.5899
0.55	-0.4924	-9.4134	-2.0055	0.0218	-0.0023	0.0112	-15.5546	26.5163	19.4373	0.2172	-0.2306	0.7428	-0.5899
0.56	-0.4937	-9.4172	-2.0065	0.0213	-0.0058	0.0112	-15.1460	26.4543	19.6200	0.2172	-0.2306	0.7427	-0.5898
0.57	-0.4936	-9.4099	-1.9990	0.0218	-0.0055	0.0122	-15.3737	26.4778	19.5263	0.2172	-0.2307	0.7428	-0.5899
0.58	-0.4932	-9.4131	-1.9941	0.0264	-0.0061	0.0146	-15.4602	26.9561	19.1577	0.2173	-0.2306	0.7427	-0.5899
0.59	-0.4928	-9.4133	-1.9914	0.0210	-0.0029	0.0118	-15.6785	27.0647	19.1137	0.2173	-0.2307	0.7428	-0.5899
0.6	-0.4890	-9.4116	-1.9894	0.0188	-0.0084	0.0116	-15.8879	26.3090	19.5327	0.2173	-0.2306	0.7427	-0.5898
0.61	-0.4800	-9.4103	-1.9955	0.0232	-0.0044	0.0134	-15.6603	26.4595	19.4363	0.2173	-0.2307	0.7427	-0.5899
0.62	-0.4780	-9.4114	-1.9890	0.0206	-0.0075	0.0121	-15.7526	26.3132	19.4290	0.2173	-0.2307	0.7427	-0.5898
0.63	-0.4812	-9.4120	-1.9920	0.0255	0.0012	0.0124	-15.9107	26.3987	19.2449	0.2173	-0.2307	0.7427	-0.5898
0.64	-0.4801	-9.4097	-1.9865	0.0257	0.0049	0.0135	-15.9116	26.3855	19.2149	0.2173	-0.2307	0.7427	-0.5899
0.65	-0.4787	-9.4085	-1.9904	0.0238	0.0014	0.0129	-15.9953	26.4399	19.3495	0.2173	-0.2306	0.7427	-0.5899
0.66	-0.4794	-9.4144	-1.9926	0.0200	0.0003	0.0118	-16.0129	26.4743	19.2799	0.2173	-0.2306	0.7427	-0.5899
0.67	-0.4750	-9.4103	-1.9931	0.0139	-0.0058	0.0102	-15.8203	26.5763	19.3254	0.2173	-0.2306	0.7427	-0.5898
0.68	-0.4681	-9.4108	-1.9942	0.0194	-0.0046	0.0111	-15.7438	26.4395	19.2815	0.2174	-0.2307	0.7428	-0.5898
0.69	-0.4651	-9.4151	-2.0030	0.0197	-0.0061	0.0112	-16.0023	26.5639	19.3604	0.2174	-0.2307	0.7427	-0.5898
0.7	-0.4626	-9.4130	-2.0110	0.0202	-0.0019	0.0126	-15.9850	26.4574	19.4030	0.2174	-0.2307	0.7428	-0.5898
0.71	-0.4685	-9.4112	-2.0094	0.0188	-0.0024	0.0137	-15.9118	26.6956	19.3896	0.2174	-0.2307	0.7427	-0.5898
0.72	-0.4691	-9.4161	-2.0192	0.0198	-0.0063	0.0090	-15.7790	26.5447	19.2483	0.2174	-0.2307	0.7427	-0.5898
0.73	-0.4721	-9.4206	-2.0168	0.0196	0.0040	0.0161	-15.8997	26.3739	19.2500	0.2174	-0.2307	0.7428	-0.5898
0.74	-0.4773	-9.4079	-2.0135	0.0207	0.0013	0.0174	-15.8526	26.2703	19.4269	0.2174	-0.2306	0.7427	-0.5897
0.75	-0.4764	-9.4163	-2.0173	0.0215	0.0008	0.0149	-15.6168	26.1227	19.3876	0.2174	-0.2307	0.7428	-0.5898
0.76	-0.4756	-9.4178	-2.0198	0.0196	-0.0011	0.0133	-15.5860	26.3061	19.2898	0.2174	-0.2306	0.7428	-0.5898
0.77	-0.4735	-9.4126	-2.0145	0.0219	0.0021	0.0156	-15.7742	26.1348	19.3795	0.2174	-0.2306	0.7428	-0.5898
0.78	-0.4741	-9.4120	-2.0129	0.0232	-0.0023	0.0194	-15.6329	26.2464	19.5284	0.2174	-0.2306	0.7428	-0.5897
0.79	-0.4702	-9.4156	-2.0177	0.0222	-0.0032	0.0122	-15.7156	26.4595	19.3403	0.2175	-0.2306	0.7428	-0.5898
0.8	-0.4740	-9.4161	-2.0126	0.0200	0.0020	0.0142	-15.7014	26.4855	19.3268	0.2175	-0.2306	0.7428	-0.5898
0.81	-0.4771	-9.4081	-2.0055	0.0258	0.0013	0.0167	-15.6500	26.2042	19.2398	0.2174	-0.2305	0.7428	-0.5897
0.82	-0.4797	-9.4161	-2.0054	0.0227	-0.0013	0.0174	-15.7396	26.3711	19.1362	0.2175	-0.2305	0.7429	-0.5898
0.83	-0.4803	-9.4112	-2.0063	0.0186	-0.0012	0.0157	-15.8060	26.3795	19.3949	0.2175	-0.2305	0.7428	-0.5897
0.84	-0.4810	-9.4107	-2.0032	0.0223	0.0048	0.0113	-15.9546	26.3132	19.2020	0.2175	-0.2305	0.7429	-0.5898
