onset	duration	trial_type
0	15.18	x0
15.18	0.06	x1
15.24	0.02	x2
15.26	0.1	x1
15.36	0.02	x2
15.38	0.02	x1
15.4	0.04	x2
15.44	0.18	x1
15.62	0.02	x2
15.64	0.04	x1
15.68	0.02	x2
15.7	0.18	x1
15.88	0.02	x2
15.9	0.02	x1
15.92	0.02	x2
15.94	0.34	x1
16.28	0.02	x2
16.3	0.04	x1
16.34	0.04	x2
16.38	0.38	x1
16.76	0.42	x2
17.18	1.9	x1
19.08	0.02	x2
19.1	0.4	x1
19.5	0.02	x2
19.52	0.16	x1
19.68	0.06	x2
19.74	0.08	x1
19.82	0.46	x2
20.28	0.02	x1
20.3	0.02	x2
20.32	0.02	x1
20.34	0.24	x2
20.58	0.02	x1
20.6	0.38	x2
20.98	0.04	x1
21.02	0.24	x2
21.26	0.02	x1
21.28	0.02	x2
21.3	0.08	x1
21.38	0.04	x2
21.42	0.16	x1
21.58	0.08	x2
21.66	0.02	x1
21.68	0.02	x2
21.7	0.08	x1
21.78	0.04	x2
21.82	0.08	x1
21.9	0.2	x2
22.1	0.08	x1
22.18	0.02	x2
22.2	0.08	x1
22.28	0.02	x2
22.3	0.04	x1
22.34	0.02	x2
22.36	0.42	x1
22.78	0.88	x2
23.66	0.02	x1
23.68	0.02	x2
23.7	0.02	x1
23.72	0.04	x2
23.76	0.04	x1
23.8	0.28	x2
24.08	0.08	x1
24.16	0.64	x2
24.8	0.16	x1
24.96	0.1	x2
25.06	0.02	x1
25.08	0.02	x2
25.1	0.34	x1
25.44	0.02	x2
25.46	0.02	x1
25.48	0.12	x2
25.6	0.04	x1
25.64	0.08	x2
25.72	0.02	x1
25.74	0.36	x2
26.1	0.02	x1
26.12	2.34	x2
28.46	0.02	x1
28.48	0.58	x2
29.06	0.22	x1
29.28	0.56	x2
29.84	0.04	x1
29.88	0.26	x2
30.14	0.12	x1
30.26	0.2	x2
30.46	0.18	x1
30.64	4.88	x2
35.52	0.06	x1
35.58	0.88	x2
36.46	0.06	x1
36.52	0.22	x2
36.74	0.04	x1
36.78	0.14	x2
36.92	0.02	x1
36.94	0.02	x2
36.96	0.06	x1
37.02	0.02	x2
37.04	0.02	x1
37.06	0.28	x2
37.34	0.2	x1
37.54	0.04	x2
37.58	0.02	x1
37.6	0.38	x2
37.98	0.02	x1
38	0.24	x2
38.24	0.16	x1
38.4	0.48	x2
38.88	0.02	x1
38.9	0.86	x2
39.76	0.1	x1
39.86	0.06	x2
39.92	0.04	x1
39.96	0.02	x2
39.98	0.02	x1
40	1.54	x2
41.54	0.02	x1
41.56	0.08	x2
41.64	0.14	x1
41.78	0.24	x2
42.02	0.06	x1
42.08	0.22	x2
42.3	0.02	x1
42.32	0.06	x2
42.38	0.16	x1
42.54	0.08	x2
42.62	0.14	x1
42.76	0.04	x2
42.8	0.12	x1
42.92	0.02	x2
42.94	0.06	x1
43	0.48	x2
43.48	0.16	x1
43.64	1.52	x2
45.16	0.12	x1
45.28	0.04	x2
45.32	0.02	x1
45.34	0.16	x2
45.5	0.02	x1
45.52	0.02	x2
45.54	0.22	x1
45.76	0.02	x2
45.78	0.06	x1
45.84	0.32	x2
46.16	0.02	x1
46.18	0.2	x2
46.38	0.12	x1
46.5	0.1	x2
46.6	0.06	x1
46.66	0.26	x2
46.92	0.02	x1
46.94	0.02	x2
46.96	0.46	x1
47.42	0.16	x2
47.58	0.1	x1
47.68	0.22	x2
47.9	0.12	x1
48.02	0.02	x2
48.04	0.16	x1
48.2	2	x2
50.2	0.02	x1
50.22	0.34	x2
50.56	0.04	x1
50.6	0.02	x2
50.62	0.08	x1
50.7	0.88	x2
51.58	0.06	x1
51.64	0.92	x2
52.56	0.02	x1
52.58	2.64	x2
55.22	0.1	x1
55.32	1.04	x2
56.36	0.02	x1
56.38	0.12	x2
56.5	0.06	x1
56.56	0.08	x2
56.64	0.14	x1
56.78	0.44	x2
57.22	0.02	x1
57.24	0.02	x2
57.26	0.04	x1
57.3	0.02	x2
57.32	0.04	x1
57.36	0.84	x2
58.2	0.06	x1
58.26	0.02	x2
58.28	0.14	x1
58.42	0.02	x2
58.44	0.06	x1
58.5	0.24	x2
58.74	0.04	x1
58.78	0.18	x2
58.96	0.06	x1
59.02	1.52	x2
60.54	0.02	x1
60.56	1.64	x2
62.2	0.02	x1
62.22	0.1	x2
62.32	0.02	x1
62.34	0.04	x2
62.38	0.04	x1
62.42	0.06	x2
62.48	0.04	x1
62.52	0.04	x2
62.56	0.22	x1
62.78	0.04	x2
62.82	0.02	x1
62.84	0.02	x2
62.86	0.02	x1
62.88	0.02	x2
62.9	0.02	x1
62.92	0.76	x2
63.68	0.1	x1
63.78	0.64	x2
64.42	0.02	x1
64.44	0.7	x2
65.14	0.02	x1
65.16	1.04	x2
66.2	0.02	x1
66.22	0.06	x2
66.28	0.06	x1
66.34	0.44	x2
66.78	0.02	x1
66.8	0.2	x2
67	0.04	x1
67.04	0.28	x2
67.32	0.24	x1
67.56	0.22	x2
67.78	0.02	x1
67.8	0.08	x2
67.88	0.04	x1
67.92	0.02	x2
67.94	0.06	x1
68	0.62	x2
68.62	0.04	x1
68.66	0.02	x2
68.68	0.1	x1
68.78	0.16	x2
68.94	0.02	x1
68.96	0.02	x2
68.98	0.22	x1
69.2	0.02	x2
69.22	0.04	x1
69.26	0.44	x2
69.7	0.16	x1
69.86	0.06	x2
69.92	0.16	x1
70.08	0.02	x2
70.1	0.02	x1
70.12	0.06	x2
70.18	0.02	x1
70.2	0.02	x2
70.22	0.02	x1
70.24	0.02	x2
70.26	0.02	x1
70.28	0.98	x2
71.26	0.02	x1
71.28	0.32	x2
71.6	0.02	x1
71.62	1.02	x2
72.64	0.08	x1
72.72	1.02	x2
73.74	0.04	x1
73.78	0.02	x2
73.8	0.02	x1
73.82	1.6	x2
75.42	0.1	x1
75.52	0.02	x2
75.54	0.08	x1
75.62	1.78	x2
77.4	0.04	x1
77.44	0.28	x2
77.72	0.06	x1
77.78	0.02	x2
77.8	0.02	x1
77.82	0.4	x2
78.22	0.04	x1
78.26	0.04	x2
78.3	0.26	x1
78.56	1.28	x2
79.84	0.04	x1
79.88	0.06	x2
79.94	0.02	x1
79.96	0.02	x2
79.98	0.14	x1
80.12	0.2	x2
80.32	0.12	x1
80.44	0.02	x2
80.46	0.02	x1
80.48	2.34	x2
82.82	0.02	x1
82.84	0.04	x2
82.88	0.02	x1
82.9	0.78	x2
83.68	0.02	x1
83.7	0.06	x2
83.76	0.12	x1
83.88	0.02	x2
83.9	0.16	x1
84.06	0.02	x2
84.08	0.02	x1
84.1	0.18	x2
84.28	0.06	x1
84.34	1.8	x2
86.14	0.02	x1
86.16	4.94	x2
91.1	0.06	x1
91.16	0.28	x2
91.44	0.16	x1
91.6	0.88	x2
92.48	0.02	x1
92.5	0.02	x2
92.52	0.02	x1
92.54	0.94	x2
93.48	0.02	x1
93.5	0.02	x2
93.52	0.02	x1
93.54	1.74	x2
95.28	0.16	x1
95.44	1.04	x2
96.48	0.08	x1
96.56	2.64	x2
99.2	0.1	x1
99.3	1.32	x2
100.62	0.04	x1
100.66	0.18	x2
100.84	0.08	x1
100.92	0.3	x2
101.22	0.04	x1
101.26	0.46	x2
101.72	0.18	x1
101.9	2.24	x2
104.14	0.08	x1
104.22	0.04	x2
104.26	0.02	x1
104.28	0.28	x2
104.56	0.1	x1
104.66	1.9	x2
106.56	0.04	x1
106.6	0.12	x2
106.72	0.02	x1
106.74	0.32	x2
107.06	0.26	x1
107.32	1.28	x2
108.6	0.02	x1
108.62	0.18	x2
108.8	0.04	x1
108.84	0.02	x2
108.86	0.08	x1
108.94	0.38	x2
109.32	0.02	x1
109.34	0.94	x2
110.28	0.32	x1
110.6	0.62	x2
111.22	0.06	x1
111.28	0.16	x2
111.44	0.02	x1
111.46	0.02	x2
111.48	0.02	x1
111.5	0.02	x2
111.52	0.04	x1
111.56	0.02	x2
111.58	0.04	x1
111.62	2.8	x2
114.42	0.34	x1
114.76	0.02	x2
114.78	0.02	x1
114.8	1	x2
115.8	0.06	x1
115.86	0.66	x2
116.52	0.34	x1
116.86	0.08	x2
116.94	0.48	x1
117.42	2.28	x2
119.7	0.02	x1
119.72	0.92	x2
120.64	0.08	x1
120.72	0.76	x2
121.48	0.02	x1
121.5	1.42	x2
122.92	0.02	x1
122.94	2.98	x2
125.92	0.1	x1
126.02	1	x2
127.02	0.02	x1
127.04	1.04	x2
128.08	0.04	x1
128.12	4.18	x2
132.3	0.02	x1
132.32	0.5	x2
132.82	0.5	x1
133.32	0.46	x2
133.78	0.22	x1
134	0.4	x2
134.4	0.1	x1
134.5	1.56	x2
136.06	0.06	x1
136.12	0.12	x2
136.24	0.08	x1
136.32	1.44	x2
137.76	0.02	x1
137.78	0.92	x2
138.7	0.18	x1
138.88	0.34	x2
139.22	0.02	x1
139.24	0.04	x2
139.28	0.04	x1
139.32	2.1	x2
141.42	0.02	x1
141.44	0.16	x2
141.6	0.08	x1
141.68	0.1	x2
141.78	0.06	x1
141.84	0.28	x2
142.12	0.02	x1
142.14	0.3	x2
142.44	0.04	x1
142.48	0.18	x2
142.66	0.06	x1
142.72	0.7	x2
143.42	0.02	x1
143.44	0.1	x2
143.54	0.08	x1
143.62	0.46	x2
144.08	0.08	x1
144.16	0.04	x2
144.2	0.02	x1
144.22	0.02	x2
144.24	0.02	x1
144.26	0.02	x2
144.28	0.04	x1
144.32	0.8	x2
145.12	0.02	x1
