onset	duration	trial_type
0	40.7	x0
40.7	4.18	x8
44.88	2.48	x5
47.36	8.22	x81
55.58	4.18	x5
59.76	13.8	x0
73.56	4.2	x8
77.76	2.5	x81
80.26	1.74	x5
82	12.26	x0
94.26	4.2	x8
98.46	4.22	x5
102.68	4.22	x81
106.9	4.2	x5
111.1	4.2	x0
115.3	4.18	x8
119.48	2.48	x81
121.96	1.74	x5
123.7	2.24	x0
125.94	4.2	x8
130.14	5.34	x81
135.48	4.24	x5
139.72	4.16	x81
143.88	4.24	x5
148.12	124.44	x0
272.56	4.2	x8
276.76	2.48	x5
279.24	2.86	x81
282.1	4.24	x5
286.34	1.56	x0
287.9	4.18	x8
292.08	4.2	x5
296.28	32.28	x0
328.56	4.2	x8
332.76	4.22	x5
336.98	1.58	x0
338.56	4.2	x8
342.76	5.36	x81
348.12	4.26	x5
352.38	22.32	x0
374.7	0.46	x8
