name	x	y	z	sph_radius	sph_theta	sph_phi	theta	radius	preimpedance	postimpedance
C5	3.224	90.554	77.462	119.209	87.961	40.526	-87.961	0.275	14	1
C1	9.369	42.853	136.096	142.991	77.668	72.136	-77.668	0.099	2	0
C2	11.916	-31.144	138.981	142.925	-69.062	76.508	69.062	0.075	0	0
C6	3.693	-84.378	79.427	115.940	-87.494	43.241	87.494	0.260	0	0
TP7	-38.240	89.290	49.659	109.092	113.184	27.078	-113.184	0.350	1	3
CP3	-26.898	69.946	114.845	137.133	111.034	56.874	-111.034	0.184	1	0
CPz	-26.922	3.503	146.821	149.310	172.586	79.524	-172.586	0.058	12	4
CP4	-25.159	-61.042	117.305	134.609	-112.400	60.628	112.400	0.163	1	0
TP8	-34.066	-87.179	55.005	108.564	-111.343	30.441	111.343	0.331	0	0
P5	-63.346	70.233	83.359	126.072	132.049	41.392	-132.049	0.270	13	4
P1	-57.756	33.319	129.579	145.728	150.020	62.771	-150.020	0.151	6	1
P2	-58.993	-26.718	129.694	144.964	-155.634	63.465	155.634	0.147	15	4
P6	-59.771	-65.676	86.530	123.989	-132.305	44.257	132.305	0.254	4	1
PO7	-88.333	55.118	64.122	122.280	148.037	31.627	-148.037	0.324	5	1
PO3	-86.871	37.202	96.494	135.061	156.817	45.598	-156.817	0.247	5	1
POz	-86.079	0.868	105.749	136.357	179.422	50.853	-179.422	0.217	11	3
PO4	-86.106	-33.320	94.913	132.412	-158.846	45.791	158.846	0.246	5	1
PO8	-83.538	-54.579	64.707	118.930	-146.842	32.961	146.842	0.317	2	0
Ref	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	10
Gnd	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4	3
LPA	0.000	90.080	0.000	90.080	90.000	0.000	-90.000	0.500	n/a	n/a
RPA	0.000	-87.506	0.000	87.506	-90.000	0.000	90.000	0.500	n/a	n/a
Nz	100.668	-0.000	0.000	100.668	-0.000	0.000	0.000	0.500	n/a	n/a
