time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.5158	0.0117	-1.6493	-0.0050	-0.0030	0.0070	20.1705	9.6974	7.7434	0.5397	0.4201	0.6411	-0.3483
0.01	-9.5198	0.0167	-1.6488	-0.0056	-0.0023	0.0079	20.3154	9.8247	7.7647	0.5397	0.4201	0.6411	-0.3483
0.02	-9.5243	0.0192	-1.6454	-0.0064	-0.0064	0.0083	19.9132	9.8324	7.7267	0.5397	0.4201	0.6410	-0.3482
0.03	-9.5268	0.0216	-1.6409	-0.0016	-0.0094	0.0035	20.0714	9.8250	7.7753	0.5397	0.4201	0.6411	-0.3483
0.04	-9.5199	0.0203	-1.6346	-0.0023	-0.0066	0.0082	20.2870	9.8358	7.6915	0.5397	0.4201	0.6410	-0.3483
0.05	-9.5271	0.0232	-1.6247	-0.0046	-0.0060	0.0188	20.4630	9.5981	7.7056	0.5398	0.4202	0.6411	-0.3483
0.06	-9.5343	0.0184	-1.6334	-0.0082	-0.0033	0.0117	20.3390	9.5777	7.9700	0.5397	0.4201	0.6410	-0.3483
0.07	-9.5202	0.0181	-1.6158	-0.0024	-0.0010	0.0087	20.3673	9.8158	7.7973	0.5397	0.4201	0.6410	-0.3483
0.08	-9.5214	0.0150	-1.6170	-0.0043	-0.0084	0.0063	20.3222	9.6719	7.8866	0.5397	0.4201	0.6410	-0.3483
0.09	-9.5274	0.0197	-1.6178	-0.0046	-0.0064	0.0093	20.1834	9.7254	7.7288	0.5397	0.4201	0.6410	-0.3483
0.1	-9.5227	0.0190	-1.6138	0.0001	-0.0065	0.0060	20.2038	9.7839	7.8765	0.5398	0.4202	0.6410	-0.3484
0.11	-9.5168	0.0261	-1.6034	-0.0047	-0.0035	0.0068	20.3110	9.8209	7.7819	0.5397	0.4201	0.6410	-0.3484
0.12	-9.5265	0.0264	-1.6119	-0.0009	-0.0031	0.0151	20.2158	9.7003	7.7855	0.5398	0.4202	0.6410	-0.3484
0.13	-9.5196	0.0306	-1.6175	-0.0004	-0.0045	0.0113	20.1068	9.9214	7.9584	0.5397	0.4201	0.6409	-0.3483
0.14	-9.5124	0.0291	-1.6076	-0.0017	-0.0002	0.0128	20.1058	10.1312	7.7686	0.5397	0.4202	0.6410	-0.3484
0.15	-9.5302	0.0282	-1.6229	-0.0089	0.0006	0.0074	20.2968	9.8436	7.7498	0.5397	0.4202	0.6410	-0.3483
0.16	-9.5252	0.0251	-1.6282	-0.0113	-0.0043	0.0097	20.1863	9.9027	7.7356	0.5397	0.4202	0.6410	-0.3483
0.17	-9.5202	0.0206	-1.6337	-0.0070	0.0020	0.0079	20.2227	9.9130	7.8557	0.5397	0.4202	0.6410	-0.3483
0.18	-9.5200	0.0209	-1.6415	-0.0063	0.0048	0.0073	20.2380	9.9429	7.8074	0.5397	0.4202	0.6410	-0.3483
0.19	-9.5308	0.0151	-1.6420	-0.0086	0.0060	0.0040	20.0508	10.0245	7.6956	0.5397	0.4202	0.6411	-0.3483
0.2	-9.5255	0.0154	-1.6361	-0.0096	0.0008	0.0043	20.2259	9.9164	7.8630	0.5396	0.4201	0.6410	-0.3482
0.21	-9.5198	0.0141	-1.6314	-0.0150	-0.0000	0.0061	20.1699	9.8926	7.8013	0.5396	0.4201	0.6411	-0.3483
0.22	-9.5269	0.0137	-1.6322	0.0037	-0.0013	0.0061	20.2316	9.8228	7.9100	0.5396	0.4201	0.6411	-0.3483
0.23	-9.5271	0.0124	-1.6298	-0.0023	-0.0085	0.0131	20.3491	9.8211	7.8751	0.5396	0.4202	0.6411	-0.3483
0.24	-9.5210	0.0125	-1.6315	-0.0007	0.0004	0.0113	20.3683	9.9464	7.7308	0.5396	0.4202	0.6411	-0.3483
0.25	-9.5211	0.0093	-1.6268	0.0040	-0.0006	0.0066	20.3407	9.9798	7.7463	0.5396	0.4202	0.6411	-0.3483
0.26	-9.5317	0.0108	-1.6386	0.0013	-0.0083	0.0101	20.5791	9.5447	7.5939	0.5396	0.4202	0.6411	-0.3483
0.27	-9.5225	0.0103	-1.6277	0.0032	-0.0058	0.0072	20.2771	9.7448	7.5751	0.5395	0.4202	0.6410	-0.3483
0.28	-9.5213	0.0120	-1.6243	0.0035	-0.0016	0.0083	20.1984	9.9576	7.5752	0.5396	0.4203	0.6411	-0.3484
0.29	-9.5327	0.0160	-1.6301	-0.0043	-0.0034	0.0065	20.5737	9.8823	8.0236	0.5395	0.4202	0.6410	-0.3484
0.3	-9.5285	0.0207	-1.6254	-0.0035	0.0001	0.0066	20.6197	9.7726	7.9513	0.5395	0.4203	0.6411	-0.3484
0.31	-9.5178	0.0234	-1.6149	-0.0055	-0.0086	0.0090	20.4373	9.7280	7.9191	0.5395	0.4202	0.6410	-0.3484
0.32	-9.5239	0.0223	-1.6193	-0.0049	-0.0036	0.0111	20.3760	9.7803	7.9279	0.5395	0.4203	0.6410	-0.3484
0.33	-9.5264	0.0176	-1.6246	-0.0084	-0.0036	0.0105	20.1796	9.6863	7.8054	0.5395	0.4203	0.6410	-0.3484
0.34	-9.5130	0.0202	-1.6228	0.0008	-0.0040	0.0048	20.2159	9.8779	7.8438	0.5395	0.4202	0.6410	-0.3484
