onset	duration	trial_type
0	15.18	x0
15.18	0.06	x2
15.24	0.58	x1
15.82	0.04	x2
15.86	0.3	x1
16.16	0.14	x2
16.3	0.62	x1
16.92	0.42	x2
17.34	0.54	x1
17.88	0.04	x2
17.92	0.14	x1
18.06	0.24	x2
18.3	0.02	x1
18.32	0.28	x2
18.6	0.36	x1
18.96	0.1	x2
19.06	0.02	x1
19.08	0.08	x2
19.16	0.08	x1
19.24	0.04	x2
19.28	0.18	x1
19.46	0.14	x2
19.6	0.84	x1
20.44	0.02	x2
20.46	0.24	x1
20.7	0.04	x2
20.74	0.14	x1
20.88	0.32	x2
21.2	0.02	x1
21.22	0.46	x2
21.68	0.02	x1
21.7	0.42	x2
22.12	0.16	x1
22.28	0.04	x2
22.32	0.08	x1
22.4	0.08	x2
22.48	0.02	x1
22.5	0.02	x2
22.52	0.04	x1
22.56	0.06	x2
22.62	0.02	x1
22.64	0.1	x2
22.74	0.04	x1
22.78	0.1	x2
22.88	0.06	x1
22.94	0.08	x2
23.02	0.14	x1
23.16	0.06	x2
23.22	0.32	x1
23.54	0.04	x2
23.58	0.02	x1
23.6	0.08	x2
23.68	0.02	x1
23.7	0.02	x2
23.72	0.12	x1
23.84	0.74	x2
24.58	0.06	x1
24.64	0.58	x2
25.22	0.06	x1
25.28	0.1	x2
25.38	0.02	x1
25.4	0.06	x2
25.46	0.14	x1
25.6	0.04	x2
25.64	0.2	x1
25.84	0.04	x2
25.88	0.08	x1
25.96	0.02	x2
25.98	0.18	x1
26.16	0.06	x2
26.22	0.48	x1
26.7	0.02	x2
26.72	0.06	x1
26.78	0.06	x2
26.84	0.02	x1
26.86	0.14	x2
27	0.06	x1
27.06	0.12	x2
27.18	0.26	x1
27.44	0.02	x2
27.46	0.44	x1
27.9	0.24	x2
28.14	0.02	x1
28.16	0.04	x2
28.2	0.06	x1
28.26	0.02	x2
28.28	0.06	x1
28.34	0.1	x2
28.44	0.38	x1
28.82	0.04	x2
28.86	0.14	x1
29	0.12	x2
29.12	0.02	x1
29.14	0.02	x2
29.16	0.06	x1
29.22	0.02	x2
29.24	0.06	x1
29.3	0.04	x2
29.34	0.02	x1
29.36	0.22	x2
29.58	0.1	x1
29.68	0.04	x2
29.72	0.02	x1
29.74	0.02	x2
29.76	0.02	x1
29.78	0.24	x2
30.02	0.02	x1
30.04	0.14	x2
30.18	0.62	x1
30.8	0.02	x2
30.82	0.02	x1
30.84	0.02	x2
30.86	0.1	x1
30.96	0.02	x2
30.98	0.18	x1
31.16	0.02	x2
31.18	0.32	x1
31.5	0.02	x2
31.52	0.04	x1
31.56	0.04	x2
31.6	0.48	x1
32.08	0.12	x2
32.2	0.54	x1
32.74	0.06	x2
32.8	0.5	x1
33.3	0.12	x2
33.42	0.04	x1
33.46	0.08	x2
33.54	0.98	x1
34.52	0.04	x2
34.56	0.02	x1
34.58	0.04	x2
34.62	0.08	x1
34.7	0.04	x2
34.74	0.04	x1
34.78	0.02	x2
34.8	0.64	x1
35.44	0.08	x2
35.52	0.16	x1
35.68	0.04	x2
35.72	0.02	x1
35.74	0.02	x2
35.76	0.7	x1
36.46	0.02	x2
36.48	0.78	x1
37.26	0.12	x2
37.38	0.04	x1
37.42	0.02	x2
37.44	0.06	x1
37.5	0.08	x2
37.58	0.18	x1
37.76	0.06	x2
37.82	0.14	x1
37.96	0.02	x2
37.98	0.28	x1
38.26	0.14	x2
38.4	0.12	x1
38.52	0.02	x2
38.54	0.22	x1
38.76	0.4	x2
39.16	0.02	x1
39.18	0.36	x2
39.54	0.02	x1
39.56	0.04	x2
39.6	0.04	x1
39.64	0.16	x2
39.8	0.08	x1
39.88	0.06	x2
39.94	0.02	x1
39.96	0.18	x2
40.14	0.1	x1
40.24	0.32	x2
40.56	0.02	x1
40.58	0.06	x2
40.64	0.12	x1
40.76	0.02	x2
40.78	0.34	x1
41.12	0.16	x2
41.28	0.08	x1
41.36	0.44	x2
41.8	0.16	x1
41.96	0.04	x2
42	0.12	x1
42.12	0.04	x2
42.16	0.06	x1
42.22	0.02	x2
42.24	0.12	x1
42.36	0.16	x2
42.52	1.26	x1
43.78	0.04	x2
43.82	0.12	x1
43.94	0.1	x2
44.04	0.36	x1
44.4	0.02	x2
44.42	0.86	x1
45.28	0.34	x2
45.62	0.34	x1
45.96	0.02	x2
45.98	0.02	x1
46	0.04	x2
46.04	0.64	x1
46.68	0.06	x2
46.74	0.04	x1
46.78	0.02	x2
46.8	0.06	x1
46.86	0.06	x2
46.92	0.4	x1
47.32	0.06	x2
47.38	0.02	x1
47.4	0.14	x2
47.54	0.02	x1
47.56	0.38	x2
47.94	0.44	x1
48.38	0.14	x2
48.52	1.22	x1
49.74	0.22	x2
49.96	0.04	x1
50	0.14	x2
50.14	0.04	x1
50.18	0.12	x2
50.3	0.04	x1
50.34	0.1	x2
50.44	0.08	x1
50.52	0.06	x2
50.58	0.34	x1
50.92	0.02	x2
50.94	0.02	x1
50.96	0.44	x2
51.4	0.04	x1
51.44	0.34	x2
51.78	1.14	x1
52.92	0.22	x2
53.14	0.04	x1
53.18	0.08	x2
53.26	0.04	x1
53.3	0.02	x2
53.32	0.14	x1
53.46	0.04	x2
53.5	1.48	x1
54.98	0.02	x2
55	0.12	x1
55.12	0.04	x2
55.16	0.08	x1
55.24	0.04	x2
55.28	0.62	x1
55.9	0.06	x2
55.96	0.02	x1
55.98	0.04	x2
56.02	0.26	x1
56.28	0.14	x2
56.42	0.02	x1
56.44	0.08	x2
56.52	0.68	x1
57.2	0.04	x2
57.24	1.56	x1
58.8	0.04	x2
58.84	0.02	x1
58.86	0.16	x2
59.02	0.74	x1
59.76	0.16	x2
59.92	0.02	x1
59.94	0.02	x2
59.96	0.08	x1
60.04	0.02	x2
60.06	0.04	x1
60.1	0.08	x2
60.18	0.16	x1
60.34	1.1	x2
61.44	0.02	x1
61.46	0.08	x2
61.54	0.02	x1
61.56	0.06	x2
61.62	1.4	x1
63.02	0.36	x2
63.38	0.02	x1
63.4	0.2	x2
63.6	0.24	x1
63.84	0.02	x2
63.86	0.08	x1
63.94	0.02	x2
63.96	0.08	x1
64.04	0.02	x2
64.06	0.02	x1
64.08	0.16	x2
64.24	0.04	x1
64.28	0.06	x2
64.34	0.04	x1
64.38	0.06	x2
64.44	0.1	x1
64.54	0.06	x2
64.6	0.56	x1
65.16	0.06	x2
65.22	1.46	x1
66.68	0.06	x2
66.74	0.02	x1
66.76	0.18	x2
66.94	0.02	x1
66.96	0.02	x2
66.98	0.5	x1
67.48	0.38	x2
67.86	0.56	x1
68.42	0.02	x2
68.44	0.2	x1
68.64	0.06	x2
68.7	0.54	x1
69.24	0.1	x2
69.34	2.26	x1
71.6	0.04	x2
71.64	0.04	x1
71.68	0.12	x2
71.8	0.34	x1
72.14	0.08	x2
72.22	0.92	x1
73.14	0.22	x2
73.36	0.04	x1
73.4	0.14	x2
73.54	0.08	x1
73.62	0.08	x2
73.7	0.02	x1
73.72	0.02	x2
73.74	0.02	x1
73.76	0.02	x2
73.78	1.24	x1
75.02	0.3	x2
75.32	0.06	x1
75.38	0.02	x2
75.4	0.24	x1
75.64	0.06	x2
75.7	0.06	x1
75.76	0.04	x2
75.8	0.02	x1
75.82	0.04	x2
75.86	0.16	x1
76.02	0.02	x2
76.04	0.06	x1
76.1	0.06	x2
76.16	0.12	x1
76.28	0.02	x2
76.3	0.14	x1
76.44	0.04	x2
76.48	0.04	x1
76.52	0.02	x2
76.54	1.02	x1
77.56	0.02	x2
77.58	0.02	x1
77.6	0.14	x2
77.74	0.36	x1
78.1	0.02	x2
78.12	0.06	x1
78.18	0.42	x2
78.6	1.16	x1
79.76	0.02	x2
79.78	1.42	x1
81.2	0.12	x2
81.32	0.38	x1
81.7	0.02	x2
81.72	0.24	x1
81.96	0.22	x2
82.18	0.02	x1
82.2	0.04	x2
82.24	0.04	x1
82.28	0.06	x2
82.34	0.02	x1
82.36	0.06	x2
82.42	0.22	x1
82.64	0.02	x2
82.66	0.12	x1
82.78	0.02	x2
82.8	0.34	x1
83.14	0.04	x2
83.18	0.06	x1
83.24	0.5	x2
83.74	0.32	x1
84.06	0.1	x2
84.16	0.58	x1
84.74	0.02	x2
84.76	0.02	x1
84.78	0.1	x2
84.88	0.2	x1
85.08	0.14	x2
85.22	2.8	x1
88.02	0.02	x2
88.04	0.38	x1
88.42	0.28	x2
88.7	0.86	x1
89.56	0.04	x2
89.6	0.02	x1
89.62	0.06	x2
89.68	0.26	x1
89.94	0.04	x2
89.98	0.04	x1
90.02	0.08	x2
90.1	0.02	x1
90.12	0.04	x2
90.16	1	x1
91.16	0.02	x2
91.18	1.08	x1
92.26	0.02	x2
92.28	0.52	x1
92.8	0.04	x2
92.84	0.06	x1
92.9	0.14	x2
93.04	0.02	x1
93.06	0.02	x2
93.08	0.4	x1
93.48	0.02	x2
93.5	0.74	x1
94.24	0.04	x2
94.28	0.44	x1
94.72	0.02	x2
94.74	0.76	x1
95.5	0.02	x2
95.52	0.82	x1
96.34	0.76	x2
97.1	0.02	x1
97.12	0.42	x2
97.54	0.06	x1
97.6	0.02	x2
97.62	0.08	x1
97.7	0.04	x2
97.74	0.6	x1
98.34	0.14	x2
98.48	0.02	x1
98.5	0.12	x2
98.62	0.02	x1
98.64	0.06	x2
98.7	0.28	x1
98.98	0.26	x2
99.24	0.18	x1
99.42	0.08	x2
99.5	0.66	x1
100.16	0.04	x2
100.2	1.1	x1
101.3	0.12	x2
101.42	0.48	x1
101.9	0.28	x2
102.18	0.92	x1
103.1	0.04	x2
103.14	0.86	x1
104	0.02	x2
104.02	0.02	x1
104.04	0.22	x2
104.26	0.92	x1
105.18	0.16	x2
105.34	0.36	x1
105.7	0.08	x2
105.78	0.02	x1
105.8	0.02	x2
105.82	0.72	x1
106.54	0.44	x2
106.98	0.02	x1
107	0.04	x2
107.04	0.04	x1
107.08	0.02	x2
107.1	0.1	x1
107.2	0.1	x2
107.3	0.58	x1
107.88	0.02	x2
