time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	0.2925	-9.8241	1.5767	-0.0086	-0.0311	-0.0144	9.1144	25.1598	0.0045	0.7392	-0.6609	0.0621	-0.1141
0.01	0.2913	-9.8288	1.5676	-0.0075	-0.0342	-0.0092	9.2135	25.2485	0.1196	0.7391	-0.6610	0.0619	-0.1139
0.02	0.2616	-9.8079	1.5524	-0.0050	-0.0287	-0.0078	9.0365	25.0157	0.1084	0.7391	-0.6610	0.0618	-0.1137
0.03	0.2364	-9.7948	1.5498	-0.0063	-0.0320	-0.0059	9.1130	24.9103	0.0486	0.7392	-0.6610	0.0617	-0.1135
0.04	0.2178	-9.7830	1.5346	-0.0240	-0.0404	-0.0077	9.0186	25.0365	0.1221	0.7392	-0.6611	0.0616	-0.1133
0.05	0.1910	-9.7621	1.5136	-0.0281	-0.0393	-0.0065	9.2782	24.9668	-0.1190	0.7391	-0.6611	0.0615	-0.1130
0.06	0.1675	-9.7646	1.5107	-0.0297	-0.0424	-0.0078	9.3220	24.7442	0.2091	0.7391	-0.6613	0.0614	-0.1128
0.07	0.1633	-9.8123	1.5158	-0.0299	-0.0553	-0.0067	9.2681	24.9552	0.3461	0.7391	-0.6613	0.0612	-0.1125
0.08	0.1906	-9.8563	1.5086	-0.0276	-0.0627	-0.0146	9.1699	25.1680	0.2692	0.7390	-0.6616	0.0609	-0.1122
0.09	0.2432	-9.8672	1.5085	-0.0292	-0.0669	-0.0253	9.2035	24.9982	0.4378	0.7388	-0.6617	0.0606	-0.1120
0.1	0.2894	-9.8607	1.5168	-0.0246	-0.0660	-0.0188	9.0743	24.9902	0.3465	0.7388	-0.6619	0.0603	-0.1117
0.11	0.3152	-9.8407	1.5162	-0.0149	-0.0632	-0.0138	9.0592	25.0079	0.1190	0.7387	-0.6621	0.0600	-0.1115
0.12	0.3118	-9.8253	1.5138	-0.0098	-0.0569	-0.0109	9.2306	24.9369	0.1161	0.7386	-0.6621	0.0597	-0.1112
0.13	0.2941	-9.8021	1.4901	-0.0141	-0.0543	-0.0145	8.9413	24.9427	0.2462	0.7388	-0.6622	0.0595	-0.1109
0.14	0.2766	-9.7765	1.4846	-0.0191	-0.0569	-0.0102	9.1360	24.9963	0.3177	0.7387	-0.6622	0.0593	-0.1106
