time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.4364	-0.0924	-1.8821	-0.0003	-0.0057	0.0133	30.8825	-11.9591	12.3415	0.5610	-0.3643	0.6816	0.2969
0.01	-9.4321	-0.0947	-1.8791	0.0016	-0.0050	0.0093	31.0000	-11.6867	12.3476	0.5609	-0.3643	0.6815	0.2969
0.02	-9.4277	-0.0933	-1.8830	0.0051	-0.0091	0.0044	30.8175	-11.8913	12.3280	0.5610	-0.3644	0.6816	0.2969
0.03	-9.4254	-0.0942	-1.8785	0.0035	-0.0045	0.0073	30.8317	-11.7531	12.4313	0.5609	-0.3643	0.6815	0.2968
0.04	-9.4295	-0.0936	-1.8803	0.0006	-0.0042	0.0149	30.7231	-11.8044	12.4244	0.5609	-0.3644	0.6816	0.2968
0.05	-9.4318	-0.0930	-1.8882	0.0055	-0.0084	0.0119	30.7613	-11.8831	12.4374	0.5609	-0.3644	0.6816	0.2968
0.06	-9.4336	-0.0946	-1.8869	0.0031	-0.0090	0.0150	30.7269	-11.8383	12.3704	0.5608	-0.3644	0.6816	0.2968
0.07	-9.4282	-0.0919	-1.8993	-0.0007	-0.0135	0.0139	30.8573	-11.9611	12.2172	0.5609	-0.3644	0.6816	0.2968
0.08	-9.4283	-0.0902	-1.9027	0.0031	-0.0081	0.0153	30.9203	-12.0454	12.3204	0.5608	-0.3644	0.6816	0.2968
0.09	-9.4315	-0.0820	-1.9134	0.0056	-0.0135	0.0177	30.7245	-11.9794	12.3149	0.5609	-0.3644	0.6816	0.2969
0.1	-9.4310	-0.0765	-1.9120	0.0009	-0.0199	0.0142	30.8431	-11.8331	12.1378	0.5608	-0.3644	0.6815	0.2969
0.11	-9.4315	-0.0750	-1.9099	0.0018	-0.0158	0.0155	30.9149	-11.9786	12.1949	0.5609	-0.3644	0.6816	0.2969
0.12	-9.4335	-0.0693	-1.9056	0.0091	-0.0186	0.0119	30.7997	-11.8827	12.1379	0.5609	-0.3644	0.6815	0.2969
0.13	-9.4373	-0.0670	-1.9011	0.0005	-0.0182	0.0143	30.8722	-11.8508	12.2539	0.5609	-0.3644	0.6815	0.2969
0.14	-9.4320	-0.0592	-1.8958	0.0092	-0.0147	0.0189	30.6314	-11.8589	12.2505	0.5609	-0.3643	0.6815	0.2969
0.15	-9.4271	-0.0569	-1.8900	0.0156	-0.0175	0.0127	30.8269	-11.8739	12.1423	0.5610	-0.3643	0.6815	0.2969
0.16	-9.4284	-0.0480	-1.8875	0.0098	-0.0149	0.0167	30.7856	-11.8046	12.3905	0.5610	-0.3643	0.6815	0.2969
0.17	-9.4263	-0.0364	-1.8852	0.0040	-0.0148	0.0109	30.7076	-11.7578	12.5235	0.5609	-0.3642	0.6815	0.2969
0.18	-9.4278	-0.0306	-1.8777	0.0077	-0.0176	0.0107	30.8748	-11.8839	12.4174	0.5610	-0.3643	0.6815	0.2969
