onset	duration	trial_type
0	21.54	x0
21.54	4.2	x8
25.74	10.72	x81
36.46	2.48	x5
38.94	24.3	x81
63.24	4.26	x5
67.5	8.44	x0
75.94	4.18	x8
80.12	40	x81
120.12	1.72	x5
121.84	15.54	x0
137.38	4.16	x8
141.54	7.86	x81
149.4	1.74	x5
151.14	37.38	x0
188.52	4.18	x8
192.7	5.34	x81
198.04	4.24	x5
202.28	30.96	x81
233.24	4.24	x5
237.48	8	x0
245.48	4.18	x8
249.66	2.48	x81
252.14	1.74	x5
253.88	15.88	x0
269.76	4.18	x8
273.94	2.48	x81
276.42	1.74	x5
278.16	22.4	x0
300.56	4.22	x8
304.78	16.04	x81
320.82	4.26	x5
325.08	34.18	x0
359.26	4.18	x8
363.44	5.34	x81
368.78	4.24	x5
373.02	2.12	x0
