onset	duration	trial_type
0	26.62	x0
26.62	4.16	x8
30.78	5.34	x81
36.12	4.26	x5
40.38	7.96	x0
48.34	4.16	x8
52.5	32.14	x81
84.64	4.24	x5
88.88	17.94	x0
106.82	4.18	x8
111	29.28	x81
140.28	1.72	x5
142	2.58	x0
144.58	4.18	x8
148.76	4.22	x5
152.98	8.88	x0
161.86	4.2	x8
166.06	18.56	x81
184.62	1.76	x5
186.38	15.36	x0
201.74	4.18	x8
205.92	4.24	x5
210.16	9.52	x81
219.68	4.24	x5
223.92	4.96	x0
228.88	4.18	x8
233.06	10.68	x81
243.74	4.24	x5
247.98	29.16	x0
277.14	4.2	x8
281.34	4.22	x5
285.56	4.22	x81
289.78	4.22	x5
294	9.58	x81
303.58	4.24	x5
307.82	3	x0
310.82	4.18	x8
315	7.84	x81
322.84	1.74	x5
324.58	18.22	x0
342.8	4.18	x8
346.98	2.48	x81
349.46	1.76	x5
351.22	6.84	x0
358.06	4.22	x8
362.28	12.9	x81
