onset	duration	trial_type
0	15.18	x0
15.18	0.1	x1
15.28	0.02	x2
15.3	0.08	x1
15.38	0.16	x2
15.54	0.1	x1
15.64	0.5	x2
16.14	0.46	x1
16.6	0.14	x2
16.74	0.22	x1
16.96	0.26	x2
17.22	0.02	x1
17.24	0.08	x2
17.32	0.24	x1
17.56	0.12	x2
17.68	0.44	x1
18.12	0.36	x2
18.48	0.2	x1
18.68	0.04	x2
18.72	0.1	x1
18.82	0.06	x2
18.88	0.02	x1
18.9	0.06	x2
18.96	0.24	x1
19.2	0.7	x2
19.9	0.02	x1
19.92	0.02	x2
19.94	0.12	x1
20.06	0.78	x2
20.84	0.04	x1
20.88	0.14	x2
21.02	0.16	x1
21.18	0.22	x2
21.4	0.06	x1
21.46	0.04	x2
21.5	0.1	x1
21.6	0.04	x2
21.64	0.02	x1
21.66	0.1	x2
21.76	0.16	x1
21.92	0.48	x2
22.4	0.16	x1
22.56	0.04	x2
22.6	0.02	x1
22.62	0.14	x2
22.76	0.2	x1
22.96	0.72	x2
23.68	0.02	x1
23.7	0.02	x2
23.72	0.1	x1
23.82	0.16	x2
23.98	0.42	x1
24.4	0.48	x2
24.88	0.52	x1
25.4	0.1	x2
25.5	0.36	x1
25.86	0.02	x2
25.88	0.1	x1
25.98	0.24	x2
26.22	0.46	x1
26.68	0.18	x2
26.86	0.18	x1
27.04	0.06	x2
27.1	1.04	x1
28.14	0.06	x2
28.2	0.16	x1
28.36	0.04	x2
28.4	0.72	x1
29.12	0.06	x2
29.18	0.48	x1
29.66	0.24	x2
29.9	0.14	x1
30.04	0.54	x2
30.58	0.04	x1
30.62	0.32	x2
30.94	0.4	x1
31.34	0.1	x2
31.44	0.06	x1
31.5	0.02	x2
31.52	0.4	x1
31.92	0.28	x2
32.2	0.24	x1
32.44	1.14	x2
33.58	0.04	x1
33.62	0.68	x2
34.3	0.22	x1
34.52	0.48	x2
35	0.14	x1
35.14	0.68	x2
35.82	0.18	x1
36	0.04	x2
36.04	0.02	x1
36.06	0.7	x2
36.76	0.14	x1
36.9	0.04	x2
36.94	0.06	x1
37	0.48	x2
37.48	0.22	x1
37.7	0.02	x2
37.72	0.76	x1
38.48	0.1	x2
38.58	0.26	x1
38.84	0.4	x2
39.24	0.06	x1
39.3	0.16	x2
39.46	0.02	x1
39.48	0.3	x2
39.78	0.04	x1
39.82	0.18	x2
40	0.5	x1
40.5	0.06	x2
40.56	0.08	x1
40.64	0.12	x2
40.76	0.94	x1
41.7	0.08	x2
41.78	0.18	x1
41.96	0.02	x2
41.98	0.6	x1
42.58	0.2	x2
42.78	0.44	x1
43.22	0.18	x2
43.4	1.28	x1
44.68	0.38	x2
45.06	0.26	x1
45.32	0.2	x2
45.52	0.04	x1
45.56	0.02	x2
45.58	0.06	x1
45.64	0.1	x2
45.74	0.28	x1
46.02	0.08	x2
46.1	0.12	x1
46.22	0.3	x2
46.52	0.02	x1
46.54	0.18	x2
46.72	0.3	x1
47.02	0.02	x2
47.04	0.26	x1
47.3	0.1	x2
47.4	0.34	x1
47.74	0.16	x2
47.9	0.6	x1
48.5	0.1	x2
48.6	0.14	x1
48.74	0.02	x2
48.76	0.22	x1
48.98	0.02	x2
49	0.02	x1
49.02	0.28	x2
49.3	0.08	x1
49.38	0.16	x2
49.54	0.14	x1
49.68	0.12	x2
49.8	0.5	x1
50.3	0.32	x2
50.62	0.24	x1
50.86	0.02	x2
50.88	0.04	x1
50.92	0.04	x2
50.96	0.24	x1
51.2	0.26	x2
51.46	0.16	x1
51.62	0.08	x2
51.7	0.72	x1
52.42	0.06	x2
52.48	0.92	x1
53.4	0.06	x2
53.46	0.16	x1
53.62	0.16	x2
53.78	0.26	x1
54.04	0.1	x2
54.14	0.06	x1
54.2	0.16	x2
54.36	0.08	x1
