onset	duration	trial_type
0	15.18	x99
15.18	20.96	x5
36.14	0.02	x8
36.16	16.86	x5
53.02	0.72	x8
53.74	0.78	x5
54.52	0.74	x8
55.26	0.5	x5
55.76	0.82	x8
56.58	0.22	x5
56.8	0.02	x8
56.82	0.02	x5
56.84	0.06	x8
56.9	1.08	x5
57.98	0.02	x8
58	0.44	x5
58.44	2	x8
60.44	0.72	x5
61.16	2.58	x8
63.74	0.46	x5
64.2	0.02	x8
64.22	0.42	x5
64.64	6.3	x8
70.94	0.38	x5
71.32	2.78	x8
74.1	0.1	x5
74.2	0.02	x8
74.22	0.2	x5
74.42	0.2	x8
74.62	3.04	x5
77.66	0.02	x8
77.68	0.02	x5
77.7	0.38	x8
78.08	2.44	x5
80.52	0.14	x8
80.66	5.6	x5
86.26	0.26	x8
86.52	2.14	x5
