name	x	y	z	sph_radius	sph_theta	sph_phi	theta	radius	preimpedance	postimpedance
O1	-117.164	34.595	38.463	128.077	163.550	17.476	-163.550	0.403	1	3
Oz	-122.886	3.146	41.480	129.736	178.534	18.646	-178.534	0.396	1	3
O2	-117.072	-28.452	41.456	127.413	-166.340	18.988	166.340	0.395	5	15
EOG_VB	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	1
AF7	82.267	66.042	50.604	117.005	38.757	25.626	-38.757	0.358	1	0
AF3	85.697	39.629	87.265	128.568	24.818	42.746	-24.818	0.263	0	0
AF4	85.710	-34.864	88.370	127.949	-22.135	43.683	22.135	0.257	1	1
AF8	81.737	-59.652	51.186	113.398	-36.122	26.832	36.122	0.351	2	0
F5	57.675	73.751	75.042	119.987	51.974	38.713	-51.974	0.285	1	1
F1	58.349	34.491	117.638	135.768	30.588	60.050	-30.588	0.166	0	0
F2	59.260	-27.225	119.606	136.229	-24.675	61.399	24.675	0.159	0	2
F6	56.932	-68.469	77.020	117.734	-50.256	40.858	50.256	0.273	1	0
AFz	92.330	3.225	97.370	134.224	2.001	46.504	-2.001	0.242	1	4
FT7	22.221	91.794	45.486	104.828	76.392	25.716	-76.392	0.357	5	10
FC3	22.658	68.986	109.719	131.570	71.817	56.504	-71.817	0.186	2	8
FC4	21.341	-61.259	111.336	128.856	-70.793	59.773	70.793	0.168	0	3
FT8	21.613	-83.838	42.970	96.656	-75.544	26.396	75.544	0.353	0	1
FCz	25.319	6.052	140.957	143.341	13.444	79.536	-13.444	0.058	0	4
C5	-10.458	92.323	77.150	120.769	96.463	39.704	-96.463	0.279	2	8
C1	-14.512	44.548	135.829	143.683	108.044	70.969	-108.044	0.106	1	3
C2	-13.107	-31.486	139.182	143.300	-112.600	76.232	112.600	0.076	3	8
C6	-13.295	-83.721	75.014	113.195	-99.023	41.506	99.023	0.269	1	6
TP7	-44.917	93.661	43.230	112.512	115.621	22.596	-115.621	0.374	0	1
CP3	-52.211	74.607	106.590	140.191	124.985	49.492	-124.985	0.225	0	4
CPz	-56.547	5.935	137.151	148.469	174.008	67.483	-174.008	0.125	0	1
CP4	-50.479	-62.163	112.351	137.968	-129.078	54.521	129.078	0.197	0	4
TP8	-41.451	-82.271	41.825	101.173	-116.740	24.419	116.740	0.364	6	7
P5	-80.759	74.964	67.402	129.168	137.131	31.454	-137.131	0.325	0	3
P1	-85.839	37.663	109.946	144.482	156.310	49.550	-156.310	0.225	0	0
P2	-86.194	-22.766	113.169	144.066	-165.204	51.771	165.204	0.212	9	13
P6	-79.596	-65.819	74.829	127.543	-140.412	35.923	140.412	0.300	3	11
PO7	-101.470	60.194	39.221	124.329	149.323	18.389	-149.323	0.398	11	5
PO3	-109.038	42.130	73.774	138.227	158.875	32.257	-158.875	0.321	2	8
POz	-112.560	5.180	84.717	140.974	177.365	36.937	-177.365	0.295	2	11
PO4	-109.786	-30.574	75.478	136.691	-164.438	33.517	164.438	0.314	3	3
PO8	-97.352	-55.400	42.974	119.972	-150.357	20.990	150.357	0.383	2	14
Ref	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2	2
Gnd	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	1
LPA	0.000	95.895	0.000	95.895	90.000	0.000	-90.000	0.500	n/a	n/a
RPA	0.000	-81.126	0.000	81.126	-90.000	0.000	90.000	0.500	n/a	n/a
Nz	107.837	-0.000	0.000	107.837	-0.000	0.000	0.000	0.500	n/a	n/a
