onset	duration	trial_type
0	59	x5
59	12.5	x8
71.5	14	x5
85.5	12.5	x8
98	19	x5
117	12.5	x8
129.5	14	x5
143.5	17.5	x8
161	19	x5
180	12.5	x8
192.5	14	x5
206.5	17.5	x8
224	16	x5
