onset	duration	trial_type
0	15.18	x99
15.18	5.62	x5
20.8	1.56	x8
22.36	2.42	x5
24.78	6.24	x8
31.02	45.88	x5
76.9	7.6	x8
84.5	28.1	x5
112.6	1.62	x8
114.22	15.42	x5
129.64	4.52	x8
134.16	27.74	x5
161.9	5.5	x8
167.4	55	x5
222.4	2.42	x8
224.82	3.84	x5
228.66	7.64	x8
236.3	2.28	x5
238.58	3.78	x8
242.36	2.04	x5
244.4	4.14	x8
248.54	1.88	x5
250.42	3.54	x8
253.96	48.86	x5
302.82	1.5	x8
304.32	4.16	x5
308.48	1.18	x8
309.66	27.74	x5
337.4	5.06	x8
342.46	1.98	x5
344.44	1.14	x8
345.58	11.2	x5
356.78	0.94	x8
357.72	3.26	x5
360.98	1.18	x8
362.16	13	x5
