onset	duration	trial_type
0	15.18	x99
15.18	4.42	x5
19.6	9.28	x8
28.88	1.92	x5
30.8	13.48	x8
44.28	14.46	x5
58.74	8.26	x8
67	7.66	x5
74.66	7.58	x8
82.24	1.66	x5
83.9	11.8	x8
95.7	4.72	x5
100.42	17.72	x8
118.14	5.1	x5
123.24	7.48	x8
130.72	6.58	x5
137.3	14.74	x8
152.04	7.16	x5
159.2	7.88	x8
167.08	18.22	x5
185.3	44.4	x8
229.7	2.98	x5
232.68	13.9	x8
246.58	1.28	x5
247.86	5.04	x8
252.9	8.14	x5
261.04	12.76	x8
273.8	10.46	x5
284.26	8.54	x8
292.8	1.28	x5
294.08	15.56	x8
309.64	2.12	x5
311.76	22.76	x8
334.52	12.56	x5
347.08	16.72	x8
363.8	8.82	x5
372.62	2.56	x8
