onset	duration	trial_type
0	26.64	x0
26.64	4.18	x8
30.82	2.5	x5
33.32	10.7	x81
44.02	1.72	x5
45.74	2.44	x0
48.18	4.18	x8
52.36	4.22	x5
56.58	19.22	x0
75.8	4.2	x8
80	2.48	x5
82.48	2.88	x81
85.36	4.26	x5
89.62	1.48	x0
91.1	4.16	x8
95.26	5.34	x81
100.6	2.5	x5
103.1	8.2	x81
111.3	4.24	x5
115.54	13.88	x0
129.42	4.16	x8
133.58	2.46	x81
136.04	1.74	x5
137.78	12.08	x81
149.86	1.74	x5
151.6	4.44	x0
156.04	4.14	x8
160.18	4.24	x5
164.42	11.12	x0
175.54	4.22	x8
179.76	2.46	x81
182.22	1.76	x5
183.98	1.88	x0
185.86	4.16	x8
190.02	4.26	x5
194.28	27.68	x0
221.96	4.18	x8
226.14	4.22	x5
230.36	4.22	x81
234.58	2.48	x5
237.06	2.86	x81
239.92	3.62	x5
243.54	2.48	x0
246.02	4.18	x8
250.2	2.46	x5
252.66	2.86	x81
255.52	4.26	x5
259.78	6.66	x81
266.44	1.74	x5
268.18	1.26	x0
269.44	4.22	x8
273.66	4.2	x5
277.86	21.58	x0
299.44	4.18	x8
303.62	2.5	x5
306.12	2.88	x81
309	4.24	x5
313.24	4.22	x81
317.46	4.2	x5
321.66	6.12	x0
327.78	4.2	x8
331.98	2.46	x5
334.44	2.9	x81
337.34	2.48	x5
339.82	2.86	x81
342.68	4.24	x5
346.92	28.26	x0
