time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.8460	0.1900	-1.1994	-0.0317	-0.0122	-0.0571	22.5929	-5.8370	20.7623	0.5589	-0.4044	0.6258	0.3639
0.01	-9.8786	0.1988	-1.2033	-0.0321	-0.0221	-0.0589	22.5975	-5.8508	20.9861	0.5589	-0.4045	0.6258	0.3640
0.02	-9.8671	0.2067	-1.1960	-0.0290	-0.0342	-0.0612	22.6886	-5.7439	20.8520	0.5588	-0.4046	0.6256	0.3641
0.03	-9.8518	0.2051	-1.1686	-0.0266	-0.0368	-0.0611	22.7022	-5.6447	20.5207	0.5589	-0.4047	0.6255	0.3642
0.04	-9.8425	0.2065	-1.1812	-0.0207	-0.0331	-0.0619	22.5035	-5.8486	20.9900	0.5589	-0.4047	0.6254	0.3643
0.05	-9.8025	0.2010	-1.1597	-0.0272	-0.0422	-0.0628	22.5762	-6.1002	20.7893	0.5589	-0.4047	0.6253	0.3644
0.06	-9.7910	0.1867	-1.1479	-0.0320	-0.0349	-0.0653	22.7997	-6.1094	20.8617	0.5589	-0.4048	0.6252	0.3646
0.07	-9.8081	0.1798	-1.1510	-0.0320	-0.0373	-0.0609	22.7953	-5.9499	20.7405	0.5589	-0.4049	0.6251	0.3647
0.08	-9.7896	0.1783	-1.1454	-0.0320	-0.0392	-0.0644	22.9211	-5.9189	20.3828	0.5589	-0.4050	0.6250	0.3649
0.09	-9.7457	0.1729	-1.1520	-0.0321	-0.0362	-0.0554	22.7490	-5.9280	20.5105	0.5588	-0.4050	0.6248	0.3650
0.1	-9.7246	0.1527	-1.1153	-0.0304	-0.0374	-0.0539	22.8128	-5.9279	20.5750	0.5588	-0.4051	0.6248	0.3652
0.11	-9.7904	0.1711	-1.1248	-0.0318	-0.0154	-0.0498	22.5575	-5.9160	20.6633	0.5587	-0.4051	0.6247	0.3653
0.12	-9.8210	0.1760	-1.1401	-0.0270	-0.0215	-0.0521	22.8085	-5.9808	20.5998	0.5587	-0.4052	0.6247	0.3654
0.13	-9.7870	0.1293	-1.1159	-0.0347	-0.0262	-0.0592	23.0985	-6.1325	20.6947	0.5586	-0.4053	0.6246	0.3655
0.14	-9.8180	0.1171	-1.1193	-0.0188	-0.0218	-0.0491	22.7601	-6.0501	20.9105	0.5585	-0.4053	0.6245	0.3657
0.15	-9.8160	0.1230	-1.1232	-0.0117	-0.0198	-0.0513	22.6152	-5.6239	20.4401	0.5585	-0.4053	0.6245	0.3657
0.16	-9.7746	0.1245	-1.1157	-0.0112	-0.0205	-0.0500	22.6457	-5.7793	20.6567	0.5584	-0.4053	0.6245	0.3658
0.17	-9.7934	0.1558	-1.1219	-0.0085	-0.0150	-0.0472	22.9571	-5.6969	21.0226	0.5584	-0.4053	0.6246	0.3659
0.18	-9.7928	0.1595	-1.1294	-0.0002	-0.0112	-0.0476	22.9085	-5.7093	21.0483	0.5584	-0.4053	0.6246	0.3659
0.19	-9.7905	0.1640	-1.1448	0.0093	-0.0042	-0.0450	22.7170	-5.8144	20.9148	0.5583	-0.4053	0.6247	0.3659
0.2	-9.7846	0.1675	-1.1480	0.0085	-0.0054	-0.0479	22.3754	-5.7020	20.6601	0.5582	-0.4052	0.6247	0.3659
0.21	-9.7838	0.1785	-1.1442	0.0100	-0.0021	-0.0437	22.4959	-5.7879	20.9210	0.5582	-0.4052	0.6248	0.3659
0.22	-9.8132	0.1875	-1.1506	0.0133	0.0102	-0.0449	22.9762	-5.7327	20.6225	0.5581	-0.4052	0.6249	0.3658
0.23	-9.8361	0.2051	-1.1447	0.0141	-0.0056	-0.0434	22.6317	-5.7315	20.4899	0.5580	-0.4051	0.6250	0.3658
0.24	-9.8494	0.2190	-1.1359	0.0126	-0.0036	-0.0417	22.7340	-5.8710	20.5774	0.5580	-0.4051	0.6252	0.3658
0.25	-9.8696	0.2219	-1.1492	0.0004	0.0021	-0.0411	22.8776	-5.7643	20.6544	0.5579	-0.4050	0.6252	0.3658
0.26	-9.8651	0.2348	-1.1382	0.0017	-0.0025	-0.0445	22.8840	-6.0338	20.8346	0.5578	-0.4050	0.6253	0.3659
0.27	-9.8650	0.2244	-1.1251	-0.0078	-0.0140	-0.0452	22.7288	-6.2034	20.8173	0.5577	-0.4050	0.6252	0.3659
0.28	-9.8610	0.2253	-1.1355	-0.0080	-0.0125	-0.0437	22.8419	-6.0814	20.6116	0.5577	-0.4050	0.6253	0.3660
0.29	-9.8352	0.2530	-1.1128	-0.0202	-0.0236	-0.0406	22.9333	-5.8805	20.6298	0.5576	-0.4050	0.6253	0.3661
0.3	-9.8160	0.1980	-1.1226	-0.0373	-0.0202	-0.0466	22.8329	-5.8211	20.7086	0.5575	-0.4050	0.6252	0.3662
0.31	-9.8063	0.2004	-1.1235	-0.0330	-0.0231	-0.0470	22.8661	-5.8067	20.7389	0.5575	-0.4051	0.6252	0.3664
0.32	-9.7823	0.2055	-1.1101	-0.0388	-0.0216	-0.0474	22.6234	-5.9109	20.7120	0.5574	-0.4052	0.6251	0.3666
0.33	-9.7656	0.1596	-1.1139	-0.0370	-0.0161	-0.0457	22.9262	-6.0030	20.5297	0.5573	-0.4053	0.6251	0.3667
0.34	-9.7559	0.1666	-1.1237	-0.0347	-0.0142	-0.0412	22.6564	-5.7992	20.6398	0.5571	-0.4053	0.6250	0.3669
0.35	-9.7540	0.1488	-1.1116	-0.0356	-0.0080	-0.0464	22.5973	-5.7382	20.6103	0.5570	-0.4054	0.6251	0.3670
0.36	-9.7907	0.1439	-1.1207	-0.0351	-0.0009	-0.0497	22.3992	-5.6083	20.6930	0.5569	-0.4055	0.6250	0.3671
0.37	-9.7996	0.1467	-1.1510	-0.0366	-0.0011	-0.0453	22.5515	-5.7425	20.9662	0.5567	-0.4056	0.6250	0.3673
0.38	-9.7701	0.1303	-1.1174	-0.0213	-0.0052	-0.0542	22.7101	-5.8264	20.6807	0.5566	-0.4057	0.6250	0.3673
0.39	-9.7883	0.1471	-1.1446	-0.0235	0.0075	-0.0499	22.6737	-5.8546	20.6321	0.5565	-0.4058	0.6251	0.3674
0.4	-9.7805	0.1539	-1.1476	-0.0164	-0.0007	-0.0516	22.6572	-5.7626	20.8271	0.5564	-0.4058	0.6251	0.3674
0.41	-9.7693	0.1351	-1.1213	-0.0204	0.0016	-0.0541	22.4696	-5.7471	20.7376	0.5562	-0.4059	0.6251	0.3675
0.42	-9.8451	0.1308	-1.1662	-0.0182	0.0040	-0.0495	22.5362	-5.6266	20.5889	0.5562	-0.4060	0.6252	0.3676
0.43	-9.8553	0.1423	-1.1569	-0.0095	0.0013	-0.0611	22.9096	-5.7197	20.6844	0.5561	-0.4060	0.6252	0.3675
0.44	-9.8320	0.1145	-1.1607	-0.0117	-0.0040	-0.0573	22.7543	-5.9499	20.7564	0.5560	-0.4062	0.6252	0.3676
0.45	-9.8456	0.1309	-1.1856	-0.0070	0.0056	-0.0525	22.8829	-5.8873	20.6271	0.5559	-0.4061	0.6252	0.3675
0.46	-9.8022	0.1356	-1.1995	-0.0093	0.0009	-0.0424	22.6993	-6.0824	20.5081	0.5558	-0.4062	0.6253	0.3676
0.47	-9.7643	0.1375	-1.2050	-0.0093	-0.0062	-0.0441	22.7313	-6.0379	20.6167	0.5557	-0.4062	0.6253	0.3676
0.48	-9.7700	0.1663	-1.2204	-0.0095	0.0075	-0.0468	22.7355	-5.6925	20.6347	0.5556	-0.4062	0.6253	0.3676
0.49	-9.7853	0.1866	-1.2151	-0.0013	0.0064	-0.0393	22.5313	-5.8870	20.6360	0.5555	-0.4063	0.6255	0.3677
0.5	-9.8015	0.1877	-1.2355	-0.0040	0.0106	-0.0436	22.5317	-5.8989	20.7693	0.5554	-0.4063	0.6255	0.3677
0.51	-9.8238	0.1779	-1.2394	-0.0085	0.0176	-0.0413	22.6559	-6.0083	20.6457	0.5552	-0.4063	0.6257	0.3677
0.52	-9.8544	0.1771	-1.2524	-0.0116	0.0071	-0.0518	22.7944	-5.9218	20.6927	0.5551	-0.4063	0.6257	0.3677
0.53	-9.8749	0.1951	-1.2506	-0.0118	0.0068	-0.0520	22.7340	-5.7011	20.9028	0.5550	-0.4065	0.6257	0.3677
0.54	-9.8643	0.1843	-1.2387	-0.0086	-0.0013	-0.0562	22.5218	-5.7578	20.8193	0.5549	-0.4065	0.6258	0.3677
0.55	-9.8500	0.1748	-1.2421	-0.0110	-0.0116	-0.0534	22.7085	-5.7435	20.6024	0.5549	-0.4065	0.6257	0.3677
0.56	-9.8252	0.1760	-1.2240	-0.0098	-0.0108	-0.0612	22.6627	-5.7254	20.7302	0.5549	-0.4066	0.6258	0.3678
0.57	-9.7977	0.1769	-1.2362	-0.0153	-0.0139	-0.0599	22.4453	-6.0539	20.6215	0.5548	-0.4067	0.6257	0.3678
0.58	-9.7907	0.1852	-1.2300	-0.0144	-0.0164	-0.0593	22.5827	-5.8469	20.8305	0.5548	-0.4067	0.6257	0.3679
0.59	-9.7841	0.1825	-1.2315	-0.0181	-0.0075	-0.0608	22.5963	-5.9202	20.8112	0.5547	-0.4068	0.6256	0.3678
0.6	-9.7763	0.1675	-1.2298	-0.0295	-0.0102	-0.0586	22.6912	-5.8879	20.8212	0.5547	-0.4069	0.6256	0.3680
0.61	-9.7800	0.1617	-1.2309	-0.0221	-0.0093	-0.0628	22.6892	-5.5411	20.8111	0.5546	-0.4070	0.6255	0.3680
0.62	-9.7461	0.1592	-1.2180	-0.0324	-0.0083	-0.0624	22.6698	-5.8366	20.8125	0.5545	-0.4072	0.6255	0.3681
0.63	-9.7820	0.1418	-1.2114	-0.0348	0.0075	-0.0608	22.7016	-5.9152	20.8299	0.5544	-0.4073	0.6255	0.3681
0.64	-9.8315	0.1446	-1.2584	-0.0348	0.0064	-0.0565	22.7647	-6.0546	20.7997	0.5543	-0.4075	0.6255	0.3682
0.65	-9.7910	0.1102	-1.2160	-0.0333	-0.0044	-0.0579	22.8274	-5.9015	20.8864	0.5542	-0.4076	0.6254	0.3683
0.66	-9.8208	0.1005	-1.2464	-0.0352	0.0091	-0.0508	22.9222	-5.6915	20.9239	0.5540	-0.4077	0.6254	0.3683
0.67	-9.8254	0.0887	-1.2410	-0.0323	-0.0004	-0.0452	23.2148	-5.8917	20.7987	0.5540	-0.4076	0.6256	0.3682
0.68	-9.8132	0.0736	-1.2363	-0.0168	0.0015	-0.0398	23.2802	-5.8712	20.8408	0.5540	-0.4075	0.6257	0.3682
0.69	-9.8175	0.1058	-1.2529	-0.0117	0.0069	-0.0385	22.8887	-5.6920	20.9779	0.5539	-0.4076	0.6258	0.3683
0.7	-9.8150	0.1196	-1.2349	-0.0119	-0.0003	-0.0395	22.6893	-5.6053	20.8634	0.5537	-0.4075	0.6258	0.3683
0.71	-9.8034	0.1318	-1.2420	-0.0106	0.0002	-0.0435	22.4667	-5.7783	21.0123	0.5536	-0.4076	0.6259	0.3683
0.72	-9.7932	0.1172	-1.2424	-0.0113	0.0035	-0.0512	22.7149	-5.8379	20.9296	0.5535	-0.4076	0.6259	0.3683
0.73	-9.7913	0.1181	-1.2622	-0.0075	0.0047	-0.0483	22.5876	-5.6417	20.7025	0.5534	-0.4077	0.6259	0.3683
0.74	-9.8073	0.1423	-1.2584	-0.0022	0.0013	-0.0537	22.5945	-5.6921	20.8499	0.5534	-0.4078	0.6261	0.3683
0.75	-9.8286	0.1472	-1.2609	-0.0111	0.0004	-0.0468	22.5945	-5.5018	20.7006	0.5533	-0.4078	0.6260	0.3683
0.76	-9.8227	0.1572	-1.2660	-0.0096	0.0019	-0.0538	22.5950	-5.5365	20.9823	0.5532	-0.4079	0.6261	0.3684
0.77	-9.8353	0.1723	-1.2575	-0.0115	-0.0043	-0.0524	22.5911	-5.7016	20.7000	0.5531	-0.4079	0.6260	0.3683
0.78	-9.8455	0.1626	-1.2658	-0.0095	-0.0076	-0.0522	22.5935	-5.6380	20.7754	0.5531	-0.4079	0.6261	0.3684
0.79	-9.8519	0.1743	-1.2651	-0.0109	-0.0134	-0.0479	22.7672	-5.5753	20.6539	0.5531	-0.4080	0.6261	0.3684
0.8	-9.8541	0.1702	-1.2565	-0.0110	-0.0188	-0.0447	22.7624	-5.8620	20.7247	0.5530	-0.4080	0.6260	0.3685
0.81	-9.8303	0.1574	-1.2651	-0.0110	-0.0131	-0.0433	22.7850	-5.8350	20.7514	0.5530	-0.4080	0.6261	0.3686
0.82	-9.8193	0.1455	-1.2451	-0.0107	-0.0188	-0.0431	22.8716	-5.7353	20.6170	0.5529	-0.4080	0.6260	0.3686
0.83	-9.8534	0.1511	-1.2570	-0.0138	-0.0137	-0.0479	22.8722	-5.7710	20.8845	0.5529	-0.4080	0.6261	0.3687
0.84	-9.8227	0.1383	-1.2545	-0.0201	-0.0238	-0.0483	22.7702	-5.7325	20.6947	0.5528	-0.4080	0.6259	0.3687
0.85	-9.8159	0.1250	-1.2339	-0.0201	-0.0203	-0.0427	22.6661	-6.0016	20.9189	0.5528	-0.4081	0.6260	0.3689
0.86	-9.8398	0.1409	-1.2616	-0.0224	-0.0236	-0.0405	22.6695	-5.9927	20.8624	0.5528	-0.4081	0.6259	0.3690
0.87	-9.8101	0.1226	-1.2341	-0.0151	-0.0322	-0.0389	22.7620	-5.5660	20.8988	0.5528	-0.4081	0.6259	0.3691
0.88	-9.7918	0.1157	-1.2291	-0.0152	-0.0301	-0.0384	22.6921	-5.6678	20.9240	0.5527	-0.4080	0.6258	0.3692
