time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-0.5157	-9.7567	1.4492	-0.0025	0.0242	-0.0147	13.0634	20.6703	9.5728	0.7254	-0.6175	0.2179	-0.2119
0.01	-0.5064	-9.7566	1.4549	-0.0028	0.0260	-0.0090	12.7010	20.6621	9.2577	0.7254	-0.6175	0.2180	-0.2120
0.02	-0.5078	-9.7575	1.4553	-0.0056	0.0240	-0.0097	12.4977	20.5902	9.5169	0.7254	-0.6175	0.2181	-0.2121
0.03	-0.5162	-9.7585	1.4561	-0.0056	0.0198	-0.0121	12.7695	20.5515	9.5576	0.7252	-0.6175	0.2182	-0.2122
0.04	-0.5207	-9.7746	1.4577	-0.0098	0.0295	-0.0089	12.4574	20.5651	9.5481	0.7252	-0.6176	0.2183	-0.2122
0.05	-0.5262	-9.7821	1.4473	-0.0098	0.0252	-0.0148	12.7455	20.4252	9.6780	0.7251	-0.6176	0.2184	-0.2123
0.06	-0.5269	-9.7930	1.4448	-0.0160	0.0270	-0.0094	12.8265	20.5781	9.3431	0.7251	-0.6177	0.2185	-0.2124
0.07	-0.5267	-9.7889	1.4293	-0.0192	0.0198	-0.0123	12.6802	20.4745	9.3917	0.7249	-0.6177	0.2186	-0.2124
0.08	-0.5226	-9.7882	1.4168	-0.0218	0.0197	-0.0174	12.5995	20.3634	9.4431	0.7248	-0.6178	0.2187	-0.2125
0.09	-0.5166	-9.8098	1.4124	-0.0272	0.0153	-0.0121	13.0041	20.6007	9.3446	0.7247	-0.6179	0.2187	-0.2125
0.1	-0.5109	-9.8313	1.3984	-0.0278	0.0113	-0.0091	13.1618	20.4604	9.3646	0.7246	-0.6180	0.2188	-0.2125
0.11	-0.5136	-9.8395	1.3930	-0.0286	0.0111	-0.0101	13.1512	20.4209	9.3938	0.7246	-0.6182	0.2189	-0.2125
0.12	-0.5078	-9.8547	1.3774	-0.0284	0.0069	-0.0101	12.8432	20.4414	9.6035	0.7244	-0.6182	0.2189	-0.2124
0.13	-0.5043	-9.8553	1.3661	-0.0246	0.0014	-0.0063	12.7811	20.4255	9.5253	0.7243	-0.6184	0.2190	-0.2124
0.14	-0.5025	-9.8556	1.3594	-0.0233	-0.0065	-0.0092	12.7916	20.5870	9.5665	0.7241	-0.6184	0.2190	-0.2124
0.15	-0.4994	-9.8508	1.3550	-0.0246	-0.0067	-0.0070	12.8171	20.4663	9.2942	0.7241	-0.6186	0.2190	-0.2123
0.16	-0.4967	-9.8474	1.3542	-0.0137	-0.0129	-0.0090	12.8962	20.4319	9.4687	0.7241	-0.6187	0.2190	-0.2122
0.17	-0.4998	-9.8395	1.3512	-0.0085	-0.0053	-0.0048	12.5801	20.3775	9.6824	0.7240	-0.6187	0.2189	-0.2121
0.18	-0.4946	-9.8331	1.3521	-0.0035	-0.0030	-0.0061	12.7304	20.3764	9.5033	0.7240	-0.6188	0.2189	-0.2121
0.19	-0.4811	-9.8375	1.3614	0.0000	-0.0040	-0.0058	12.6732	20.5604	9.6147	0.7240	-0.6188	0.2189	-0.2121
0.2	-0.4697	-9.8402	1.3670	0.0036	0.0057	-0.0087	12.5734	20.4861	9.5867	0.7240	-0.6188	0.2190	-0.2121
0.21	-0.4589	-9.8256	1.3790	0.0095	0.0033	-0.0087	12.7279	20.5643	9.5206	0.7239	-0.6187	0.2190	-0.2121
0.22	-0.4451	-9.8265	1.3913	0.0157	0.0123	-0.0120	12.6722	20.5441	9.6738	0.7240	-0.6187	0.2191	-0.2122
0.23	-0.4398	-9.8281	1.3997	0.0136	0.0171	-0.0100	12.5984	20.6422	9.5986	0.7240	-0.6186	0.2191	-0.2123
0.24	-0.4468	-9.8311	1.4013	0.0100	0.0154	-0.0130	12.6085	20.5648	9.4450	0.7240	-0.6186	0.2191	-0.2124
0.25	-0.4517	-9.7944	1.3912	0.0139	0.0132	-0.0119	12.7196	20.6775	9.4650	0.7240	-0.6186	0.2192	-0.2125
0.26	-0.4606	-9.7553	1.3893	0.0030	0.0101	-0.0054	12.8147	20.5899	9.5624	0.7240	-0.6185	0.2193	-0.2126
0.27	-0.4694	-9.7552	1.3890	-0.0056	0.0112	-0.0078	12.7802	20.6528	9.5510	0.7239	-0.6186	0.2194	-0.2126
0.28	-0.4710	-9.7995	1.3948	-0.0029	0.0161	-0.0052	12.7998	20.4780	9.5306	0.7238	-0.6185	0.2194	-0.2126
0.29	-0.4707	-9.8519	1.3947	-0.0023	0.0133	-0.0060	12.7863	20.5060	9.4764	0.7239	-0.6186	0.2195	-0.2127
0.3	-0.4660	-9.8551	1.3919	-0.0007	0.0110	-0.0049	12.9545	20.6753	9.6919	0.7238	-0.6186	0.2196	-0.2127
0.31	-0.4657	-9.8159	1.3836	0.0018	0.0133	-0.0102	12.7137	20.5125	9.6113	0.7238	-0.6186	0.2197	-0.2128
0.32	-0.4504	-9.8049	1.3708	-0.0014	0.0103	-0.0112	12.7013	20.6030	9.7429	0.7237	-0.6186	0.2197	-0.2128
0.33	-0.4408	-9.7938	1.3657	-0.0052	0.0148	-0.0086	12.6901	20.6394	9.6089	0.7237	-0.6186	0.2198	-0.2129
0.34	-0.4493	-9.7838	1.3542	-0.0056	0.0142	-0.0050	12.7670	20.4928	9.4605	0.7236	-0.6186	0.2199	-0.2129
0.35	-0.4560	-9.7801	1.3386	-0.0045	0.0175	-0.0060	12.7446	20.4597	9.5210	0.7235	-0.6186	0.2199	-0.2129
0.36	-0.4591	-9.7900	1.3359	-0.0213	0.0232	-0.0042	12.5594	20.5001	9.6635	0.7236	-0.6188	0.2200	-0.2130
0.37	-0.4675	-9.8115	1.3326	-0.0115	0.0209	-0.0043	12.8375	20.4496	9.9306	0.7234	-0.6187	0.2201	-0.2130
0.38	-0.4671	-9.8244	1.3255	-0.0137	0.0233	-0.0056	13.1221	20.6051	9.8318	0.7234	-0.6188	0.2202	-0.2130
0.39	-0.4616	-9.8436	1.3242	-0.0128	0.0171	-0.0053	13.3390	20.7899	9.9078	0.7232	-0.6188	0.2203	-0.2130
0.4	-0.4490	-9.8602	1.3291	-0.0064	0.0209	-0.0056	13.1683	20.6076	9.8140	0.7232	-0.6189	0.2203	-0.2130
0.41	-0.4461	-9.8722	1.3269	-0.0018	0.0191	-0.0050	12.8761	20.6796	9.6447	0.7232	-0.6189	0.2205	-0.2131
