time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-8.8135	-0.6263	3.5832	-0.0137	-0.0413	-0.0508	35.2913	-1.0499	-9.3405	0.5044	-0.4763	0.2986	0.6554
0.01	-8.8129	-0.6313	3.5845	-0.0195	-0.0240	-0.0505	35.2293	-1.2119	-9.1903	0.5043	-0.4762	0.2985	0.6555
0.02	-8.8264	-0.6433	3.5616	-0.0132	-0.0237	-0.0518	35.2422	-0.8575	-9.3657	0.5043	-0.4763	0.2985	0.6556
0.03	-8.8197	-0.6437	3.5714	-0.0116	-0.0286	-0.0477	35.2942	-0.9719	-9.5339	0.5042	-0.4762	0.2984	0.6557
0.04	-8.8181	-0.6387	3.5630	-0.0146	-0.0248	-0.0392	35.3398	-1.0646	-9.2186	0.5041	-0.4763	0.2984	0.6559
0.05	-8.8312	-0.6374	3.5422	-0.0181	-0.0170	-0.0461	35.4349	-1.2181	-9.1246	0.5040	-0.4762	0.2983	0.6559
0.06	-8.8395	-0.6436	3.5500	-0.0105	-0.0240	-0.0416	35.3943	-0.8905	-9.1150	0.5039	-0.4762	0.2983	0.6560
0.07	-8.8411	-0.6407	3.5519	-0.0115	-0.0300	-0.0368	35.1566	-1.0351	-9.3672	0.5038	-0.4762	0.2982	0.6561
0.08	-8.8531	-0.6483	3.5749	-0.0176	-0.0303	-0.0426	35.4476	-1.1153	-9.4163	0.5037	-0.4761	0.2981	0.6562
0.09	-8.8834	-0.6399	3.5646	-0.0100	-0.0289	-0.0412	35.4094	-1.1831	-9.3947	0.5037	-0.4761	0.2981	0.6564
0.1	-8.8543	-0.6306	3.5670	-0.0107	-0.0392	-0.0447	35.3189	-1.1749	-9.3926	0.5036	-0.4760	0.2980	0.6565
0.11	-8.8205	-0.6193	3.5914	-0.0016	-0.0373	-0.0453	35.5676	-1.2333	-9.4507	0.5036	-0.4759	0.2980	0.6567
0.12	-8.8224	-0.6100	3.5791	0.0015	-0.0230	-0.0510	35.2924	-1.3162	-9.5434	0.5035	-0.4758	0.2980	0.6566
0.13	-8.8172	-0.6065	3.5739	0.0040	-0.0260	-0.0474	35.5003	-0.9834	-9.0700	0.5035	-0.4758	0.2980	0.6568
0.14	-8.8198	-0.5897	3.5782	-0.0017	-0.0281	-0.0488	35.8031	-0.9273	-9.2732	0.5035	-0.4757	0.2980	0.6568
0.15	-8.8205	-0.5845	3.5758	-0.0045	-0.0212	-0.0544	35.4810	-1.0906	-9.2521	0.5034	-0.4757	0.2979	0.6569
0.16	-8.8272	-0.5668	3.5721	0.0085	-0.0180	-0.0512	35.2603	-1.0877	-9.2565	0.5034	-0.4757	0.2980	0.6569
0.17	-8.8331	-0.5608	3.5720	-0.0067	-0.0211	-0.0595	35.0789	-0.9750	-9.3853	0.5034	-0.4757	0.2979	0.6570
0.18	-8.8476	-0.5607	3.5821	-0.0181	-0.0230	-0.0587	34.9559	-1.1809	-9.2301	0.5034	-0.4757	0.2978	0.6571
0.19	-8.8482	-0.5636	3.5631	-0.0168	-0.0220	-0.0614	35.2291	-1.2541	-9.3887	0.5032	-0.4757	0.2977	0.6570
0.2	-8.8099	-0.5626	3.5842	-0.0178	-0.0308	-0.0601	35.1961	-0.9359	-9.3717	0.5033	-0.4757	0.2976	0.6572
0.21	-8.8047	-0.5725	3.5958	-0.0195	-0.0149	-0.0625	35.2003	-0.8664	-9.3777	0.5032	-0.4757	0.2975	0.6572
0.22	-8.8251	-0.5803	3.5664	-0.0271	-0.0158	-0.0623	34.9739	-1.0453	-9.3926	0.5032	-0.4758	0.2974	0.6573
0.23	-8.8027	-0.5893	3.5980	-0.0345	-0.0224	-0.0681	35.2566	-1.0372	-9.2576	0.5031	-0.4759	0.2972	0.6573
0.24	-8.7908	-0.5971	3.5757	-0.0378	-0.0148	-0.0649	35.2641	-1.0125	-9.4509	0.5030	-0.4760	0.2971	0.6574
0.25	-8.7815	-0.6103	3.5744	-0.0403	-0.0174	-0.0623	35.1932	-1.0999	-9.4204	0.5029	-0.4761	0.2970	0.6575
