onset	duration	trial_type
0	15.18	x99
15.18	3.6	x5
18.78	3.8	x8
22.58	1.42	x5
24	3.32	x8
27.32	3.94	x5
31.26	1.32	x8
32.58	2.7	x5
35.28	2.24	x8
37.52	3.38	x5
40.9	1.36	x8
42.26	2.48	x5
44.74	0.44	x8
45.18	7.2	x5
52.38	2.94	x8
55.32	1.68	x5
57	1.98	x8
58.98	0.4	x5
59.38	1.9	x8
61.28	4.48	x5
65.76	3.48	x8
69.24	6.4	x5
75.64	1.48	x8
77.12	3.8	x5
80.92	3.6	x8
84.52	0.74	x5
85.26	2.1	x8
87.36	97.96	x5
185.32	2.56	x8
187.88	1.02	x5
188.9	2.96	x8
191.86	0.52	x5
192.38	2.3	x8
194.68	1.64	x5
196.32	3.24	x8
199.56	50.12	x5
249.68	0.44	x8
250.12	27.3	x5
277.42	0.84	x8
278.26	1.68	x5
279.94	3.56	x8
283.5	2.12	x5
285.62	0.7	x8
286.32	1.2	x5
287.52	1.48	x8
289	86.16	x5
