time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.6570	-0.1877	-2.0468	-0.0280	0.0068	-0.0553	33.9578	-6.9137	15.8416	0.5645	-0.3602	0.6893	0.2766
0.01	-9.6512	-0.1974	-2.0716	-0.0279	0.0061	-0.0544	33.7151	-7.0504	15.7922	0.5645	-0.3603	0.6893	0.2767
0.02	-9.6394	-0.1714	-2.0433	-0.0286	0.0092	-0.0548	33.6803	-7.0186	15.7106	0.5643	-0.3603	0.6893	0.2766
0.03	-9.6913	-0.1932	-2.0526	-0.0284	0.0085	-0.0569	33.7040	-7.2461	15.9594	0.5643	-0.3604	0.6893	0.2766
0.04	-9.6526	-0.2252	-2.1151	-0.0326	0.0106	-0.0586	33.6220	-7.0490	15.8268	0.5642	-0.3606	0.6893	0.2766
0.05	-9.6913	-0.1841	-2.0549	-0.0283	0.0043	-0.0571	33.5499	-6.9683	15.7706	0.5641	-0.3606	0.6893	0.2765
0.06	-9.6642	-0.2099	-2.0865	-0.0326	0.0114	-0.0571	33.5489	-7.0257	15.9421	0.5641	-0.3608	0.6894	0.2766
0.07	-9.6661	-0.2334	-2.1007	-0.0270	0.0090	-0.0521	33.6421	-7.0974	15.8243	0.5640	-0.3608	0.6893	0.2765
0.08	-9.6796	-0.2096	-2.0916	-0.0272	0.0169	-0.0507	33.4347	-6.8419	15.8540	0.5640	-0.3609	0.6894	0.2765
0.09	-9.6716	-0.2423	-2.1077	-0.0298	0.0129	-0.0581	33.4600	-6.8016	15.9062	0.5638	-0.3610	0.6894	0.2765
0.1	-9.6616	-0.2459	-2.1203	-0.0211	0.0140	-0.0503	33.5582	-6.9592	15.8858	0.5638	-0.3611	0.6895	0.2764
0.11	-9.6627	-0.2221	-2.1049	-0.0255	0.0103	-0.0437	33.5268	-6.8414	15.8738	0.5637	-0.3611	0.6895	0.2764
0.12	-9.7083	-0.2342	-2.1007	-0.0146	0.0149	-0.0440	33.6111	-6.8152	15.6646	0.5636	-0.3611	0.6896	0.2764
0.13	-9.6973	-0.2344	-2.1298	-0.0105	0.0086	-0.0459	33.6610	-6.9132	15.8465	0.5636	-0.3612	0.6896	0.2763
0.14	-9.6631	-0.2227	-2.1260	-0.0063	0.0025	-0.0398	33.5802	-6.8003	15.8597	0.5635	-0.3611	0.6897	0.2763
0.15	-9.6605	-0.2004	-2.1116	-0.0074	0.0015	-0.0409	33.5417	-6.8343	15.5815	0.5636	-0.3611	0.6898	0.2763
0.16	-9.6950	-0.1999	-2.1363	-0.0052	0.0082	-0.0434	33.5174	-6.8105	16.0450	0.5635	-0.3610	0.6897	0.2762
0.17	-9.6690	-0.1882	-2.1327	-0.0091	0.0009	-0.0422	33.6980	-7.0353	16.0258	0.5635	-0.3611	0.6899	0.2762
0.18	-9.6881	-0.1940	-2.1239	-0.0016	-0.0009	-0.0403	33.8180	-7.1434	15.7206	0.5635	-0.3610	0.6899	0.2761
0.19	-9.6870	-0.1693	-2.1274	0.0069	0.0072	-0.0393	33.6021	-7.1868	15.9121	0.5635	-0.3609	0.6900	0.2760
