time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	0.0933	-9.9329	1.6294	-0.0230	-0.0320	-0.0074	12.6056	15.8370	-5.7671	0.7392	-0.5864	-0.2150	0.2518
0.01	0.0876	-9.9462	1.6148	-0.0151	-0.0342	-0.0073	12.4862	15.8832	-5.5956	0.7391	-0.5865	-0.2152	0.2519
0.02	0.0706	-9.9341	1.6107	-0.0062	-0.0327	-0.0073	12.5145	15.9449	-5.6221	0.7389	-0.5864	-0.2153	0.2521
0.03	0.0574	-9.9290	1.5967	-0.0040	-0.0376	-0.0083	12.4141	15.7861	-5.9327	0.7389	-0.5865	-0.2155	0.2522
0.04	0.0434	-9.9074	1.6018	-0.0028	-0.0411	-0.0092	12.5141	16.0325	-5.8698	0.7388	-0.5865	-0.2157	0.2524
0.05	0.0362	-9.9127	1.6085	-0.0055	-0.0411	-0.0070	12.8116	15.6300	-5.5905	0.7387	-0.5864	-0.2159	0.2526
0.06	0.0290	-9.9159	1.5945	-0.0027	-0.0342	-0.0090	12.6214	15.6937	-5.6393	0.7386	-0.5865	-0.2160	0.2528
0.07	0.0317	-9.8937	1.6077	-0.0013	-0.0352	-0.0088	12.6807	15.8354	-5.9577	0.7385	-0.5864	-0.2162	0.2529
0.08	0.0378	-9.8804	1.6104	-0.0037	-0.0430	-0.0107	12.6491	15.9448	-5.6520	0.7384	-0.5864	-0.2164	0.2531
0.09	0.0495	-9.8739	1.6131	-0.0074	-0.0447	-0.0165	12.6664	16.0470	-5.8288	0.7383	-0.5863	-0.2166	0.2532
0.1	0.0611	-9.8771	1.6334	-0.0056	-0.0459	-0.0190	12.7689	15.7689	-5.7701	0.7382	-0.5864	-0.2168	0.2534
0.11	0.0850	-9.8886	1.6262	-0.0031	-0.0475	-0.0162	12.4034	15.6988	-5.8279	0.7381	-0.5863	-0.2170	0.2535
0.12	0.1121	-9.8925	1.6384	-0.0077	-0.0479	-0.0144	12.7399	15.6676	-5.6985	0.7380	-0.5863	-0.2173	0.2537
0.13	0.1302	-9.8916	1.6419	-0.0074	-0.0459	-0.0186	12.7582	16.0078	-5.7147	0.7379	-0.5863	-0.2175	0.2539
0.14	0.1605	-9.8935	1.6390	-0.0173	-0.0413	-0.0213	12.5129	15.8068	-5.8122	0.7378	-0.5863	-0.2177	0.2540
0.15	0.1775	-9.9062	1.6462	-0.0120	-0.0385	-0.0106	12.4107	15.7752	-5.5906	0.7377	-0.5863	-0.2179	0.2541
0.16	0.2046	-9.9185	1.6463	-0.0145	-0.0375	-0.0077	12.4625	15.9247	-5.6847	0.7375	-0.5863	-0.2181	0.2543
0.17	0.2066	-9.9175	1.6402	-0.0077	-0.0302	-0.0145	12.5004	15.9425	-5.9543	0.7375	-0.5864	-0.2183	0.2544
