onset	duration	trial_type
0	30.12	x0
30.12	4.22	x8
34.34	4.22	x5
38.56	6.68	x0
45.24	4.2	x8
49.44	16.04	x81
65.48	4.26	x5
69.74	6.64	x81
76.38	1.74	x5
78.12	15.26	x0
93.38	4.22	x8
97.6	5.34	x81
102.94	4.22	x5
107.16	1.84	x0
109	4.18	x8
113.18	2.46	x81
115.64	1.76	x5
117.4	30.86	x0
148.26	4.18	x8
152.44	16.08	x81
168.52	4.24	x5
172.76	7.02	x0
179.78	4.16	x8
183.94	2.5	x81
186.44	1.74	x5
188.18	42.92	x0
231.1	4.22	x8
235.32	10.72	x81
246.04	4.2	x5
250.24	19.64	x0
269.88	4.2	x8
274.08	4.22	x5
278.3	50.94	x0
329.24	4.22	x8
333.46	5.36	x81
338.82	2.5	x5
341.32	5.34	x81
346.66	1.72	x5
348.38	4.2	x81
352.58	4.22	x5
356.8	3.08	x0
359.88	4.2	x8
364.08	2.48	x5
366.56	8.6	x81
