onset	duration	trial_type
0	15.18	x0
15.18	0.12	x2
15.3	0.1	x1
15.4	0.04	x2
15.44	0.06	x1
15.5	0.12	x2
15.62	0.06	x1
15.68	0.04	x2
15.72	0.32	x1
16.04	0.72	x2
16.76	0.02	x1
16.78	0.96	x2
17.74	1.62	x1
19.36	0.02	x2
19.38	0.12	x1
19.5	0.12	x2
19.62	0.02	x1
19.64	0.06	x2
19.7	0.06	x1
19.76	0.84	x2
20.6	0.08	x1
20.68	0.28	x2
20.96	0.1	x1
21.06	0.12	x2
21.18	0.24	x1
21.42	0.6	x2
22.02	0.46	x1
22.48	0.24	x2
22.72	1.8	x1
24.52	0.16	x2
24.68	0.12	x1
24.8	0.02	x2
24.82	0.24	x1
25.06	0.3	x2
25.36	0.28	x1
25.64	0.3	x2
25.94	0.14	x1
26.08	0.24	x2
26.32	0.3	x1
26.62	0.14	x2
26.76	0.06	x1
26.82	0.18	x2
27	0.04	x1
27.04	0.16	x2
27.2	0.02	x1
27.22	0.62	x2
27.84	0.18	x1
28.02	0.26	x2
28.28	0.02	x1
28.3	0.08	x2
28.38	0.02	x1
28.4	0.02	x2
28.42	0.06	x1
28.48	0.34	x2
28.82	0.08	x1
28.9	0.04	x2
28.94	0.06	x1
29	0.08	x2
29.08	1.54	x1
30.62	0.12	x2
30.74	0.04	x1
30.78	0.92	x2
31.7	0.14	x1
31.84	0.2	x2
32.04	0.02	x1
32.06	0.06	x2
32.12	0.24	x1
32.36	0.24	x2
32.6	0.74	x1
33.34	0.08	x2
33.42	0.24	x1
33.66	0.18	x2
33.84	0.32	x1
34.16	1.04	x2
35.2	0.76	x1
35.96	0.18	x2
36.14	0.84	x1
36.98	0.26	x2
37.24	0.24	x1
37.48	0.42	x2
37.9	0.14	x1
38.04	0.22	x2
38.26	0.2	x1
38.46	0.06	x2
38.52	0.26	x1
38.78	0.06	x2
38.84	0.2	x1
39.04	0.02	x2
39.06	0.04	x1
39.1	0.2	x2
39.3	0.14	x1
39.44	0.24	x2
39.68	0.34	x1
40.02	0.06	x2
40.08	0.66	x1
40.74	0.16	x2
40.9	0.18	x1
41.08	0.34	x2
41.42	0.2	x1
41.62	0.04	x2
41.66	0.14	x1
41.8	0.02	x2
41.82	0.06	x1
41.88	0.12	x2
42	0.3	x1
42.3	0.02	x2
42.32	0.12	x1
42.44	0.28	x2
42.72	0.08	x1
42.8	1.52	x2
44.32	0.18	x1
44.5	0.04	x2
44.54	0.12	x1
44.66	0.38	x2
45.04	0.12	x1
45.16	0.08	x2
45.24	0.04	x1
45.28	0.04	x2
45.32	0.18	x1
45.5	0.14	x2
45.64	0.02	x1
45.66	0.04	x2
45.7	0.02	x1
45.72	0.24	x2
45.96	0.1	x1
46.06	1.54	x2
47.6	0.06	x1
47.66	0.06	x2
47.72	0.14	x1
47.86	2.02	x2
49.88	0.56	x1
50.44	0.14	x2
50.58	0.18	x1
50.76	0.16	x2
50.92	0.06	x1
50.98	0.12	x2
51.1	0.18	x1
51.28	0.1	x2
51.38	0.04	x1
51.42	0.72	x2
52.14	0.08	x1
52.22	0.24	x2
52.46	0.12	x1
52.58	1.12	x2
53.7	0.02	x1
53.72	0.28	x2
54	0.16	x1
54.16	0.66	x2
54.82	0.14	x1
54.96	0.06	x2
55.02	0.16	x1
55.18	0.48	x2
55.66	0.04	x1
55.7	2.54	x2
58.24	0.14	x1
58.38	1	x2
59.38	0.1	x1
59.48	0.02	x2
59.5	0.2	x1
59.7	0.82	x2
60.52	0.24	x1
60.76	0.84	x2
61.6	0.46	x1
62.06	0.42	x2
62.48	0.28	x1
62.76	0.2	x2
62.96	0.38	x1
63.34	0.34	x2
63.68	0.6	x1
64.28	0.12	x2
64.4	0.28	x1
64.68	0.02	x2
64.7	0.22	x1
64.92	0.14	x2
65.06	0.14	x1
65.2	0.08	x2
65.28	0.86	x1
66.14	0.4	x2
66.54	0.02	x1
66.56	0.58	x2
67.14	0.14	x1
67.28	0.94	x2
68.22	0.54	x1
68.76	0.18	x2
68.94	0.42	x1
69.36	1	x2
70.36	0.12	x1
70.48	0.14	x2
70.62	0.04	x1
70.66	1.16	x2
71.82	0.3	x1
72.12	0.28	x2
72.4	0.02	x1
72.42	0.12	x2
72.54	0.02	x1
72.56	1.3	x2
73.86	0.26	x1
74.12	0.34	x2
74.46	0.74	x1
75.2	0.06	x2
75.26	0.66	x1
75.92	0.04	x2
75.96	0.06	x1
76.02	0.24	x2
76.26	0.42	x1
76.68	0.08	x2
76.76	0.02	x1
76.78	0.06	x2
76.84	0.18	x1
77.02	0.16	x2
77.18	0.18	x1
77.36	0.84	x2
78.2	0.1	x1
78.3	0.4	x2
78.7	1	x1
79.7	0.22	x2
79.92	0.34	x1
80.26	0.08	x2
80.34	1.06	x1
81.4	0.04	x2
81.44	0.16	x1
81.6	0.44	x2
82.04	0.66	x1
82.7	0.5	x2
83.2	0.04	x1
83.24	0.02	x2
83.26	0.2	x1
83.46	0.34	x2
83.8	0.12	x1
83.92	0.34	x2
84.26	0.1	x1
84.36	0.64	x2
85	0.38	x1
85.38	0.18	x2
85.56	0.48	x1
86.04	0.16	x2
86.2	0.08	x1
86.28	0.16	x2
86.44	0.02	x1
86.46	0.02	x2
86.48	1.2	x1
87.68	0.08	x2
87.76	0.02	x1
87.78	0.04	x2
87.82	0.34	x1
88.16	1.2	x2
89.36	0.28	x1
89.64	0.14	x2
89.78	0.2	x1
89.98	0.08	x2
90.06	0.04	x1
90.1	0.06	x2
90.16	0.04	x1
90.2	0.08	x2
90.28	0.54	x1
90.82	1.26	x2
92.08	0.16	x1
92.24	0.24	x2
92.48	0.04	x1
92.52	0.14	x2
92.66	0.08	x1
92.74	0.64	x2
93.38	0.46	x1
93.84	0.1	x2
93.94	0.22	x1
94.16	0.68	x2
94.84	0.08	x1
94.92	0.2	x2
95.12	0.1	x1
95.22	0.04	x2
95.26	0.5	x1
95.76	0.7	x2
96.46	0.14	x1
96.6	0.32	x2
96.92	0.44	x1
97.36	0.56	x2
97.92	0.46	x1
98.38	0.54	x2
98.92	0.4	x1
99.32	0.42	x2
99.74	0.22	x1
99.96	0.28	x2
100.24	0.14	x1
100.38	0.1	x2
100.48	0.3	x1
100.78	0.06	x2
100.84	0.16	x1
101	0.34	x2
101.34	0.16	x1
101.5	0.06	x2
101.56	0.88	x1
102.44	0.08	x2
102.52	1.2	x1
103.72	0.08	x2
103.8	0.04	x1
103.84	0.02	x2
103.86	0.04	x1
103.9	0.22	x2
104.12	0.06	x1
104.18	0.1	x2
104.28	0.28	x1
104.56	0.08	x2
104.64	0.1	x1
104.74	0.2	x2
104.94	0.02	x1
104.96	0.06	x2
105.02	0.04	x1
105.06	0.02	x2
105.08	0.04	x1
105.12	0.12	x2
105.24	0.2	x1
105.44	0.1	x2
105.54	0.02	x1
105.56	0.04	x2
105.6	0.08	x1
105.68	0.74	x2
106.42	0.1	x1
106.52	0.2	x2
106.72	0.02	x1
106.74	0.02	x2
106.76	0.2	x1
106.96	0.8	x2
107.76	0.08	x1
107.84	0.22	x2
108.06	0.1	x1
108.16	0.18	x2
108.34	0.56	x1
108.9	0.1	x2
109	0.22	x1
109.22	0.2	x2
109.42	0.02	x1
109.44	0.04	x2
109.48	0.04	x1
109.52	0.04	x2
109.56	0.04	x1
109.6	0.04	x2
109.64	0.04	x1
109.68	0.02	x2
109.7	0.04	x1
109.74	0.14	x2
109.88	0.24	x1
110.12	0.14	x2
110.26	0.08	x1
110.34	0.74	x2
111.08	0.16	x1
111.24	0.08	x2
111.32	0.06	x1
111.38	0.12	x2
111.5	0.04	x1
111.54	0.5	x2
112.04	0.04	x1
112.08	0.16	x2
112.24	0.74	x1
112.98	0.2	x2
113.18	0.54	x1
113.72	0.34	x2
114.06	0.02	x1
114.08	0.24	x2
114.32	0.16	x1
114.48	0.12	x2
114.6	0.16	x1
114.76	0.3	x2
115.06	0.24	x1
115.3	0.02	x2
115.32	0.44	x1
115.76	0.1	x2
115.86	0.06	x1
115.92	0.06	x2
115.98	0.12	x1
116.1	0.14	x2
116.24	0.82	x1
117.06	0.08	x2
117.14	0.1	x1
117.24	0.58	x2
117.82	0.64	x1
118.46	0.06	x2
118.52	0.16	x1
118.68	0.06	x2
118.74	0.28	x1
119.02	0.14	x2
119.16	0.04	x1
119.2	0.04	x2
119.24	0.04	x1
119.28	0.24	x2
119.52	0.12	x1
119.64	0.2	x2
119.84	0.54	x1
120.38	0.38	x2
120.76	0.04	x1
120.8	0.3	x2
121.1	0.04	x1
121.14	0.42	x2
121.56	0.1	x1
121.66	0.14	x2
121.8	0.12	x1
121.92	0.06	x2
121.98	0.12	x1
122.1	0.14	x2
122.24	0.02	x1
122.26	0.02	x2
122.28	0.06	x1
122.34	0.04	x2
122.38	0.34	x1
122.72	0.02	x2
122.74	0.2	x1
122.94	0.38	x2
123.32	0.02	x1
123.34	0.48	x2
123.82	0.8	x1
124.62	0.62	x2
125.24	0.08	x1
125.32	0.06	x2
125.38	0.16	x1
125.54	0.54	x2
126.08	0.18	x1
126.26	0.18	x2
126.44	0.54	x1
126.98	0.34	x2
127.32	0.16	x1
127.48	0.02	x2
127.5	0.62	x1
128.12	0.06	x2
128.18	0.06	x1
128.24	0.22	x2
128.46	0.06	x1
128.52	0.56	x2
129.08	0.08	x1
129.16	0.6	x2
129.76	0.26	x1
130.02	0.28	x2
130.3	0.74	x1
131.04	0.1	x2
131.14	0.5	x1
131.64	0.2	x2
131.84	0.3	x1
132.14	0.16	x2
132.3	0.04	x1
132.34	0.16	x2
132.5	0.04	x1
132.54	0.2	x2
132.74	0.74	x1
133.48	0.08	x2
133.56	0.5	x1
134.06	0.22	x2
134.28	0.04	x1
134.32	0.18	x2
134.5	1.4	x1
135.9	0.08	x2
135.98	0.56	x1
136.54	0.28	x2
136.82	0.36	x1
137.18	0.1	x2
137.28	1.02	x1
138.3	0.14	x2
138.44	0.74	x1
139.18	0.06	x2
139.24	0.38	x1
139.62	0.02	x2
139.64	0.36	x1
140	0.18	x2
140.18	0.04	x1
140.22	0.1	x2
140.32	0.12	x1
140.44	0.2	x2
140.64	0.78	x1
141.42	0.94	x2
142.36	0.04	x1
142.4	0.4	x2
142.8	0.02	x1
142.82	0.04	x2
142.86	1.46	x1
144.32	0.66	x2
144.98	0.22	x1
145.2	0.04	x2
145.24	0.3	x1
145.54	0.04	x2
145.58	0.1	x1
145.68	1.58	x2
147.26	0.22	x1
147.48	0.38	x2
147.86	0.06	x1
147.92	0.12	x2
148.04	0.28	x1
148.32	0.12	x2
148.44	0.14	x1
148.58	0.08	x2
148.66	0.06	x1
148.72	0.5	x2
149.22	0.42	x1
149.64	1.78	x2
151.42	0.08	x1
151.5	1.72	x2
153.22	0.02	x1
153.24	0.04	x2
153.28	0.9	x1
154.18	0.16	x2
154.34	0.4	x1
154.74	0.04	x2
154.78	0.06	x1
154.84	0.54	x2
155.38	0.04	x1
155.42	2.18	x2
157.6	0.32	x1
157.92	0.12	x2
158.04	0.1	x1
158.14	1.32	x2
159.46	0.06	x1
159.52	0.12	x2
159.64	0.32	x1
159.96	0.12	x2
160.08	0.12	x1
160.2	0.04	x2
160.24	0.02	x1
160.26	0.04	x2
160.3	0.58	x1
160.88	0.06	x2
160.94	0.26	x1
161.2	0.16	x2
161.36	0.04	x1
