onset	duration	trial_type
0	15.18	x0
15.18	0.24	x2
15.42	0.02	x1
15.44	0.02	x2
15.46	0.26	x1
15.72	0.02	x2
15.74	0.02	x1
15.76	0.04	x2
15.8	0.02	x1
15.82	0.04	x2
15.86	0.06	x1
15.92	0.06	x2
15.98	0.1	x1
16.08	0.02	x2
16.1	0.1	x1
16.2	0.02	x2
16.22	0.32	x1
16.54	0.08	x2
16.62	0.14	x1
16.76	0.04	x2
16.8	0.04	x1
16.84	0.04	x2
16.88	0.14	x1
17.02	0.08	x2
17.1	0.02	x1
17.12	0.02	x2
17.14	0.18	x1
17.32	0.02	x2
17.34	0.26	x1
17.6	0.02	x2
17.62	0.04	x1
17.66	0.02	x2
17.68	0.04	x1
17.72	0.04	x2
17.76	0.02	x1
17.78	0.12	x2
17.9	0.22	x1
18.12	0.02	x2
18.14	0.32	x1
18.46	0.02	x2
18.48	0.16	x1
18.64	0.02	x2
18.66	0.02	x1
18.68	0.04	x2
18.72	0.24	x1
18.96	0.06	x2
19.02	0.24	x1
19.26	0.06	x2
19.32	0.02	x1
19.34	0.06	x2
19.4	0.04	x1
19.44	0.12	x2
19.56	0.02	x1
19.58	0.04	x2
19.62	0.58	x1
20.2	0.04	x2
20.24	0.36	x1
20.6	0.02	x2
20.62	0.04	x1
20.66	0.12	x2
20.78	0.04	x1
20.82	0.02	x2
20.84	0.1	x1
20.94	0.16	x2
21.1	0.08	x1
21.18	0.1	x2
21.28	0.04	x1
21.32	0.04	x2
21.36	0.1	x1
21.46	0.04	x2
21.5	0.1	x1
21.6	0.04	x2
21.64	0.28	x1
21.92	0.02	x2
21.94	0.44	x1
22.38	0.9	x2
23.28	0.12	x1
23.4	0.64	x2
24.04	0.02	x1
24.06	0.16	x2
24.22	0.38	x1
24.6	0.06	x2
24.66	0.04	x1
24.7	0.04	x2
24.74	0.1	x1
24.84	0.04	x2
24.88	0.04	x1
24.92	0.08	x2
25	0.2	x1
25.2	0.84	x2
26.04	0.1	x1
26.14	0.1	x2
26.24	0.08	x1
26.32	0.62	x2
26.94	0.3	x1
27.24	0.02	x2
27.26	0.02	x1
27.28	0.1	x2
27.38	0.1	x1
27.48	0.04	x2
27.52	0.02	x1
27.54	1.22	x2
28.76	0.12	x1
28.88	0.04	x2
28.92	0.04	x1
28.96	0.46	x2
29.42	0.24	x1
29.66	0.14	x2
29.8	0.32	x1
30.12	0.08	x2
30.2	0.02	x1
30.22	0.08	x2
30.3	0.06	x1
30.36	0.16	x2
30.52	0.02	x1
30.54	0.48	x2
31.02	0.16	x1
31.18	0.04	x2
31.22	0.06	x1
31.28	0.02	x2
31.3	0.02	x1
31.32	0.06	x2
31.38	0.12	x1
31.5	0.02	x2
31.52	0.06	x1
31.58	0.04	x2
31.62	0.02	x1
31.64	0.12	x2
31.76	0.04	x1
31.8	0.06	x2
31.86	0.12	x1
31.98	0.74	x2
32.72	0.12	x1
32.84	0.12	x2
32.96	0.08	x1
33.04	0.32	x2
33.36	0.02	x1
33.38	0.06	x2
33.44	0.04	x1
33.48	0.02	x2
33.5	0.08	x1
33.58	0.16	x2
33.74	0.02	x1
33.76	0.06	x2
33.82	0.02	x1
33.84	0.1	x2
33.94	0.04	x1
33.98	0.44	x2
34.42	0.04	x1
34.46	0.1	x2
34.56	0.24	x1
34.8	0.08	x2
34.88	0.04	x1
34.92	0.08	x2
35	0.1	x1
35.1	0.04	x2
35.14	0.02	x1
35.16	0.04	x2
35.2	0.08	x1
35.28	0.04	x2
35.32	0.02	x1
35.34	0.06	x2
35.4	0.02	x1
35.42	0.06	x2
35.48	0.12	x1
35.6	0.3	x2
35.9	0.04	x1
35.94	0.12	x2
36.06	0.04	x1
36.1	0.06	x2
36.16	0.02	x1
36.18	0.02	x2
36.2	0.02	x1
36.22	0.14	x2
36.36	0.02	x1
36.38	0.06	x2
36.44	0.02	x1
36.46	0.18	x2
36.64	0.02	x1
36.66	0.04	x2
36.7	0.14	x1
36.84	0.08	x2
36.92	0.04	x1
36.96	0.02	x2
36.98	0.02	x1
37	0.32	x2
37.32	0.04	x1
37.36	0.02	x2
37.38	0.14	x1
37.52	0.26	x2
37.78	0.16	x1
37.94	0.1	x2
38.04	0.18	x1
38.22	0.02	x2
38.24	0.26	x1
38.5	0.88	x2
39.38	0.02	x1
39.4	0.04	x2
39.44	0.04	x1
39.48	0.02	x2
39.5	0.06	x1
39.56	0.3	x2
