onset	duration	trial_type
0	15.18	x99
15.18	8.46	x5
23.64	19.66	x8
43.3	2.64	x5
45.94	17.06	x8
63	2.6	x5
65.6	9.24	x8
74.84	2.1	x5
76.94	8.38	x8
85.32	1.76	x5
87.08	6.6	x8
93.68	0.82	x5
94.5	6.64	x8
101.14	4.18	x5
105.32	1.42	x8
106.74	3.16	x5
109.9	3.44	x8
113.34	0.94	x5
114.28	2.86	x8
117.14	1.6	x5
118.74	81.26	x8
200	1.84	x5
201.84	2.02	x8
203.86	1	x5
204.86	28.14	x8
233	2.9	x5
235.9	45.32	x8
281.22	3.7	x5
284.92	45.26	x8
330.18	4.02	x5
334.2	2.14	x8
336.34	1.36	x5
337.7	11.56	x8
349.26	0.72	x5
349.98	2.76	x8
352.74	1.1	x5
353.84	21.3	x8
