onset	duration	trial_type
0	15.18	x99
15.18	4.16	x5
19.34	0.24	x8
19.58	0.06	x5
19.64	0.02	x8
19.66	3.54	x5
23.2	3.78	x8
26.98	5.36	x5
32.34	0.26	x8
32.6	1.12	x5
33.72	0.3	x8
34.02	0.34	x5
34.36	0.66	x8
35.02	2.14	x5
37.16	0.48	x8
37.64	0.14	x5
37.78	0.04	x8
37.82	0.34	x5
38.16	3.12	x8
41.28	3.36	x5
44.64	1.68	x8
46.32	0.6	x5
46.92	4.74	x8
51.66	2.54	x5
54.2	2.18	x8
56.38	0.02	x5
56.4	0.18	x8
56.58	0.3	x5
56.88	6.28	x8
63.16	0.68	x5
63.84	0.78	x8
64.62	0.28	x5
64.9	4.5	x8
69.4	1.32	x5
70.72	3.4	x8
74.12	3.88	x5
78	0.38	x8
78.38	0.16	x5
78.54	1.46	x8
80	22.78	x5
102.78	0.12	x8
102.9	0.16	x5
103.06	0.02	x8
103.08	3.54	x5
106.62	1.78	x8
108.4	2.72	x5
111.12	4.66	x8
115.78	0.26	x5
116.04	1.42	x8
117.46	0.64	x5
118.1	1.24	x8
119.34	0.12	x5
119.46	0.88	x8
120.34	0.16	x5
120.5	0.48	x8
120.98	0.78	x5
121.76	1.66	x8
123.42	0.34	x5
123.76	0.22	x8
123.98	1.12	x5
125.1	4.4	x8
129.5	0.88	x5
130.38	2.96	x8
133.34	0.2	x5
133.54	0.46	x8
134	1.82	x5
135.82	4.76	x8
140.58	4.3	x5
144.88	2.52	x8
147.4	0.38	x5
147.78	1.28	x8
149.06	1.04	x5
150.1	0.28	x8
150.38	0.4	x5
150.78	0.14	x8
150.92	1.58	x5
152.5	0.58	x8
153.08	0.62	x5
153.7	0.1	x8
153.8	0.06	x5
153.86	0.14	x8
154	1.44	x5
155.44	0.02	x8
155.46	0.2	x5
155.66	0.02	x8
155.68	2.78	x5
158.46	0.78	x8
159.24	0.96	x5
160.2	0.06	x8
160.26	0.78	x5
161.04	0.38	x8
161.42	0.2	x5
161.62	0.94	x8
162.56	3.38	x5
165.94	0.06	x8
166	0.06	x5
166.06	0.18	x8
166.24	0.3	x5
166.54	1.12	x8
167.66	2.88	x5
170.54	1.66	x8
172.2	5.6	x5
177.8	0.18	x8
177.98	0.02	x5
178	1.24	x8
179.24	1.04	x5
180.28	0.36	x8
180.64	0.02	x5
180.66	0.1	x8
180.76	0.02	x5
180.78	0.06	x8
180.84	2.4	x5
183.24	0.26	x8
183.5	0.28	x5
183.78	0.46	x8
184.24	0.14	x5
184.38	0.02	x8
184.4	1.74	x5
186.14	0.72	x8
186.86	0.08	x5
186.94	0.46	x8
187.4	3.74	x5
191.14	1.66	x8
192.8	3.32	x5
196.12	4.88	x8
201	0.62	x5
201.62	1.78	x8
203.4	1.14	x5
204.54	0.1	x8
204.64	0.66	x5
205.3	0.38	x8
205.68	26.64	x5
232.32	1.78	x8
234.1	0.02	x5
234.12	0.14	x8
234.26	0.06	x5
234.32	0.38	x8
234.7	2.1	x5
236.8	0.18	x8
236.98	0.02	x5
237	0.04	x8
237.04	0.02	x5
237.06	3.58	x8
240.64	0.4	x5
241.04	7.74	x8
248.78	9.64	x5
258.42	0.92	x8
259.34	4.08	x5
263.42	2.64	x8
266.06	0.02	x5
266.08	0.72	x8
266.8	3.94	x5
270.74	3.7	x8
274.44	0.16	x5
274.6	5.1	x8
279.7	0.22	x5
279.92	1.32	x8
281.24	0.52	x5
281.76	0.04	x8
281.8	3.12	x5
284.92	0.04	x8
284.96	0.02	x5
284.98	0.1	x8
285.08	0.06	x5
285.14	4.62	x8
289.76	3.64	x5
293.4	0.58	x8
293.98	0.14	x5
294.12	0.08	x8
294.2	11.76	x5
305.96	0.1	x8
306.06	0.72	x5
306.78	0.14	x8
306.92	0.02	x5
306.94	0.26	x8
307.2	3.68	x5
310.88	0.22	x8
311.1	0.1	x5
311.2	9.74	x8
320.94	0.14	x5
321.08	0.16	x8
321.24	0.06	x5
321.3	0.02	x8
321.32	0.02	x5
321.34	0.56	x8
321.9	0.14	x5
322.04	1.86	x8
323.9	0.56	x5
324.46	0.58	x8
325.04	1.36	x5
326.4	1.56	x8
327.96	3.26	x5
331.22	1.36	x8
332.58	0.2	x5
332.78	0.18	x8
332.96	2.2	x5
335.16	2.62	x8
337.78	2.56	x5
340.34	0.94	x8
341.28	10.46	x5
351.74	1.72	x8
353.46	0.78	x5
354.24	1	x8
355.24	0.98	x5
356.22	0.3	x8
356.52	0.2	x5
356.72	6.2	x8
362.92	2.1	x5
365.02	4.08	x8
369.1	0.04	x5
369.14	0.3	x8
369.44	0.52	x5
369.96	0.1	x8
370.06	0.04	x5
370.1	0.34	x8
370.44	0.02	x5
370.46	0.1	x8
370.56	4.62	x5
