onset	duration	trial_type
0	20.74	x0
20.74	4.2	x8
24.94	2.48	x81
27.42	1.76	x5
29.18	5.94	x0
35.12	4.2	x8
39.32	2.48	x81
41.8	1.74	x5
43.54	2.42	x0
45.96	4.2	x8
50.16	2.46	x81
52.62	1.76	x5
54.38	1.18	x0
55.56	4.2	x8
59.76	10.72	x81
70.48	2.48	x5
72.96	2.9	x81
75.86	2.5	x5
78.36	2.88	x81
81.24	4.2	x5
85.44	22.54	x0
107.98	4.2	x8
112.18	13.22	x81
125.4	1.72	x5
127.12	14.92	x81
142.04	4.22	x5
146.26	9.52	x81
155.78	4.26	x5
160.04	2.32	x0
162.36	4.16	x8
166.52	2.48	x81
169	1.74	x5
170.74	1.22	x0
171.96	4.2	x8
176.16	2.48	x5
178.64	2.84	x81
181.48	2.52	x5
184	5.34	x81
189.34	1.74	x5
191.08	1.42	x0
192.5	4.18	x8
196.68	7.84	x81
204.52	1.74	x5
206.26	27.4	x0
233.66	4.18	x8
237.84	13.2	x81
251.04	1.74	x5
252.78	7.02	x0
259.8	4.2	x8
264	5.34	x81
269.34	2.5	x5
271.84	10.72	x81
282.56	1.72	x5
284.28	2.3	x0
286.58	4.16	x8
290.74	4.22	x5
294.96	13.2	x0
308.16	4.16	x8
312.32	13.18	x81
325.5	1.76	x5
327.26	4.22	x81
331.48	4.22	x5
335.7	4.2	x81
339.9	4.2	x5
344.1	9.06	x0
353.16	4.2	x8
357.36	7.84	x81
365.2	1.74	x5
366.94	4.16	x81
371.1	4.08	x5
