time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-0.3800	-9.1785	-2.2298	0.0222	-0.0050	0.0055	13.1625	-7.9421	14.8733	0.5678	-0.7098	0.3381	-0.2438
0.01	-0.3702	-9.1788	-2.2283	0.0258	-0.0044	0.0067	13.2972	-7.8392	14.8085	0.5678	-0.7098	0.3381	-0.2438
0.02	-0.3696	-9.1842	-2.2330	0.0265	-0.0062	0.0089	13.3468	-7.7845	14.9264	0.5678	-0.7098	0.3380	-0.2438
0.03	-0.3572	-9.1939	-2.2292	0.0199	-0.0041	0.0085	13.1712	-7.9445	14.9239	0.5679	-0.7099	0.3381	-0.2439
0.04	-0.3571	-9.2007	-2.2376	0.0273	-0.0050	0.0061	13.2125	-7.6902	14.7855	0.5678	-0.7098	0.3380	-0.2439
0.05	-0.3585	-9.1960	-2.2269	0.0240	-0.0077	0.0122	13.1631	-7.6863	14.9140	0.5679	-0.7098	0.3381	-0.2439
0.06	-0.3539	-9.1899	-2.2353	0.0156	-0.0023	0.0135	13.1750	-7.8438	14.9172	0.5678	-0.7098	0.3380	-0.2438
0.07	-0.3639	-9.1802	-2.2219	0.0244	-0.0046	0.0082	13.0776	-7.6071	14.9301	0.5678	-0.7098	0.3381	-0.2439
0.08	-0.3285	-9.1488	-2.1742	0.0226	-0.0003	0.0076	12.8864	-7.8531	15.0522	0.5678	-0.7098	0.3381	-0.2439
0.09	-0.3768	-9.2866	-2.3515	0.0226	-0.0035	0.0105	13.0968	-7.7436	14.9005	0.5678	-0.7098	0.3381	-0.2439
0.1	-0.3226	-9.1409	-2.1710	0.0276	-0.0020	-0.0006	13.0778	-7.6408	15.0249	0.5678	-0.7098	0.3381	-0.2439
0.11	-0.3270	-9.1528	-2.2377	0.0232	-0.0040	0.0103	12.9025	-7.7842	14.8487	0.5678	-0.7098	0.3381	-0.2439
0.12	-0.3522	-9.2338	-2.2765	0.0252	0.0053	0.0065	13.0403	-7.6612	15.0601	0.5678	-0.7098	0.3381	-0.2440
0.13	-0.3240	-9.1905	-2.2575	0.0254	0.0031	0.0056	12.9983	-7.7200	15.0326	0.5677	-0.7097	0.3381	-0.2440
0.14	-0.3626	-9.1577	-2.2334	0.0261	-0.0014	0.0100	12.9144	-7.6740	14.9564	0.5677	-0.7098	0.3381	-0.2441
0.15	-0.3236	-9.1921	-2.2714	0.0221	-0.0082	0.0148	12.9941	-7.5998	14.9024	0.5677	-0.7098	0.3381	-0.2440
0.16	-0.3543	-9.2079	-2.2848	0.0191	-0.0082	0.0094	13.1063	-7.6115	14.9081	0.5677	-0.7098	0.3381	-0.2440
0.17	-0.3312	-9.1645	-2.2447	0.0264	-0.0050	0.0104	13.2549	-7.8424	14.9315	0.5677	-0.7098	0.3381	-0.2440
0.18	-0.3378	-9.1912	-2.2719	0.0264	-0.0065	0.0109	13.1251	-7.8287	15.0229	0.5677	-0.7098	0.3381	-0.2440
0.19	-0.3375	-9.2109	-2.2740	0.0276	-0.0062	0.0069	13.3343	-7.9495	15.0305	0.5678	-0.7098	0.3381	-0.2441
0.2	-0.3412	-9.1854	-2.2573	0.0273	-0.0049	0.0091	13.2404	-7.7948	14.9156	0.5677	-0.7097	0.3381	-0.2440
0.21	-0.3446	-9.1793	-2.2506	0.0278	-0.0043	0.0079	13.0184	-7.8406	15.0377	0.5678	-0.7098	0.3381	-0.2441
0.22	-0.3509	-9.1871	-2.2501	0.0233	-0.0065	0.0089	13.1398	-8.0720	14.8235	0.5677	-0.7098	0.3381	-0.2441
0.23	-0.3595	-9.2031	-2.2556	0.0247	-0.0074	0.0113	13.1106	-8.0371	14.9701	0.5678	-0.7098	0.3381	-0.2441
0.24	-0.3701	-9.1812	-2.2272	0.0272	-0.0007	0.0061	13.0273	-7.7127	15.1165	0.5677	-0.7097	0.3380	-0.2441
0.25	-0.3742	-9.1776	-2.2219	0.0286	-0.0007	0.0094	13.3395	-7.6311	15.0943	0.5678	-0.7098	0.3381	-0.2441
0.26	-0.3840	-9.1921	-2.2191	0.0277	-0.0060	0.0093	13.4853	-7.6363	15.2431	0.5678	-0.7097	0.3381	-0.2441
0.27	-0.3849	-9.1894	-2.2208	0.0260	-0.0031	0.0078	13.1910	-7.8388	15.0181	0.5677	-0.7097	0.3380	-0.2441
0.28	-0.3829	-9.1813	-2.2100	0.0280	-0.0084	0.0134	12.8715	-8.1253	14.9532	0.5678	-0.7098	0.3381	-0.2442
0.29	-0.3788	-9.1885	-2.2152	0.0213	-0.0038	0.0147	12.9421	-7.7374	15.0392	0.5678	-0.7097	0.3381	-0.2441
0.3	-0.3716	-9.1921	-2.2196	0.0201	-0.0036	0.0089	13.1000	-7.7665	15.0165	0.5678	-0.7098	0.3381	-0.2442
0.31	-0.3581	-9.1853	-2.2096	0.0220	-0.0018	0.0129	12.9163	-7.7160	15.0155	0.5677	-0.7097	0.3381	-0.2441
0.32	-0.3515	-9.1874	-2.2071	0.0261	-0.0048	0.0110	12.9942	-7.7048	15.0253	0.5678	-0.7097	0.3381	-0.2442
0.33	-0.3430	-9.1922	-2.2148	0.0245	-0.0081	0.0102	12.8911	-7.8353	14.9895	0.5678	-0.7097	0.3381	-0.2441
0.34	-0.3429	-9.1958	-2.2196	0.0270	-0.0094	0.0131	12.9259	-7.7337	14.8415	0.5678	-0.7097	0.3381	-0.2441
0.35	-0.3407	-9.1927	-2.2253	0.0247	-0.0126	0.0140	13.1654	-8.0139	14.7577	0.5678	-0.7097	0.3381	-0.2441
0.36	-0.3358	-9.1910	-2.2244	0.0279	-0.0113	0.0180	13.2241	-7.8573	14.9074	0.5678	-0.7097	0.3381	-0.2441
0.37	-0.3364	-9.1858	-2.2302	0.0242	-0.0116	0.0122	13.1436	-7.5686	14.7495	0.5679	-0.7097	0.3381	-0.2440
0.38	-0.3406	-9.1840	-2.2359	0.0285	-0.0044	0.0120	13.1196	-7.7756	14.8444	0.5678	-0.7096	0.3381	-0.2440
0.39	-0.3363	-9.1966	-2.2443	0.0237	-0.0020	0.0133	13.0303	-8.1250	14.9647	0.5679	-0.7097	0.3381	-0.2441
0.4	-0.3375	-9.1864	-2.2334	0.0255	-0.0040	0.0086	12.9221	-7.7550	14.7692	0.5679	-0.7097	0.3381	-0.2441
0.41	-0.3409	-9.1848	-2.2384	0.0269	-0.0053	0.0128	13.0525	-7.7475	14.7426	0.5679	-0.7097	0.3381	-0.2441
0.42	-0.3354	-9.2094	-2.2598	0.0243	-0.0069	0.0134	13.0400	-7.8905	14.8643	0.5679	-0.7096	0.3381	-0.2440
0.43	-0.3288	-9.1798	-2.2331	0.0263	-0.0042	0.0160	12.9476	-7.7673	14.9609	0.5679	-0.7096	0.3382	-0.2440
0.44	-0.3388	-9.2011	-2.2628	0.0276	-0.0072	0.0090	13.1222	-7.7784	14.8956	0.5679	-0.7096	0.3382	-0.2440
0.45	-0.3534	-9.1943	-2.2792	0.0254	-0.0041	0.0107	12.8395	-7.8733	14.7350	0.5679	-0.7096	0.3381	-0.2440
0.46	-0.3504	-9.1318	-2.2001	0.0251	-0.0046	0.0094	13.0362	-7.8521	14.7911	0.5679	-0.7097	0.3382	-0.2441
0.47	-0.3110	-9.2183	-2.2721	0.0243	-0.0065	0.0126	13.1094	-7.7721	15.0117	0.5679	-0.7096	0.3382	-0.2440
0.48	-0.3357	-9.2145	-2.2602	0.0250	-0.0051	0.0058	13.0080	-7.7451	15.0408	0.5680	-0.7097	0.3382	-0.2441
0.49	-0.3059	-9.1783	-2.2364	0.0264	-0.0069	0.0068	13.0512	-7.5904	14.9099	0.5679	-0.7096	0.3381	-0.2441
0.5	-0.3235	-9.1870	-2.2383	0.0195	-0.0027	0.0135	12.9340	-7.7487	14.8486	0.5679	-0.7096	0.3382	-0.2441
0.51	-0.3306	-9.2052	-2.2567	0.0204	-0.0062	0.0110	12.9747	-7.8118	15.1687	0.5679	-0.7096	0.3382	-0.2441
0.52	-0.3297	-9.1888	-2.2501	0.0250	-0.0042	0.0127	12.9474	-7.7085	14.9357	0.5679	-0.7096	0.3382	-0.2440
0.53	-0.3531	-9.1803	-2.2331	0.0259	-0.0067	0.0154	12.9823	-7.6167	14.8296	0.5680	-0.7097	0.3382	-0.2441
0.54	-0.3635	-9.1969	-2.2493	0.0280	-0.0124	0.0147	12.9359	-7.8917	14.8515	0.5679	-0.7096	0.3382	-0.2440
0.55	-0.3813	-9.1952	-2.2504	0.0237	-0.0077	0.0175	13.0370	-8.0154	14.8699	0.5680	-0.7096	0.3382	-0.2440
0.56	-0.3877	-9.1750	-2.2365	0.0291	-0.0056	0.0112	13.0443	-7.7342	14.7585	0.5679	-0.7095	0.3382	-0.2440
0.57	-0.3891	-9.1766	-2.2420	0.0294	-0.0059	0.0106	13.0558	-7.8445	14.7554	0.5680	-0.7096	0.3382	-0.2440
0.58	-0.3868	-9.1917	-2.2471	0.0262	-0.0049	0.0123	13.1607	-7.8000	14.7730	0.5680	-0.7095	0.3382	-0.2440
0.59	-0.3742	-9.1869	-2.2395	0.0308	-0.0119	0.0120	13.0972	-7.8662	14.7545	0.5680	-0.7095	0.3382	-0.2440
0.6	-0.3617	-9.1919	-2.2404	0.0285	-0.0073	0.0069	13.1628	-7.7661	14.7782	0.5681	-0.7095	0.3382	-0.2440
0.61	-0.3475	-9.1910	-2.2373	0.0257	-0.0084	0.0091	13.0592	-7.5975	14.7171	0.5680	-0.7095	0.3382	-0.2440
0.62	-0.3406	-9.1935	-2.2400	0.0273	-0.0098	0.0101	13.0916	-7.7678	14.8719	0.5681	-0.7095	0.3382	-0.2440
0.63	-0.3351	-9.1888	-2.2363	0.0249	-0.0069	0.0153	13.1375	-7.5728	15.0628	0.5680	-0.7095	0.3381	-0.2439
0.64	-0.3379	-9.1999	-2.2532	0.0265	-0.0038	0.0120	12.9341	-7.7730	14.7663	0.5681	-0.7095	0.3382	-0.2440
0.65	-0.3461	-9.2001	-2.2536	0.0267	-0.0061	0.0106	12.9665	-7.7541	14.7822	0.5681	-0.7095	0.3382	-0.2440
0.66	-0.3517	-9.1810	-2.2527	0.0245	-0.0065	0.0170	12.7634	-7.6773	14.9430	0.5681	-0.7095	0.3382	-0.2440
0.67	-0.3663	-9.1857	-2.2582	0.0260	-0.0021	0.0079	12.9180	-7.8170	14.8334	0.5681	-0.7095	0.3382	-0.2440
0.68	-0.3874	-9.1980	-2.2712	0.0240	-0.0056	0.0079	12.8307	-7.7657	14.9658	0.5681	-0.7095	0.3382	-0.2440
0.69	-0.3957	-9.1838	-2.2615	0.0253	-0.0062	0.0135	12.8194	-7.6657	14.8583	0.5681	-0.7095	0.3382	-0.2440
0.7	-0.4016	-9.1788	-2.2586	0.0281	-0.0020	0.0082	12.9919	-7.8194	14.8414	0.5681	-0.7094	0.3382	-0.2440
0.71	-0.4026	-9.1855	-2.2618	0.0261	-0.0074	0.0114	12.9396	-7.6583	14.7436	0.5682	-0.7095	0.3382	-0.2440
0.72	-0.3935	-9.1853	-2.2572	0.0274	-0.0122	0.0189	12.8808	-7.6543	14.7696	0.5682	-0.7094	0.3382	-0.2439
0.73	-0.3791	-9.1819	-2.2607	0.0271	-0.0080	0.0131	13.0993	-7.7605	14.9562	0.5682	-0.7095	0.3382	-0.2440
0.74	-0.3675	-9.1834	-2.2472	0.0249	-0.0046	0.0131	13.2865	-7.9092	14.9142	0.5682	-0.7094	0.3382	-0.2439
0.75	-0.3664	-9.1997	-2.2550	0.0251	-0.0068	0.0144	13.5128	-7.6647	15.1211	0.5682	-0.7094	0.3382	-0.2439
