onset	duration	trial_type
0	15.18	x0
15.18	0.46	x1
15.64	0.08	x2
15.72	0.62	x1
16.34	0.02	x2
16.36	1.02	x1
17.38	0.04	x2
17.42	0.04	x1
17.46	0.14	x2
17.6	0.22	x1
17.82	0.26	x2
18.08	1.46	x1
19.54	0.04	x2
19.58	0.62	x1
20.2	0.22	x2
20.42	0.18	x1
20.6	0.2	x2
20.8	0.04	x1
20.84	0.32	x2
21.16	0.92	x1
22.08	0.08	x2
22.16	0.04	x1
22.2	0.08	x2
22.28	0.12	x1
22.4	0.02	x2
22.42	0.5	x1
22.92	0.08	x2
23	0.48	x1
23.48	0.12	x2
23.6	0.94	x1
24.54	0.22	x2
24.76	0.04	x1
24.8	0.3	x2
25.1	0.06	x1
25.16	0.06	x2
25.22	0.58	x1
25.8	0.3	x2
26.1	0.4	x1
26.5	0.1	x2
26.6	0.02	x1
26.62	0.02	x2
26.64	0.26	x1
26.9	0.08	x2
26.98	0.12	x1
27.1	0.1	x2
27.2	3.32	x1
30.52	0.06	x2
30.58	1.52	x1
32.1	0.02	x2
32.12	0.84	x1
32.96	0.02	x2
32.98	0.58	x1
33.56	0.04	x2
33.6	0.7	x1
34.3	0.24	x2
34.54	1.3	x1
35.84	0.02	x2
35.86	0.94	x1
36.8	0.04	x2
36.84	0.04	x1
36.88	0.02	x2
36.9	0.44	x1
37.34	0.14	x2
37.48	1.1	x1
38.58	0.06	x2
38.64	0.66	x1
39.3	0.12	x2
39.42	0.12	x1
39.54	0.06	x2
39.6	0.3	x1
39.9	0.06	x2
39.96	0.3	x1
40.26	0.14	x2
40.4	0.1	x1
40.5	0.16	x2
40.66	1.06	x1
41.72	0.3	x2
42.02	0.06	x1
42.08	0.06	x2
42.14	0.18	x1
42.32	0.06	x2
42.38	0.14	x1
42.52	0.36	x2
42.88	0.08	x1
42.96	0.1	x2
43.06	0.2	x1
43.26	0.14	x2
43.4	0.12	x1
43.52	0.04	x2
43.56	0.52	x1
44.08	0.14	x2
44.22	0.8	x1
45.02	0.66	x2
45.68	0.04	x1
45.72	0.22	x2
45.94	0.1	x1
46.04	0.06	x2
46.1	0.52	x1
