onset	duration	trial_type
0	15.18	x99
15.18	0.42	x5
15.6	2.24	x8
17.84	5.04	x5
22.88	1.86	x8
24.74	1.96	x5
26.7	2.86	x8
29.56	2.44	x5
32	1.76	x8
33.76	7.8	x5
41.56	4.54	x8
46.1	0.96	x5
47.06	8.14	x8
55.2	2	x5
57.2	3.34	x8
60.54	1.8	x5
62.34	3.34	x8
65.68	4.86	x5
70.54	4.1	x8
74.64	4.14	x5
78.78	2.36	x8
81.14	5.5	x5
86.64	1.3	x8
87.94	18.7	x5
106.64	6.76	x8
113.4	1.82	x5
115.22	16.84	x8
132.06	11.26	x5
143.32	2.5	x8
145.82	3.2	x5
149.02	0.88	x8
149.9	1.24	x5
151.14	7.14	x8
158.28	19.86	x5
178.14	13.56	x8
191.7	2.64	x5
194.34	3	x8
197.34	3.06	x5
200.4	1.46	x8
201.86	17.72	x5
219.58	1.02	x8
220.6	2.7	x5
223.3	2.42	x8
225.72	15.1	x5
240.82	11.68	x8
252.5	1.04	x5
253.54	7.94	x8
261.48	3.58	x5
265.06	3.18	x8
268.24	49.56	x5
317.8	3.46	x8
321.26	15.64	x5
336.9	8.2	x8
345.1	1.9	x5
347	2.04	x8
349.04	7.4	x5
356.44	6.02	x8
362.46	1.3	x5
363.76	1.6	x8
365.36	2.8	x5
368.16	2.88	x8
371.04	1.28	x5
372.32	1.28	x8
373.6	1.58	x5
