time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.2044	-0.4657	2.5514	-0.0280	-0.0395	-0.0377	24.1260	29.1269	-5.8458	-0.6311	-0.3330	-0.5076	0.4828
0.01	-9.2062	-0.4526	2.5630	-0.0268	-0.0424	-0.0417	24.2334	29.1338	-5.9210	-0.6313	-0.3329	-0.5076	0.4828
0.02	-9.1856	-0.4591	2.5775	-0.0214	-0.0459	-0.0424	24.1056	29.2168	-5.9352	-0.6314	-0.3327	-0.5074	0.4828
0.03	-9.1885	-0.4468	2.5765	-0.0194	-0.0369	-0.0416	23.9545	29.2339	-5.9784	-0.6315	-0.3327	-0.5074	0.4828
0.04	-9.1836	-0.4421	2.5756	-0.0206	-0.0373	-0.0451	24.1689	29.3810	-6.0188	-0.6316	-0.3326	-0.5073	0.4828
0.05	-9.1619	-0.4122	2.5909	-0.0180	-0.0378	-0.0447	24.1252	29.4176	-5.8364	-0.6317	-0.3325	-0.5072	0.4828
0.06	-9.1491	-0.4111	2.5915	-0.0197	-0.0293	-0.0450	24.1155	29.2817	-5.8438	-0.6319	-0.3325	-0.5072	0.4829
0.07	-9.1657	-0.4146	2.5807	-0.0254	-0.0257	-0.0461	24.2086	29.2146	-5.8857	-0.6319	-0.3324	-0.5071	0.4828
0.08	-9.1486	-0.3915	2.5923	-0.0232	-0.0293	-0.0430	24.2309	29.4347	-5.9659	-0.6320	-0.3323	-0.5071	0.4828
0.09	-9.1502	-0.4130	2.5914	-0.0259	-0.0262	-0.0476	23.9925	29.2830	-5.9415	-0.6320	-0.3322	-0.5070	0.4827
0.1	-9.1829	-0.4108	2.5872	-0.0290	-0.0171	-0.0386	23.9503	29.2344	-5.8125	-0.6322	-0.3322	-0.5070	0.4827
0.11	-9.1833	-0.4104	2.5946	-0.0281	-0.0250	-0.0425	24.0123	29.3178	-5.9208	-0.6323	-0.3321	-0.5070	0.4827
0.12	-9.1915	-0.4204	2.6018	-0.0264	-0.0206	-0.0403	24.1512	29.0798	-5.9300	-0.6323	-0.3321	-0.5069	0.4826
0.13	-9.2008	-0.4212	2.5989	-0.0288	-0.0275	-0.0416	24.4100	29.2838	-6.0607	-0.6325	-0.3320	-0.5069	0.4826
0.14	-9.2019	-0.4273	2.6009	-0.0277	-0.0219	-0.0443	24.2515	29.1343	-5.8477	-0.6325	-0.3319	-0.5069	0.4825
0.15	-9.1871	-0.4389	2.6018	-0.0288	-0.0215	-0.0415	24.5000	29.0128	-6.1321	-0.6326	-0.3319	-0.5069	0.4825
0.16	-9.1818	-0.4364	2.6021	-0.0270	-0.0235	-0.0406	24.3702	29.1273	-5.9353	-0.6327	-0.3318	-0.5068	0.4824
0.17	-9.1943	-0.4318	2.5997	-0.0208	-0.0171	-0.0399	24.1561	29.1755	-5.7442	-0.6328	-0.3318	-0.5068	0.4824
0.18	-9.2026	-0.4276	2.6023	-0.0200	-0.0193	-0.0381	24.0743	29.1779	-6.0187	-0.6328	-0.3317	-0.5068	0.4823
0.19	-9.2222	-0.4232	2.5876	-0.0108	-0.0111	-0.0418	24.1900	28.8931	-5.8739	-0.6329	-0.3318	-0.5067	0.4823
0.2	-9.2291	-0.4162	2.5929	0.0016	-0.0154	-0.0412	24.2026	29.1784	-6.0836	-0.6329	-0.3318	-0.5066	0.4823
0.21	-9.2380	-0.4017	2.5834	-0.0052	-0.0172	-0.0402	24.0655	29.2290	-5.8452	-0.6330	-0.3318	-0.5066	0.4823
0.22	-9.2331	-0.4009	2.5754	-0.0053	-0.0167	-0.0384	24.1761	29.4149	-5.9181	-0.6330	-0.3319	-0.5065	0.4823
0.23	-9.2186	-0.3925	2.5722	-0.0057	-0.0187	-0.0433	24.2283	29.3041	-5.9507	-0.6330	-0.3318	-0.5064	0.4823
0.24	-9.2231	-0.3702	2.5705	-0.0068	-0.0151	-0.0443	23.9549	29.3201	-5.9440	-0.6331	-0.3319	-0.5064	0.4823
0.25	-9.2174	-0.3551	2.5779	-0.0170	-0.0196	-0.0482	24.1075	29.4171	-6.0958	-0.6331	-0.3318	-0.5064	0.4823
0.26	-9.2035	-0.3441	2.5917	-0.0175	-0.0224	-0.0482	24.3039	29.1621	-6.1702	-0.6332	-0.3318	-0.5064	0.4823
0.27	-9.1945	-0.3346	2.5878	-0.0238	-0.0219	-0.0467	24.2084	29.4414	-5.9036	-0.6332	-0.3317	-0.5063	0.4823
0.28	-9.1818	-0.3475	2.5947	-0.0276	-0.0231	-0.0496	24.0409	29.5776	-6.0003	-0.6333	-0.3316	-0.5063	0.4823
