time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.6551	0.1436	-1.4347	-0.0076	-0.0056	0.0095	14.0252	2.9605	4.1012	0.5741	0.3716	0.6592	-0.3125
0.01	-9.6479	0.1359	-1.4429	-0.0105	-0.0020	0.0084	13.7716	2.6854	4.0517	0.5742	0.3716	0.6592	-0.3125
0.02	-9.6545	0.1253	-1.4369	-0.0024	-0.0088	0.0111	13.6554	2.7423	4.1768	0.5742	0.3716	0.6592	-0.3125
0.03	-9.6468	0.1321	-1.4231	-0.0032	-0.0043	0.0100	13.4968	2.8909	4.1916	0.5741	0.3716	0.6592	-0.3125
0.04	-9.6321	0.1350	-1.4223	-0.0086	-0.0070	0.0084	13.5448	2.8888	4.0760	0.5742	0.3716	0.6593	-0.3125
0.05	-9.6512	0.1644	-1.4246	-0.0002	-0.0057	0.0048	13.6876	2.8556	3.9674	0.5742	0.3716	0.6592	-0.3125
0.06	-9.6392	0.1716	-1.4321	0.0001	-0.0031	0.0060	13.5291	2.9760	4.1074	0.5742	0.3717	0.6593	-0.3125
0.07	-9.6374	0.1667	-1.4276	-0.0113	-0.0046	0.0070	13.7206	2.8636	3.9962	0.5741	0.3716	0.6592	-0.3125
0.08	-9.6399	0.1732	-1.4258	-0.0076	-0.0097	0.0104	13.5141	2.8177	4.0372	0.5742	0.3716	0.6592	-0.3125
0.09	-9.6555	0.1607	-1.4274	-0.0103	-0.0023	0.0071	13.3874	3.0422	4.1086	0.5742	0.3716	0.6593	-0.3124
0.1	-9.6500	0.1526	-1.4172	-0.0102	-0.0039	0.0093	13.5191	2.7856	4.0957	0.5742	0.3715	0.6592	-0.3124
0.11	-9.6558	0.1510	-1.4175	-0.0040	-0.0142	0.0117	13.5019	2.7945	3.9989	0.5743	0.3716	0.6593	-0.3124
0.12	-9.6486	0.1538	-1.4137	-0.0028	-0.0104	0.0138	13.7990	2.6914	4.0285	0.5742	0.3716	0.6592	-0.3124
0.13	-9.6340	0.1491	-1.4127	-0.0055	-0.0094	0.0119	13.8157	2.7538	3.7479	0.5743	0.3716	0.6592	-0.3124
0.14	-9.6435	0.1642	-1.4149	-0.0025	-0.0106	0.0075	13.6417	2.6124	3.9176	0.5742	0.3715	0.6591	-0.3124
0.15	-9.6560	0.1664	-1.4095	-0.0014	-0.0035	0.0129	13.7061	2.7671	4.0625	0.5743	0.3716	0.6592	-0.3124
0.16	-9.6495	0.1493	-1.4202	-0.0076	-0.0043	0.0070	13.7617	2.6436	3.9558	0.5743	0.3716	0.6592	-0.3124
0.17	-9.6375	0.1480	-1.4002	-0.0034	-0.0097	0.0086	13.4951	2.6975	3.8990	0.5743	0.3716	0.6592	-0.3124
