onset	duration	trial_type
0	15.18	x0
15.18	0.2	x2
15.38	0.58	x1
15.96	0.04	x2
16	0.32	x1
16.32	0.02	x2
16.34	1.34	x1
17.68	0.08	x2
17.76	0.08	x1
17.84	0.02	x2
17.86	0.16	x1
18.02	0.02	x2
18.04	0.12	x1
18.16	0.02	x2
18.18	0.02	x1
18.2	0.12	x2
18.32	0.06	x1
18.38	0.02	x2
18.4	0.1	x1
18.5	0.02	x2
18.52	0.02	x1
18.54	0.04	x2
18.58	0.12	x1
18.7	0.06	x2
18.76	0.58	x1
19.34	0.02	x2
19.36	1.38	x1
20.74	0.26	x2
21	0.02	x1
21.02	0.04	x2
21.06	0.02	x1
21.08	0.02	x2
21.1	0.2	x1
21.3	0.02	x2
21.32	0.02	x1
21.34	0.12	x2
21.46	0.06	x1
21.52	0.02	x2
21.54	0.06	x1
21.6	0.04	x2
21.64	0.12	x1
21.76	0.02	x2
21.78	0.66	x1
22.44	0.12	x2
22.56	0.12	x1
22.68	0.04	x2
22.72	1.74	x1
24.46	0.08	x2
24.54	0.02	x1
24.56	0.04	x2
24.6	0.66	x1
25.26	0.22	x2
25.48	0.06	x1
25.54	0.2	x2
25.74	0.1	x1
25.84	0.08	x2
25.92	0.04	x1
25.96	0.3	x2
26.26	0.08	x1
26.34	0.02	x2
26.36	0.1	x1
26.46	0.04	x2
26.5	0.04	x1
26.54	0.1	x2
26.64	0.02	x1
26.66	0.44	x2
27.1	0.02	x1
27.12	0.04	x2
27.16	2.94	x1
30.1	0.02	x2
30.12	0.08	x1
30.2	0.02	x2
30.22	1.54	x1
31.76	0.12	x2
31.88	0.06	x1
31.94	0.02	x2
31.96	0.06	x1
32.02	0.02	x2
32.04	0.02	x1
32.06	0.04	x2
32.1	0.3	x1
32.4	0.06	x2
32.46	0.1	x1
32.56	0.02	x2
32.58	0.42	x1
33	0.14	x2
33.14	0.02	x1
33.16	0.02	x2
33.18	0.14	x1
33.32	0.02	x2
33.34	0.08	x1
33.42	0.02	x2
33.44	0.02	x1
33.46	0.08	x2
33.54	0.22	x1
33.76	0.04	x2
33.8	0.06	x1
33.86	0.04	x2
33.9	0.04	x1
33.94	0.02	x2
33.96	0.12	x1
34.08	0.08	x2
34.16	0.56	x1
34.72	0.06	x2
34.78	0.62	x1
35.4	0.02	x2
35.42	0.02	x1
35.44	0.16	x2
35.6	0.08	x1
35.68	0.02	x2
35.7	0.08	x1
35.78	0.04	x2
35.82	3.38	x1
39.2	0.12	x2
39.32	0.14	x1
39.46	0.04	x2
39.5	0.04	x1
39.54	0.02	x2
39.56	0.04	x1
39.6	0.04	x2
39.64	1.3	x1
40.94	0.04	x2
40.98	0.08	x1
41.06	0.38	x2
41.44	0.02	x1
41.46	0.06	x2
41.52	0.76	x1
42.28	0.02	x2
42.3	0.08	x1
42.38	0.04	x2
42.42	0.42	x1
42.84	0.06	x2
42.9	0.82	x1
43.72	0.02	x2
43.74	1.28	x1
45.02	0.32	x2
45.34	0.02	x1
45.36	0.02	x2
45.38	0.02	x1
45.4	0.02	x2
45.42	0.02	x1
45.44	0.02	x2
45.46	0.06	x1
45.52	0.04	x2
45.56	0.02	x1
45.58	0.04	x2
45.62	0.06	x1
45.68	0.02	x2
45.7	0.02	x1
45.72	0.02	x2
