onset	duration	trial_type
0	15.18	x99
15.18	29.04	x5
44.22	1.08	x8
45.3	1.42	x5
46.72	2.2	x8
48.92	1.22	x5
50.14	0.1	x8
50.24	0.02	x5
50.26	10.74	x8
61	0.22	x5
61.22	0.02	x8
61.24	0.24	x5
61.48	0.06	x8
61.54	0.02	x5
61.56	0.02	x8
61.58	0.02	x5
61.6	0.02	x8
61.62	0.54	x5
62.16	0.1	x8
62.26	0.22	x5
62.48	0.24	x8
62.72	1.46	x5
64.18	0.28	x8
64.46	0.32	x5
64.78	0.22	x8
65	1	x5
66	0.06	x8
66.06	0.64	x5
66.7	0.02	x8
66.72	2	x5
68.72	0.72	x8
69.44	0.2	x5
69.64	0.06	x8
69.7	1.08	x5
70.78	0.02	x8
70.8	0.02	x5
70.82	1.3	x8
72.12	1.34	x5
73.46	0.24	x8
73.7	0.64	x5
74.34	0.02	x8
74.36	0.02	x5
74.38	0.06	x8
74.44	3.82	x5
78.26	1.78	x8
80.04	0.1	x5
