onset	duration	trial_type
0	15.18	x99
15.18	20.92	x5
36.1	0.12	x8
36.22	0.42	x5
36.64	7	x8
43.64	0.02	x5
43.66	1.92	x8
45.58	0.82	x5
46.4	0.1	x8
46.5	0.4	x5
46.9	1	x8
47.9	1.84	x5
49.74	0.02	x8
49.76	0.06	x5
49.82	1.2	x8
51.02	0.2	x5
51.22	1.44	x8
52.66	3.64	x5
56.3	0.22	x8
56.52	0.02	x5
56.54	0.42	x8
56.96	0.52	x5
57.48	0.8	x8
58.28	0.4	x5
58.68	0.02	x8
58.7	0.02	x5
58.72	0.06	x8
58.78	0.28	x5
59.06	0.32	x8
59.38	1.18	x5
60.56	0.32	x8
60.88	0.2	x5
61.08	0.06	x8
61.14	2.52	x5
63.66	1.16	x8
64.82	0.28	x5
65.1	0.78	x8
65.88	2.28	x5
68.16	0.06	x8
68.22	2.44	x5
70.66	0.38	x8
71.04	0.12	x5
