time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-5.2464	-0.0419	-0.2270	-0.0067	0.0030	-0.0124	12.5081	7.0036	2.0584	0.3226	0.1881	0.3503	-0.2009
0.01	-10.3630	-0.0890	-0.4741	-0.0274	0.0028	-0.0278	25.1228	13.9763	4.1407	0.6374	0.3716	0.6922	-0.3970
0.02	-9.1425	-0.0999	-0.4478	-0.0324	0.0058	-0.0282	22.1155	12.3234	3.4868	0.5610	0.3270	0.6093	-0.3493
0.03	-9.8008	-0.1396	-0.4960	-0.0532	-0.0044	-0.0291	23.5696	13.1516	3.8530	0.6024	0.3509	0.6543	-0.3748
0.04	-9.3977	-0.1750	-0.4383	-0.0595	-0.0115	-0.0325	22.7834	12.6584	3.7818	0.5769	0.3358	0.6266	-0.3587
0.05	-9.6584	-0.1950	-0.4688	-0.0556	-0.0056	-0.0328	23.4379	12.8853	3.5841	0.5933	0.3452	0.6445	-0.3688
0.06	-9.5095	-0.2013	-0.4502	-0.0596	-0.0143	-0.0310	22.8477	12.9112	3.6776	0.5830	0.3390	0.6333	-0.3621
0.07	-9.6187	-0.2128	-0.4480	-0.0705	-0.0116	-0.0347	23.0579	12.9113	3.8362	0.5895	0.3425	0.6404	-0.3659
0.08	-9.5292	-0.2384	-0.4502	-0.0744	-0.0270	-0.0331	22.8345	12.8624	3.6594	0.5860	0.3401	0.6365	-0.3635
0.09	-9.5498	-0.2496	-0.4152	-0.0699	-0.0253	-0.0321	23.0052	12.9044	3.5338	0.5881	0.3409	0.6386	-0.3645
0.1	-9.5324	-0.2617	-0.4174	-0.0644	-0.0265	-0.0334	23.0198	12.8579	3.8537	0.5874	0.3402	0.6378	-0.3638
0.11	-9.5154	-0.2785	-0.4240	-0.0570	-0.0239	-0.0339	23.2304	12.9589	3.9955	0.5875	0.3400	0.6379	-0.3637
0.12	-9.5072	-0.2834	-0.3953	-0.0541	-0.0238	-0.0328	23.5587	13.3705	3.8980	0.5876	0.3399	0.6379	-0.3637
0.13	-9.4601	-0.2937	-0.4130	-0.0559	-0.0183	-0.0323	23.3181	13.1742	3.7291	0.5877	0.3398	0.6379	-0.3636
0.14	-9.4249	-0.2850	-0.3978	-0.0523	-0.0128	-0.0270	22.9097	13.0098	3.7092	0.5878	0.3397	0.6380	-0.3635
0.15	-9.4804	-0.2841	-0.3770	-0.0476	-0.0009	-0.0235	22.9003	13.0090	3.7376	0.5878	0.3396	0.6381	-0.3633
0.16	-9.4959	-0.2755	-0.4114	-0.0381	-0.0040	-0.0312	22.7831	12.9145	3.6996	0.5879	0.3395	0.6382	-0.3632
0.17	-9.4880	-0.2944	-0.3933	-0.0328	-0.0066	-0.0265	22.9507	12.9401	3.8308	0.5879	0.3394	0.6382	-0.3631
0.18	-9.4590	-0.2829	-0.3813	-0.0319	-0.0106	-0.0227	22.7786	12.9086	3.7977	0.5880	0.3393	0.6383	-0.3630
0.19	-9.5379	-0.2802	-0.3725	-0.0274	0.0074	-0.0210	22.8956	12.9600	3.6069	0.5880	0.3393	0.6383	-0.3629
0.2	-9.5517	-0.2542	-0.4508	-0.0310	0.0038	-0.0184	23.0222	12.8093	3.7291	0.5880	0.3392	0.6384	-0.3627
0.21	-9.5412	-0.2530	-0.3949	-0.0242	-0.0125	-0.0188	22.9873	12.8901	3.8185	0.5881	0.3392	0.6384	-0.3626
0.22	-9.4985	-0.2566	-0.3829	-0.0230	-0.0037	-0.0243	22.9021	12.7161	3.6787	0.5881	0.3391	0.6385	-0.3626
0.23	-9.4991	-0.2517	-0.4199	-0.0166	0.0072	-0.0285	23.1961	12.7042	3.7715	0.5881	0.3391	0.6385	-0.3625
0.24	-9.5490	-0.2596	-0.4253	-0.0174	0.0110	-0.0326	23.1861	12.8679	3.5811	0.5881	0.3391	0.6386	-0.3624
0.25	-9.5388	-0.2666	-0.4466	-0.0213	0.0072	-0.0307	23.0556	12.7173	3.7017	0.5880	0.3391	0.6387	-0.3624
0.26	-9.5366	-0.2713	-0.4233	-0.0016	0.0133	-0.0333	22.7446	12.9600	3.6661	0.5879	0.3391	0.6388	-0.3623
0.27	-9.5503	-0.2573	-0.4293	-0.0045	0.0117	-0.0331	22.8033	12.8318	3.6106	0.5879	0.3391	0.6389	-0.3623
0.28	-9.5854	-0.2541	-0.4509	-0.0029	0.0080	-0.0317	23.0611	12.7395	3.6358	0.5878	0.3391	0.6389	-0.3623
0.29	-9.5618	-0.2494	-0.4541	-0.0020	0.0073	-0.0324	22.9590	12.7616	3.8087	0.5878	0.3391	0.6390	-0.3623
0.3	-9.5437	-0.2468	-0.4263	-0.0026	0.0031	-0.0310	22.8433	13.0032	3.7449	0.5877	0.3391	0.6390	-0.3623
0.31	-9.5489	-0.2402	-0.4404	-0.0036	0.0123	-0.0312	22.8141	13.0188	3.7003	0.5876	0.3392	0.6391	-0.3623
0.32	-9.5370	-0.2323	-0.4764	-0.0029	-0.0011	-0.0314	22.8595	13.1365	3.7224	0.5876	0.3392	0.6391	-0.3623
0.33	-9.5364	-0.2329	-0.4445	-0.0039	-0.0071	-0.0310	22.9566	13.0341	3.7148	0.5876	0.3391	0.6391	-0.3623
0.34	-9.5196	-0.2409	-0.4462	-0.0181	-0.0072	-0.0322	22.8350	13.0597	3.7126	0.5876	0.3391	0.6392	-0.3622
0.35	-9.5463	-0.2515	-0.4430	-0.0178	-0.0078	-0.0314	22.7246	13.2505	3.7209	0.5876	0.3390	0.6392	-0.3622
0.36	-9.5455	-0.2580	-0.4388	-0.0220	-0.0087	-0.0334	22.7642	12.9593	3.6934	0.5876	0.3389	0.6392	-0.3622
0.37	-9.5400	-0.2671	-0.4194	-0.0215	-0.0100	-0.0316	22.9245	12.9564	3.7972	0.5877	0.3389	0.6393	-0.3621
0.38	-9.5432	-0.2756	-0.4143	-0.0186	-0.0063	-0.0294	22.9158	12.7237	3.8242	0.5877	0.3388	0.6393	-0.3621
0.39	-9.5436	-0.2747	-0.4280	-0.0239	0.0010	-0.0229	22.8118	12.6896	3.7018	0.5877	0.3388	0.6394	-0.3620
0.4	-9.5379	-0.2908	-0.4291	-0.0283	-0.0113	-0.0197	23.0115	13.0752	3.7235	0.5878	0.3387	0.6394	-0.3619
0.41	-9.5403	-0.2967	-0.4268	-0.0239	0.0035	-0.0210	23.0019	12.9224	3.7210	0.5878	0.3387	0.6395	-0.3618
0.42	-9.5643	-0.3011	-0.4455	-0.0309	0.0035	-0.0190	23.0228	12.8337	3.7136	0.5878	0.3387	0.6395	-0.3617
