time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-5.1813	0.1279	0.7225	0.0090	-0.0064	-0.0047	11.8762	8.5271	-4.9346	0.2463	0.2953	0.2103	-0.3323
0.01	-10.2462	0.2684	1.4236	0.0118	-0.0127	-0.0093	23.3847	16.8377	-9.7846	0.4868	0.5835	0.4155	-0.6566
0.02	-8.9953	0.2510	1.2455	0.0213	-0.0119	-0.0162	20.3193	14.7107	-8.3359	0.4284	0.5136	0.3656	-0.5779
0.03	-9.6273	0.2706	1.3432	0.0173	-0.0068	-0.0279	21.7659	15.7821	-9.0494	0.4598	0.5515	0.3924	-0.6205
0.04	-9.2141	0.2501	1.2908	0.0173	-0.0105	-0.0295	20.8688	15.1973	-8.7415	0.4402	0.5281	0.3757	-0.5942
0.05	-9.4790	0.2590	1.3036	0.0239	0.0018	-0.0317	21.7239	15.6407	-8.9299	0.4526	0.5431	0.3863	-0.6112
0.06	-9.3446	0.2693	1.2892	0.0215	0.0147	-0.0309	21.3272	15.5027	-8.9594	0.4446	0.5337	0.3795	-0.6005
0.07	-9.4657	0.2897	1.2908	0.0244	0.0140	-0.0325	21.4193	15.7030	-8.5893	0.4493	0.5396	0.3837	-0.6071
0.08	-9.3835	0.3096	1.2654	0.0267	-0.0021	-0.0246	21.2107	15.4624	-8.8292	0.4464	0.5363	0.3812	-0.6034
0.09	-9.4141	0.3327	1.3146	0.0218	0.0041	-0.0261	21.5281	15.3761	-9.2264	0.4477	0.5381	0.3824	-0.6054
0.1	-9.4068	0.3554	1.2979	0.0234	0.0083	-0.0296	21.3210	15.4435	-8.8349	0.4470	0.5375	0.3818	-0.6046
0.11	-9.4161	0.3594	1.3007	0.0222	0.0110	-0.0298	21.4961	15.4104	-8.7353	0.4469	0.5376	0.3818	-0.6046
0.12	-9.4256	0.3573	1.3145	0.0226	0.0183	-0.0331	21.6026	15.1619	-8.8567	0.4467	0.5377	0.3818	-0.6047
0.13	-9.3624	0.3571	1.2769	0.0163	0.0236	-0.0328	21.4177	15.3396	-8.8565	0.4466	0.5378	0.3818	-0.6047
0.14	-9.3630	0.3581	1.3181	0.0061	0.0316	-0.0339	21.5325	15.4096	-8.7322	0.4464	0.5379	0.3818	-0.6046
0.15	-9.4295	0.3550	1.2951	-0.0022	0.0458	-0.0403	21.5344	15.3272	-9.0624	0.4463	0.5380	0.3820	-0.6045
0.16	-9.4136	0.3531	1.2332	-0.0103	0.0402	-0.0433	21.2579	15.2695	-8.8709	0.4461	0.5381	0.3822	-0.6045
0.17	-9.4381	0.3312	1.2848	-0.0092	0.0364	-0.0408	21.3099	15.3388	-8.7163	0.4460	0.5381	0.3823	-0.6044
0.18	-9.4410	0.3213	1.2541	-0.0134	0.0413	-0.0446	21.4355	15.5549	-8.8478	0.4459	0.5382	0.3825	-0.6043
0.19	-9.4507	0.3033	1.2298	-0.0281	0.0357	-0.0467	21.5524	15.2966	-8.8635	0.4458	0.5382	0.3827	-0.6042
0.2	-9.4581	0.3042	1.2389	-0.0285	0.0310	-0.0456	21.5713	15.2995	-8.7718	0.4457	0.5382	0.3829	-0.6041
0.21	-9.4604	0.2955	1.2209	-0.0302	0.0273	-0.0474	21.3980	15.4317	-8.7314	0.4457	0.5382	0.3831	-0.6041
0.22	-9.4533	0.2758	1.2090	-0.0287	0.0296	-0.0529	21.4116	15.3079	-8.8898	0.4456	0.5382	0.3834	-0.6040
0.23	-9.4434	0.2731	1.2115	-0.0288	0.0268	-0.0512	21.5856	15.3494	-9.0719	0.4455	0.5382	0.3836	-0.6039
0.24	-9.4499	0.2558	1.2018	-0.0320	0.0330	-0.0512	21.5398	15.6531	-8.8271	0.4454	0.5382	0.3838	-0.6039
0.25	-9.4601	0.2434	1.1889	-0.0327	0.0387	-0.0492	21.2598	15.5890	-8.8620	0.4453	0.5382	0.3841	-0.6038
0.26	-9.4665	0.2410	1.1927	-0.0338	0.0336	-0.0432	21.1459	15.5821	-8.6520	0.4453	0.5382	0.3843	-0.6037
0.27	-9.4689	0.2388	1.1890	-0.0334	0.0356	-0.0465	21.4271	15.3625	-8.7824	0.4452	0.5382	0.3845	-0.6036
0.28	-9.4815	0.2356	1.1900	-0.0295	0.0311	-0.0506	21.5711	15.1812	-8.8928	0.4451	0.5382	0.3848	-0.6035
0.29	-9.4706	0.2339	1.1837	-0.0366	0.0250	-0.0460	21.3997	15.4023	-8.9925	0.4451	0.5382	0.3850	-0.6034
0.3	-9.4833	0.2220	1.1917	-0.0342	0.0197	-0.0501	21.5999	15.3773	-8.8524	0.4450	0.5381	0.3852	-0.6033
0.31	-9.4835	0.2194	1.1826	-0.0393	0.0185	-0.0490	21.5092	15.3985	-8.7626	0.4450	0.5381	0.3854	-0.6033
0.32	-9.4621	0.2184	1.1849	-0.0330	0.0129	-0.0554	21.3507	15.5184	-8.9123	0.4449	0.5380	0.3856	-0.6033
0.33	-9.4519	0.2150	1.1989	-0.0346	0.0057	-0.0560	21.3904	15.3867	-8.7742	0.4449	0.5379	0.3858	-0.6033
0.34	-9.4451	0.2077	1.1997	-0.0362	0.0155	-0.0553	21.3057	15.3923	-8.7659	0.4448	0.5378	0.3860	-0.6032
0.35	-9.4527	0.2018	1.1889	-0.0407	0.0113	-0.0507	21.3527	15.4842	-8.6530	0.4448	0.5377	0.3863	-0.6032
0.36	-9.4523	0.2015	1.2059	-0.0506	0.0118	-0.0545	21.3279	15.3241	-8.5126	0.4448	0.5376	0.3865	-0.6031
0.37	-9.4598	0.1883	1.2065	-0.0521	0.0125	-0.0578	21.7410	15.5623	-8.4276	0.4448	0.5375	0.3868	-0.6031
0.38	-9.4582	0.1792	1.1908	-0.0457	0.0180	-0.0575	21.9305	15.6988	-8.3014	0.4448	0.5374	0.3870	-0.6030
0.39	-9.4520	0.1744	1.1978	-0.0466	0.0078	-0.0587	21.5978	15.6819	-8.5068	0.4447	0.5372	0.3873	-0.6030
0.4	-9.4496	0.1579	1.2017	-0.0475	0.0149	-0.0602	21.4101	15.7118	-8.5362	0.4447	0.5371	0.3876	-0.6030
0.41	-9.4372	0.1371	1.2003	-0.0506	0.0138	-0.0568	21.3260	15.6457	-8.6875	0.4447	0.5370	0.3878	-0.6029
0.42	-9.4409	0.1305	1.2043	-0.0536	0.0110	-0.0584	21.2280	15.6491	-8.5962	0.4447	0.5369	0.3881	-0.6029
0.43	-9.4342	0.1321	1.2055	-0.0475	0.0108	-0.0578	21.2506	15.7579	-8.5169	0.4447	0.5367	0.3883	-0.6028
0.44	-9.4207	0.1169	1.2117	-0.0510	0.0098	-0.0589	21.2649	15.6469	-8.8272	0.4446	0.5366	0.3886	-0.6028
0.45	-9.4282	0.1163	1.2157	-0.0548	0.0100	-0.0539	21.1220	15.5187	-8.6171	0.4447	0.5365	0.3889	-0.6027
0.46	-9.4288	0.1177	1.2070	-0.0480	0.0130	-0.0565	21.2218	15.5810	-8.6936	0.4446	0.5363	0.3891	-0.6027
0.47	-9.4289	0.1171	1.2143	-0.0497	0.0062	-0.0584	21.4012	15.6610	-8.4197	0.4446	0.5362	0.3894	-0.6026
0.48	-9.4352	0.1197	1.2400	-0.0541	0.0032	-0.0593	21.2148	15.6122	-8.7023	0.4446	0.5360	0.3896	-0.6026
0.49	-9.4351	0.1187	1.2251	-0.0554	0.0180	-0.0565	21.2750	15.6560	-8.6185	0.4446	0.5359	0.3899	-0.6025
