onset	duration	trial_type
0	15.18	x99
15.18	9.24	x5
24.42	0.14	x8
24.56	0.06	x5
24.62	0.1	x8
24.72	9	x5
33.72	0.36	x8
34.08	0.22	x5
34.3	1.32	x8
35.62	2.52	x5
38.14	0.14	x8
38.28	0.06	x5
38.34	2.58	x8
40.92	19.44	x5
60.36	0.44	x8
60.8	5.4	x5
66.2	5.84	x8
72.04	4.52	x5
76.56	0.28	x8
76.84	0.02	x5
76.86	0.02	x8
76.88	0.16	x5
77.04	0.24	x8
77.28	15.2	x5
92.48	0.1	x8
92.58	0.86	x5
93.44	0.02	x8
93.46	0.02	x5
93.48	0.18	x8
93.66	2.96	x5
96.62	0.44	x8
97.06	6.86	x5
103.92	0.06	x8
103.98	0.82	x5
104.8	0.56	x8
105.36	13.92	x5
