onset	duration	trial_type
0	15.18	x99
15.18	10.14	x5
25.32	0.6	x8
25.92	2.16	x5
28.08	0.32	x8
28.4	0.02	x5
28.42	8.62	x8
37.04	1.04	x5
38.08	1.24	x8
39.32	8.26	x5
47.58	1.1	x8
48.68	0.3	x5
48.98	0.1	x8
49.08	0.16	x5
49.24	0.2	x8
49.44	0.78	x5
50.22	3.44	x8
53.66	0.74	x5
54.4	0.94	x8
55.34	0.14	x5
55.48	0.72	x8
56.2	1.5	x5
57.7	2.2	x8
59.9	5.86	x5
65.76	0.3	x8
66.06	3.84	x5
69.9	0.32	x8
70.22	0.42	x5
70.64	0.62	x8
71.26	0.36	x5
71.62	0.1	x8
71.72	1.52	x5
73.24	1.18	x8
74.42	19	x5
93.42	0.28	x8
93.7	0.1	x5
93.8	0.58	x8
94.38	0.22	x5
94.6	1.04	x8
95.64	5.88	x5
101.52	0.1	x8
101.62	0.7	x5
102.32	0.46	x8
102.78	7.34	x5
