time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.5982	-0.6514	-0.2962	-0.0446	-0.0392	-0.0590	32.9345	-7.5450	0.4345	-0.4234	0.6084	-0.3863	-0.5491
0.01	-9.5677	-0.6539	-0.2934	-0.0479	-0.0338	-0.0556	32.9903	-7.5750	0.3100	-0.4233	0.6084	-0.3861	-0.5492
0.02	-9.5755	-0.6539	-0.2896	-0.0381	-0.0339	-0.0459	32.9136	-7.5329	0.5584	-0.4233	0.6084	-0.3859	-0.5493
0.03	-9.5676	-0.6521	-0.2906	-0.0368	-0.0283	-0.0489	32.8862	-7.6262	0.4693	-0.4232	0.6084	-0.3858	-0.5495
0.04	-9.5710	-0.6489	-0.2799	-0.0295	-0.0161	-0.0416	33.1445	-7.6499	0.6043	-0.4231	0.6083	-0.3857	-0.5495
0.05	-9.6033	-0.6419	-0.2844	-0.0286	-0.0102	-0.0497	33.2531	-7.6487	0.5088	-0.4232	0.6085	-0.3857	-0.5496
0.06	-9.6162	-0.6335	-0.2885	-0.0307	-0.0127	-0.0534	33.3497	-7.6175	0.4666	-0.4231	0.6085	-0.3856	-0.5496
0.07	-9.6125	-0.6267	-0.2860	-0.0288	-0.0131	-0.0553	33.2582	-7.4793	0.3834	-0.4231	0.6086	-0.3856	-0.5497
0.08	-9.6186	-0.6228	-0.2933	-0.0285	-0.0130	-0.0526	33.1227	-7.3671	0.5004	-0.4230	0.6085	-0.3854	-0.5496
0.09	-9.6069	-0.6149	-0.3000	-0.0289	-0.0097	-0.0574	33.0398	-7.5152	0.6544	-0.4230	0.6086	-0.3854	-0.5497
0.1	-9.5907	-0.6165	-0.3073	-0.0327	-0.0111	-0.0573	33.2442	-7.5711	0.6637	-0.4230	0.6087	-0.3853	-0.5497
0.11	-9.6038	-0.6132	-0.3212	-0.0303	-0.0081	-0.0568	33.1427	-7.5455	0.4892	-0.4229	0.6087	-0.3852	-0.5497
0.12	-9.5993	-0.6059	-0.3351	-0.0324	0.0044	-0.0605	33.2298	-7.5681	0.5065	-0.4229	0.6089	-0.3851	-0.5498
0.13	-9.6026	-0.6098	-0.3389	-0.0306	0.0062	-0.0582	33.2601	-7.5336	0.5209	-0.4228	0.6089	-0.3850	-0.5497
