onset	duration	trial_type
0	59	x5
59	12.5	x8
71.5	19	x5
90.5	17.5	x8
108	19	x5
127	17.5	x8
144.5	14	x5
158.5	17.5	x8
176	14	x5
190	12.5	x8
202.5	19	x5
221.5	12.5	x8
234	13.98	x5
