onset	duration	trial_type
0	15.18	x0
15.18	0.74	x1
15.92	0.08	x2
16	0.02	x1
16.02	0.04	x2
16.06	0.08	x1
16.14	0.12	x2
16.26	0.02	x1
16.28	0.06	x2
16.34	0.02	x1
16.36	0.06	x2
16.42	0.06	x1
16.48	0.16	x2
16.64	0.12	x1
16.76	0.04	x2
16.8	0.62	x1
17.42	0.14	x2
17.56	0.02	x1
17.58	0.02	x2
17.6	0.48	x1
18.08	0.06	x2
18.14	0.02	x1
18.16	0.1	x2
18.26	0.68	x1
18.94	0.08	x2
19.02	0.44	x1
19.46	0.02	x2
19.48	0.48	x1
19.96	0.12	x2
20.08	0.58	x1
20.66	0.08	x2
20.74	0.06	x1
20.8	0.02	x2
20.82	0.1	x1
20.92	0.04	x2
20.96	0.02	x1
20.98	0.12	x2
21.1	0.04	x1
21.14	0.04	x2
21.18	0.3	x1
21.48	0.04	x2
21.52	0.04	x1
21.56	0.04	x2
21.6	0.14	x1
21.74	0.02	x2
21.76	0.34	x1
22.1	0.16	x2
22.26	0.04	x1
22.3	0.04	x2
22.34	0.14	x1
22.48	0.02	x2
22.5	0.08	x1
22.58	0.06	x2
22.64	0.54	x1
23.18	0.14	x2
23.32	0.04	x1
23.36	0.02	x2
23.38	0.22	x1
23.6	0.06	x2
23.66	0.76	x1
24.42	0.02	x2
24.44	0.58	x1
25.02	0.12	x2
25.14	0.04	x1
25.18	0.1	x2
25.28	0.6	x1
25.88	0.1	x2
25.98	0.02	x1
26	0.02	x2
26.02	0.04	x1
26.06	0.02	x2
26.08	0.2	x1
26.28	0.06	x2
26.34	0.02	x1
26.36	0.2	x2
26.56	0.02	x1
26.58	0.08	x2
26.66	0.02	x1
26.68	0.22	x2
26.9	0.36	x1
27.26	0.08	x2
27.34	0.1	x1
27.44	0.02	x2
27.46	0.18	x1
27.64	0.02	x2
27.66	0.36	x1
28.02	0.06	x2
28.08	0.26	x1
28.34	0.2	x2
28.54	0.06	x1
28.6	0.08	x2
28.68	0.32	x1
29	0.02	x2
29.02	0.24	x1
29.26	0.16	x2
29.42	0.04	x1
29.46	0.06	x2
29.52	0.08	x1
29.6	0.06	x2
29.66	0.46	x1
30.12	0.04	x2
30.16	0.06	x1
30.22	0.1	x2
30.32	0.1	x1
30.42	0.28	x2
30.7	0.16	x1
30.86	0.62	x2
31.48	0.86	x1
32.34	0.04	x2
32.38	0.06	x1
32.44	0.02	x2
32.46	0.06	x1
32.52	0.04	x2
32.56	0.06	x1
32.62	0.16	x2
32.78	0.9	x1
33.68	0.14	x2
33.82	0.02	x1
33.84	0.3	x2
34.14	0.06	x1
34.2	0.28	x2
34.48	0.28	x1
34.76	0.32	x2
35.08	0.4	x1
35.48	0.22	x2
35.7	0.12	x1
35.82	0.16	x2
35.98	0.04	x1
36.02	0.08	x2
36.1	0.2	x1
36.3	0.32	x2
36.62	0.04	x1
36.66	0.18	x2
36.84	0.04	x1
36.88	0.16	x2
37.04	0.08	x1
37.12	0.52	x2
37.64	0.06	x1
37.7	0.36	x2
38.06	0.02	x1
38.08	0.1	x2
38.18	0.02	x1
38.2	0.36	x2
38.56	0.04	x1
38.6	0.24	x2
38.84	0.18	x1
39.02	0.02	x2
39.04	0.26	x1
39.3	0.28	x2
39.58	0.02	x1
39.6	0.02	x2
39.62	0.18	x1
39.8	0.08	x2
39.88	0.04	x1
39.92	0.06	x2
39.98	0.04	x1
40.02	0.5	x2
40.52	0.32	x1
40.84	0.06	x2
40.9	0.02	x1
40.92	0.02	x2
40.94	0.04	x1
40.98	0.02	x2
41	0.2	x1
41.2	0.16	x2
41.36	0.14	x1
41.5	0.04	x2
41.54	0.08	x1
41.62	0.02	x2
41.64	0.02	x1
41.66	0.02	x2
41.68	0.02	x1
41.7	0.18	x2
41.88	0.24	x1
42.12	0.2	x2
42.32	0.14	x1
42.46	0.44	x2
42.9	0.16	x1
43.06	0.02	x2
43.08	0.06	x1
43.14	0.18	x2
43.32	0.02	x1
43.34	0.38	x2
43.72	0.2	x1
43.92	0.06	x2
43.98	0.04	x1
44.02	0.04	x2
44.06	0.02	x1
44.08	0.02	x2
44.1	0.18	x1
44.28	0.02	x2
44.3	0.04	x1
44.34	0.16	x2
44.5	0.2	x1
44.7	0.32	x2
45.02	0.06	x1
45.08	0.2	x2
45.28	0.02	x1
45.3	0.22	x2
45.52	0.02	x1
45.54	0.3	x2
45.84	0.04	x1
45.88	0.02	x2
45.9	0.02	x1
45.92	0.14	x2
46.06	0.2	x1
46.26	0.06	x2
46.32	0.04	x1
46.36	0.04	x2
46.4	0.04	x1
46.44	0.8	x2
47.24	0.02	x1
47.26	0.2	x2
47.46	0.02	x1
47.48	0.04	x2
47.52	0.4	x1
47.92	0.08	x2
48	0.44	x1
48.44	0.02	x2
48.46	0.02	x1
48.48	0.42	x2
48.9	0.1	x1
49	0.64	x2
49.64	0.04	x1
49.68	0.1	x2
49.78	0.12	x1
49.9	0.02	x2
49.92	0.08	x1
50	0.04	x2
50.04	0.06	x1
50.1	0.04	x2
50.14	0.02	x1
50.16	0.02	x2
50.18	0.02	x1
50.2	0.02	x2
50.22	0.26	x1
50.48	0.02	x2
50.5	0.06	x1
50.56	0.02	x2
50.58	0.34	x1
50.92	0.02	x2
50.94	0.08	x1
51.02	0.08	x2
51.1	0.02	x1
51.12	0.08	x2
51.2	0.12	x1
51.32	0.1	x2
51.42	0.02	x1
51.44	0.08	x2
51.52	0.04	x1
51.56	0.42	x2
51.98	0.02	x1
52	0.1	x2
52.1	0.14	x1
52.24	0.04	x2
52.28	0.2	x1
52.48	0.36	x2
52.84	0.02	x1
52.86	0.68	x2
53.54	0.04	x1
53.58	0.02	x2
53.6	0.06	x1
53.66	0.5	x2
54.16	0.04	x1
54.2	0.18	x2
54.38	0.02	x1
54.4	0.52	x2
54.92	0.4	x1
55.32	0.08	x2
55.4	0.04	x1
55.44	0.02	x2
55.46	0.02	x1
55.48	0.06	x2
55.54	0.08	x1
55.62	0.28	x2
55.9	0.02	x1
55.92	0.28	x2
56.2	0.04	x1
56.24	0.04	x2
56.28	0.02	x1
56.3	0.16	x2
56.46	0.1	x1
56.56	0.3	x2
56.86	0.02	x1
56.88	0.32	x2
57.2	0.02	x1
57.22	0.12	x2
57.34	0.08	x1
57.42	0.08	x2
57.5	0.04	x1
57.54	0.02	x2
57.56	0.06	x1
57.62	0.2	x2
57.82	0.06	x1
57.88	0.26	x2
58.14	0.04	x1
58.18	0.52	x2
58.7	0.08	x1
58.78	0.2	x2
58.98	0.1	x1
