onset	duration	trial_type
0	15.18	x99
15.18	22.26	x5
37.44	1.22	x8
38.66	0.06	x5
38.72	0.82	x8
39.54	3.54	x5
43.08	3.16	x8
46.24	0.24	x5
46.48	0.1	x8
46.58	1.08	x5
47.66	3.84	x8
51.5	3.04	x5
54.54	0.2	x8
54.74	0.72	x5
55.46	1.12	x8
56.58	1.62	x5
58.2	0.5	x8
58.7	0.06	x5
58.76	2.88	x8
61.64	1.48	x5
63.12	0.02	x8
63.14	0.44	x5
63.58	1.64	x8
65.22	0.44	x5
65.66	2.46	x8
68.12	0.92	x5
69.04	0.06	x8
69.1	0.02	x5
69.12	0.24	x8
69.36	0.38	x5
69.74	0.06	x8
69.8	0.1	x5
69.9	0.9	x8
70.8	0.02	x5
70.82	0.92	x8
71.74	3.76	x5
75.5	0.64	x8
76.14	0.02	x5
76.16	0.02	x8
76.18	0.14	x5
76.32	0.28	x8
76.6	6.12	x5
82.72	3.96	x8
86.68	0.02	x5
86.7	0.24	x8
86.94	0.08	x5
