onset	duration	trial_type
0	15.18	x99
15.18	17.24	x5
32.42	1.92	x8
34.34	0.72	x5
35.06	0.26	x8
35.32	0.02	x5
35.34	3.48	x8
38.82	0.32	x5
39.14	1.42	x8
40.56	1.94	x5
42.5	0.28	x8
42.78	0.48	x5
43.26	0.02	x8
43.28	0.02	x5
43.3	0.2	x8
43.5	12.32	x5
55.82	0.02	x8
55.84	0.02	x5
55.86	0.02	x8
55.88	0.92	x5
56.8	0.02	x8
56.82	2.92	x5
59.74	0.18	x8
59.92	0.9	x5
60.82	11.56	x8
72.38	1.6	x5
73.98	0.1	x8
74.08	0.26	x5
74.34	0.5	x8
74.84	0.18	x5
75.02	1.86	x8
76.88	0.66	x5
77.54	1.52	x8
79.06	0.76	x5
79.82	0.3	x8
80.12	0.02	x5
80.14	0.14	x8
80.28	1.26	x5
81.54	0.1	x8
81.64	0.92	x5
82.56	0.76	x8
83.32	5.4	x5
88.72	0.28	x8
89	0.1	x5
89.1	0.02	x8
89.12	0.02	x5
89.14	0.02	x8
89.16	2.72	x5
