onset	duration	trial_type
0	15.18	x99
15.18	14.24	x5
29.42	6.04	x8
35.46	20.26	x5
55.72	0.92	x8
56.64	4.74	x5
61.38	1.26	x8
62.64	24.28	x5
86.92	1.62	x8
88.54	7.64	x5
96.18	0.9	x8
97.08	44.74	x5
141.82	4.34	x8
146.16	6.06	x5
152.22	1.16	x8
153.38	3.86	x5
157.24	6.74	x8
163.98	20.84	x5
184.82	1.38	x8
186.2	5	x5
191.2	1.86	x8
193.06	2.36	x5
195.42	4.04	x8
199.46	15.2	x5
214.66	1.98	x8
216.64	1.7	x5
218.34	2.52	x8
220.86	41.8	x5
262.66	2.98	x8
265.64	7.36	x5
273	3.46	x8
276.46	3.62	x5
280.08	0.84	x8
280.92	51.36	x5
332.28	3.54	x8
335.82	4.22	x5
340.04	1.98	x8
342.02	15	x5
357.02	2.18	x8
359.2	1.16	x5
360.36	4.02	x8
364.38	10.76	x5
