onset	duration	trial_type
0	26.62	x0
26.62	4.16	x8
30.78	4.24	x5
35.02	1.5	x0
36.52	4.16	x8
40.68	2.48	x5
43.16	10.7	x81
53.86	1.76	x5
55.62	20.24	x81
75.86	4.26	x5
80.12	22.74	x81
102.86	1.74	x5
104.6	8.16	x0
112.76	4.18	x8
116.94	2.48	x5
119.42	13.58	x81
133	2.48	x5
135.48	13.62	x81
149.1	4.18	x5
153.28	8.74	x0
162.02	4.2	x8
166.22	56.08	x81
222.3	1.74	x5
224.04	33.48	x81
257.52	1.74	x5
259.26	1.1	x0
260.36	4.18	x8
264.54	10.74	x81
275.28	2.48	x5
277.76	2.86	x81
280.62	4.26	x5
284.88	8.08	x0
292.96	4.18	x8
297.14	2.46	x5
299.6	13.58	x81
313.18	2.5	x5
315.68	2.86	x81
318.54	2.48	x5
321.02	10.7	x81
331.72	1.74	x5
333.46	9.56	x81
343.02	4.24	x5
347.26	2.3	x0
349.56	4.18	x8
353.74	7.84	x81
361.58	1.78	x5
363.36	8.32	x0
371.68	3.48	x8
375.16	0.02	x0
