onset	duration	trial_type
0	15.18	x99
15.18	24.14	x5
39.32	0.6	x8
39.92	17.7	x5
57.62	2.36	x8
59.98	0.04	x5
60.02	0.02	x8
60.04	0.02	x5
60.06	0.18	x8
60.24	6.54	x5
66.78	1.74	x8
68.52	11.26	x5
79.78	3.04	x8
82.82	14.88	x5
97.7	0.44	x8
98.14	6.98	x5
105.12	0.02	x8
105.14	0.02	x5
105.16	0.14	x8
105.3	0.16	x5
105.46	0.22	x8
105.68	0.26	x5
105.94	0.16	x8
106.1	0.78	x5
106.88	0.02	x8
106.9	4	x5
110.9	0.22	x8
111.12	10	x5
121.12	2.12	x8
123.24	5.1	x5
128.34	0.4	x8
128.74	5.96	x5
134.7	0.08	x8
134.78	0.96	x5
135.74	1.02	x8
136.76	0.2	x5
136.96	0.26	x8
137.22	0.12	x5
137.34	0.34	x8
137.68	13.62	x5
