onset	duration	trial_type
0	30.24	x0
30.24	4.16	x8
34.4	2.46	x5
36.86	16.02	x81
52.88	1.76	x5
54.64	2.86	x0
57.5	4.18	x8
61.68	7.86	x81
69.54	1.76	x5
71.3	2.22	x0
73.52	4.16	x8
77.68	2.48	x81
80.16	0.58	x5
